date_game,opp_name,game_result,pts,opp_pts,wins,losses,game_streak
"Tue, Oct 25, 2016",Cleveland Cavaliers,L,88,117,0,1,L 1
"Sat, Oct 29, 2016",Memphis Grizzlies,W,111,104,1,1,W 1
"Tue, Nov 1, 2016",Detroit Pistons,L,89,102,1,2,L 1
"Wed, Nov 2, 2016",Houston Rockets,L,99,118,1,3,L 2
"Fri, Nov 4, 2016",Chicago Bulls,W,117,104,2,3,W 1
"Sun, Nov 6, 2016",Utah Jazz,L,109,114,2,4,L 1
"Wed, Nov 9, 2016",Brooklyn Nets,W,110,96,3,4,W 1
"Fri, Nov 11, 2016",Boston Celtics,L,87,115,3,5,L 1
"Sat, Nov 12, 2016",Toronto Raptors,L,107,118,3,6,L 2
"Mon, Nov 14, 2016",Dallas Mavericks,W,93,77,4,6,W 1
"Wed, Nov 16, 2016",Detroit Pistons,W,105,102,5,6,W 2
"Thu, Nov 17, 2016",Washington Wizards,L,112,119,5,7,L 1
"Sun, Nov 20, 2016",Atlanta Hawks,W,104,94,6,7,W 1
"Tue, Nov 22, 2016",Portland Trail Blazers,W,107,103,7,7,W 2
"Fri, Nov 25, 2016",Charlotte Hornets,W,113,111,8,7,W 3
"Sat, Nov 26, 2016",Charlotte Hornets,L,102,107,8,8,L 1
"Mon, Nov 28, 2016",Oklahoma City Thunder,L,103,112,8,9,L 2
"Wed, Nov 30, 2016",Minnesota Timberwolves,W,106,104,9,9,W 1
"Fri, Dec 2, 2016",Minnesota Timberwolves,W,118,114,10,9,W 2
"Sun, Dec 4, 2016",Sacramento Kings,W,106,98,11,9,W 3
"Tue, Dec 6, 2016",Miami Heat,W,114,103,12,9,W 4
"Wed, Dec 7, 2016",Cleveland Cavaliers,L,94,126,12,10,L 1
"Fri, Dec 9, 2016",Sacramento Kings,W,103,100,13,10,W 1
"Sun, Dec 11, 2016",Los Angeles Lakers,W,118,112,14,10,W 2
"Tue, Dec 13, 2016",Phoenix Suns,L,111,113,14,11,L 1
"Thu, Dec 15, 2016",Golden State Warriors,L,90,103,14,12,L 2
"Sat, Dec 17, 2016",Denver Nuggets,L,114,127,14,13,L 3
"Tue, Dec 20, 2016",Indiana Pacers,W,118,111,15,13,W 1
"Thu, Dec 22, 2016",Orlando Magic,W,106,95,16,13,W 2
"Sun, Dec 25, 2016",Boston Celtics,L,114,119,16,14,L 1
"Wed, Dec 28, 2016",Atlanta Hawks,L,98,102,16,15,L 2
"Fri, Dec 30, 2016",New Orleans Pelicans,L,92,104,16,16,L 3
"Sat, Dec 31, 2016",Houston Rockets,L,122,129,16,17,L 4
"Mon, Jan 2, 2017",Orlando Magic,L,103,115,16,18,L 5
"Wed, Jan 4, 2017",Milwaukee Bucks,L,104,105,16,19,L 6
"Fri, Jan 6, 2017",Milwaukee Bucks,W,116,111,17,19,W 1
"Sat, Jan 7, 2017",Indiana Pacers,L,109,123,17,20,L 1
"Mon, Jan 9, 2017",New Orleans Pelicans,L,96,110,17,21,L 2
"Wed, Jan 11, 2017",Philadelphia 76ers,L,97,98,17,22,L 3
"Thu, Jan 12, 2017",Chicago Bulls,W,104,89,18,22,W 1
"Sun, Jan 15, 2017",Toronto Raptors,L,101,116,18,23,L 1
"Mon, Jan 16, 2017",Atlanta Hawks,L,107,108,18,24,L 2
"Wed, Jan 18, 2017",Boston Celtics,W,117,106,19,24,W 1
"Thu, Jan 19, 2017",Washington Wizards,L,110,113,19,25,L 1
