date_game,opp_name,game_result,pts,opp_pts,wins,losses,game_streak
"Tue, Oct 25, 2016",Utah Jazz,W,113,104,1,0,W 1
"Thu, Oct 27, 2016",Los Angeles Clippers,L,106,114,1,1,L 1
"Sat, Oct 29, 2016",Denver Nuggets,W,115,113,2,1,W 1
"Tue, Nov 1, 2016",Golden State Warriors,L,104,127,2,2,L 1
"Wed, Nov 2, 2016",Phoenix Suns,L,115,118,2,3,L 2
"Fri, Nov 4, 2016",Dallas Mavericks,W,105,95,3,3,W 1
"Sun, Nov 6, 2016",Memphis Grizzlies,W,100,94,4,3,W 2
"Tue, Nov 8, 2016",Phoenix Suns,W,124,121,5,3,W 3
"Wed, Nov 9, 2016",Los Angeles Clippers,L,80,111,5,4,L 1
"Fri, Nov 11, 2016",Sacramento Kings,W,122,120,6,4,W 1
"Sun, Nov 13, 2016",Denver Nuggets,W,112,105,7,4,W 2
"Tue, Nov 15, 2016",Chicago Bulls,L,88,113,7,5,L 1
"Thu, Nov 17, 2016",Houston Rockets,L,109,126,7,6,L 2
"Fri, Nov 18, 2016",New Orleans Pelicans,L,101,113,7,7,L 3
"Sun, Nov 20, 2016",Brooklyn Nets,W,129,109,8,7,W 1
"Tue, Nov 22, 2016",New York Knicks,L,103,107,8,8,L 1
"Wed, Nov 23, 2016",Cleveland Cavaliers,L,125,137,8,9,L 2
"Fri, Nov 25, 2016",New Orleans Pelicans,W,119,104,9,9,W 1
"Sun, Nov 27, 2016",Houston Rockets,L,114,130,9,10,L 1
"Wed, Nov 30, 2016",Indiana Pacers,W,131,109,10,10,W 1
"Sat, Dec 3, 2016",Miami Heat,W,99,92,11,10,W 2
"Mon, Dec 5, 2016",Chicago Bulls,W,112,110,12,10,W 3
"Wed, Dec 7, 2016",Milwaukee Bucks,L,107,115,12,11,L 1
"Thu, Dec 8, 2016",Memphis Grizzlies,L,86,88,12,12,L 2
"Sat, Dec 10, 2016",Indiana Pacers,L,111,118,12,13,L 3
"Mon, Dec 12, 2016",Los Angeles Clippers,L,120,121,12,14,L 4
"Tue, Dec 13, 2016",Oklahoma City Thunder,W,114,95,13,14,W 1
"Thu, Dec 15, 2016",Denver Nuggets,L,120,132,13,15,L 1
"Sat, Dec 17, 2016",Golden State Warriors,L,90,135,13,16,L 2
"Tue, Dec 20, 2016",Sacramento Kings,L,121,126,13,17,L 3
"Wed, Dec 21, 2016",Dallas Mavericks,L,95,96,13,18,L 4
"Fri, Dec 23, 2016",San Antonio Spurs,L,90,110,13,19,L 5
"Mon, Dec 26, 2016",Toronto Raptors,L,91,95,13,20,L 6
