date_game,opp_name,game_result,pts,opp_pts,wins,losses,game_streak
"Wed, Oct 26, 2016",Philadelphia 76ers,W,103,97,1,0,W 1
"Fri, Oct 28, 2016",Phoenix Suns,W,113,110,2,0,W 2
"Sun, Oct 30, 2016",Los Angeles Lakers,W,113,96,3,0,W 3
"Wed, Nov 2, 2016",Los Angeles Clippers,W,85,83,4,0,W 4
"Thu, Nov 3, 2016",Golden State Warriors,L,96,122,4,1,L 1
"Sat, Nov 5, 2016",Minnesota Timberwolves,W,112,92,5,1,W 1
"Mon, Nov 7, 2016",Miami Heat,W,97,85,6,1,W 2
"Wed, Nov 9, 2016",Toronto Raptors,L,102,112,6,2,L 1
"Fri, Nov 11, 2016",Los Angeles Clippers,L,108,110,6,3,L 2
"Sun, Nov 13, 2016",Orlando Magic,L,117,119,6,4,L 3
"Mon, Nov 14, 2016",Detroit Pistons,L,88,104,6,5,L 4
"Wed, Nov 16, 2016",Houston Rockets,W,105,103,7,5,W 1
"Fri, Nov 18, 2016",Brooklyn Nets,W,124,105,8,5,W 2
"Sun, Nov 20, 2016",Indiana Pacers,L,111,115,8,6,L 1
"Tue, Nov 22, 2016",Los Angeles Lakers,L,109,111,8,7,L 2
"Wed, Nov 23, 2016",Sacramento Kings,L,101,116,8,8,L 3
"Fri, Nov 25, 2016",Denver Nuggets,W,132,129,9,8,W 1
"Sat, Nov 26, 2016",Detroit Pistons,W,106,88,10,8,W 2
"Mon, Nov 28, 2016",New York Knicks,W,112,103,11,8,W 3
"Wed, Nov 30, 2016",Washington Wizards,W,126,115,12,8,W 4
"Sun, Dec 4, 2016",New Orleans Pelicans,W,101,92,13,8,W 5
"Mon, Dec 5, 2016",Atlanta Hawks,W,102,99,14,8,W 6
"Fri, Dec 9, 2016",Houston Rockets,L,99,102,14,9,L 1
"Sun, Dec 11, 2016",Boston Celtics,W,99,96,15,9,W 1
"Tue, Dec 13, 2016",Portland Trail Blazers,L,95,114,15,10,L 1
"Wed, Dec 14, 2016",Utah Jazz,L,89,109,15,11,L 2
"Sat, Dec 17, 2016",Phoenix Suns,W,114,101,16,11,W 1
"Mon, Dec 19, 2016",Atlanta Hawks,L,108,110,16,12,L 1
"Wed, Dec 21, 2016",New Orleans Pelicans,W,121,110,17,12,W 1
"Fri, Dec 23, 2016",Boston Celtics,W,117,112,18,12,W 2
"Sun, Dec 25, 2016",Minnesota Timberwolves,W,112,100,19,12,W 3
"Tue, Dec 27, 2016",Miami Heat,W,106,94,20,12,W 4
"Thu, Dec 29, 2016",Memphis Grizzlies,L,80,114,20,13,L 1
"Sat, Dec 31, 2016",Los Angeles Clippers,W,114,88,21,13,W 1
"Mon, Jan 2, 2017",Milwaukee Bucks,L,94,98,21,14,L 1
"Wed, Jan 4, 2017",Charlotte Hornets,L,112,123,21,15,L 2
"Thu, Jan 5, 2017",Houston Rockets,L,116,118,21,16,L 3
"Sat, Jan 7, 2017",Denver Nuggets,W,121,106,22,16,W 1
"Mon, Jan 9, 2017",Chicago Bulls,W,109,94,23,16,W 2
"Wed, Jan 11, 2017",Memphis Grizzlies,W,103,95,24,16,W 3
"Fri, Jan 13, 2017",Minnesota Timberwolves,L,86,96,24,17,L 1
"Sun, Jan 15, 2017",Sacramento Kings,W,122,118,25,17,W 1
"Mon, Jan 16, 2017",Los Angeles Clippers,L,98,120,25,18,L 1
"Wed, Jan 18, 2017",Golden State Warriors,L,100,121,25,19,L 2
"Mon, Jan 23, 2017",Utah Jazz,W,97,95,26,19,W 1
"Wed, Jan 25, 2017",New Orleans Pelicans,W,114,105,27,19,W 2
"Thu, Jan 26, 2017",Dallas Mavericks,W,109,98,28,19,W 3
"Sun, Jan 29, 2017",Cleveland Cavaliers,L,91,107,28,20,L 1
"Tue, Jan 31, 2017",San Antonio Spurs,L,94,108,28,21,L 2
"Wed, Feb 1, 2017",Chicago Bulls,L,100,128,28,22,L 3
"Fri, Feb 3, 2017",Memphis Grizzlies,W,114,102,29,22,W 1
"Sun, Feb 5, 2017",Portland Trail Blazers,W,105,99,30,22,W 2
"Mon, Feb 6, 2017",Indiana Pacers,L,90,93,30,23,L 1
"Thu, Feb 9, 2017",Cleveland Cavaliers,W,118,109,31,23,W 1
"Sat, Feb 11, 2017",Golden State Warriors,L,114,130,31,24,L 1
"Mon, Feb 13, 2017",Washington Wizards,L,98,120,31,25,L 2
"Wed, Feb 15, 2017",New York Knicks,W,116,105,32,25,W 1
"Fri, Feb 24, 2017",Los Angeles Lakers,W,110,93,33,25,W 2
"Sun, Feb 26, 2017",New Orleans Pelicans,W,118,110,34,25,W 3
"Tue, Feb 28, 2017",Utah Jazz,W,109,106,35,25,W 4
"Thu, Mar 2, 2017",Portland Trail Blazers,L,109,114,35,26,L 1
"Fri, Mar 3, 2017",Phoenix Suns,L,111,118,35,27,L 2
"Sun, Mar 5, 2017",Dallas Mavericks,L,89,104,35,28,L 3
"Tue, Mar 7, 2017",Portland Trail Blazers,L,121,126,35,29,L 4
"Thu, Mar 9, 2017",San Antonio Spurs,W,102,92,36,29,W 1
"Sat, Mar 11, 2017",Utah Jazz,W,112,104,37,29,W 2
"Tue, Mar 14, 2017",Brooklyn Nets,W,122,104,38,29,W 3
