date_game,opp_name,game_result,pts,opp_pts,wins,losses,game_streak
"Wed, Oct 26, 2016",Detroit Pistons,W,109,91,1,0,W 1
"Fri, Oct 28, 2016",Cleveland Cavaliers,L,91,94,1,1,L 1
"Mon, Oct 31, 2016",Denver Nuggets,W,105,102,2,1,W 1
"Wed, Nov 2, 2016",Washington Wizards,W,113,103,3,1,W 2
"Fri, Nov 4, 2016",Miami Heat,W,96,87,4,1,W 3
"Sun, Nov 6, 2016",Sacramento Kings,L,91,96,4,2,L 1
"Wed, Nov 9, 2016",Oklahoma City Thunder,W,112,102,5,2,W 1
"Fri, Nov 11, 2016",Charlotte Hornets,W,113,111,6,2,W 2
"Sat, Nov 12, 2016",New York Knicks,W,118,107,7,2,W 3
"Tue, Nov 15, 2016",Cleveland Cavaliers,L,117,121,7,3,L 1
"Wed, Nov 16, 2016",Golden State Warriors,L,121,127,7,4,L 2
"Fri, Nov 18, 2016",Denver Nuggets,W,113,111,8,4,W 1
"Sun, Nov 20, 2016",Sacramento Kings,L,99,102,8,5,L 1
"Mon, Nov 21, 2016",Los Angeles Clippers,L,115,123,8,6,L 2
"Wed, Nov 23, 2016",Houston Rockets,W,115,102,9,6,W 1
"Fri, Nov 25, 2016",Milwaukee Bucks,W,105,99,10,6,W 2
"Mon, Nov 28, 2016",Philadelphia 76ers,W,122,95,11,6,W 3
"Wed, Nov 30, 2016",Memphis Grizzlies,W,120,105,12,6,W 4
"Fri, Dec 2, 2016",Los Angeles Lakers,W,113,80,13,6,W 5
"Sat, Dec 3, 2016",Atlanta Hawks,W,128,84,14,6,W 6
"Mon, Dec 5, 2016",Cleveland Cavaliers,L,112,116,14,7,L 1
"Thu, Dec 8, 2016",Minnesota Timberwolves,W,124,110,15,7,W 1
"Fri, Dec 9, 2016",Boston Celtics,W,101,94,16,7,W 2
"Mon, Dec 12, 2016",Milwaukee Bucks,W,122,100,17,7,W 3
"Wed, Dec 14, 2016",Philadelphia 76ers,W,123,114,18,7,W 4
"Fri, Dec 16, 2016",Atlanta Hawks,L,121,125,18,8,L 1
"Sun, Dec 18, 2016",Orlando Magic,W,109,79,19,8,W 1
"Tue, Dec 20, 2016",Brooklyn Nets,W,116,104,20,8,W 2
"Fri, Dec 23, 2016",Utah Jazz,W,104,98,21,8,W 3
"Mon, Dec 26, 2016",Portland Trail Blazers,W,95,91,22,8,W 4
"Wed, Dec 28, 2016",Golden State Warriors,L,111,121,22,9,L 1
"Thu, Dec 29, 2016",Phoenix Suns,L,91,99,22,10,L 2
"Sun, Jan 1, 2017",Los Angeles Lakers,W,123,114,23,10,W 1
"Tue, Jan 3, 2017",San Antonio Spurs,L,82,110,23,11,L 1
"Thu, Jan 5, 2017",Utah Jazz,W,101,93,24,11,W 1
"Sat, Jan 7, 2017",Chicago Bulls,L,118,123,24,12,L 1
"Sun, Jan 8, 2017",Houston Rockets,L,122,129,24,13,L 2
"Tue, Jan 10, 2017",Boston Celtics,W,114,106,25,13,W 1
"Fri, Jan 13, 2017",Brooklyn Nets,W,132,113,26,13,W 2
"Sun, Jan 15, 2017",New York Knicks,W,116,101,27,13,W 3
"Tue, Jan 17, 2017",Brooklyn Nets,W,119,109,28,13,W 4
"Wed, Jan 18, 2017",Philadelphia 76ers,L,89,94,28,14,L 1
"Fri, Jan 20, 2017",Charlotte Hornets,L,78,113,28,15,L 2
"Sun, Jan 22, 2017",Phoenix Suns,L,103,115,28,16,L 3
"Tue, Jan 24, 2017",San Antonio Spurs,L,106,108,28,17,L 4
"Wed, Jan 25, 2017",Memphis Grizzlies,L,99,101,28,18,L 5
"Fri, Jan 27, 2017",Milwaukee Bucks,W,102,86,29,18,W 1
"Sun, Jan 29, 2017",Orlando Magic,L,113,114,29,19,L 1
"Tue, Jan 31, 2017",New Orleans Pelicans,W,108,106,30,19,W 1
"Wed, Feb 1, 2017",Boston Celtics,L,104,109,30,20,L 1
"Fri, Feb 3, 2017",Orlando Magic,L,94,102,30,21,L 2
"Sun, Feb 5, 2017",Brooklyn Nets,W,103,95,31,21,W 1
"Mon, Feb 6, 2017",Los Angeles Clippers,W,118,109,32,21,W 2
