date_game,opp_name,game_result,pts,opp_pts,wins,losses,game_streak
"Wed, Oct 26, 2016",Miami Heat,L,96,108,0,1,L 1
"Fri, Oct 28, 2016",Detroit Pistons,L,82,108,0,2,L 2
"Sat, Oct 29, 2016",Cleveland Cavaliers,L,99,105,0,3,L 3
"Tue, Nov 1, 2016",Philadelphia 76ers,W,103,101,1,3,W 1
"Thu, Nov 3, 2016",Sacramento Kings,W,102,94,2,3,W 2
"Sat, Nov 5, 2016",Washington Wizards,W,88,86,3,3,W 3
"Mon, Nov 7, 2016",Chicago Bulls,L,80,112,3,4,L 1
"Wed, Nov 9, 2016",Minnesota Timberwolves,L,107,123,3,5,L 2
"Fri, Nov 11, 2016",Utah Jazz,L,74,87,3,6,L 3
"Sun, Nov 13, 2016",Oklahoma City Thunder,W,119,117,4,6,W 1
"Mon, Nov 14, 2016",Indiana Pacers,L,69,88,4,7,L 1
"Wed, Nov 16, 2016",New Orleans Pelicans,W,89,82,5,7,W 1
"Sat, Nov 19, 2016",Dallas Mavericks,W,95,87,6,7,W 2
"Mon, Nov 21, 2016",Milwaukee Bucks,L,89,93,6,8,L 1
"Wed, Nov 23, 2016",Phoenix Suns,L,87,92,6,9,L 2
"Fri, Nov 25, 2016",Washington Wizards,L,91,94,6,10,L 3
"Sun, Nov 27, 2016",Milwaukee Bucks,L,96,104,6,11,L 4
"Tue, Nov 29, 2016",San Antonio Spurs,W,95,83,7,11,W 1
"Thu, Dec 1, 2016",Memphis Grizzlies,L,94,95,7,12,L 1
"Fri, Dec 2, 2016",Philadelphia 76ers,W,105,88,8,12,W 1
"Sun, Dec 4, 2016",Detroit Pistons,W,98,92,9,12,W 2
"Tue, Dec 6, 2016",Washington Wizards,W,124,116,10,12,W 3
"Wed, Dec 7, 2016",Boston Celtics,L,87,117,10,13,L 1
"Fri, Dec 9, 2016",Charlotte Hornets,L,88,109,10,14,L 2
"Sat, Dec 10, 2016",Denver Nuggets,L,113,121,10,15,L 3
"Tue, Dec 13, 2016",Atlanta Hawks,W,131,120,11,15,W 1
"Wed, Dec 14, 2016",Los Angeles Clippers,L,108,113,11,16,L 1
"Fri, Dec 16, 2016",Brooklyn Nets,W,118,111,12,16,W 1
"Sun, Dec 18, 2016",Toronto Raptors,L,79,109,12,17,L 1
"Tue, Dec 20, 2016",Miami Heat,W,136,130,13,17,W 1
"Thu, Dec 22, 2016",New York Knicks,L,95,106,13,18,L 1
"Fri, Dec 23, 2016",Los Angeles Lakers,W,109,90,14,18,W 1
"Mon, Dec 26, 2016",Memphis Grizzlies,W,112,102,15,18,W 2
"Wed, Dec 28, 2016",Charlotte Hornets,L,101,120,15,19,L 1
"Sun, Jan 1, 2017",Indiana Pacers,L,104,117,15,20,L 2
"Mon, Jan 2, 2017",New York Knicks,W,115,103,16,20,W 1
"Wed, Jan 4, 2017",Atlanta Hawks,L,92,111,16,21,L 1
"Fri, Jan 6, 2017",Houston Rockets,L,93,100,16,22,L 2
"Sun, Jan 8, 2017",Los Angeles Lakers,L,95,111,16,23,L 3
"Wed, Jan 11, 2017",Los Angeles Clippers,L,96,105,16,24,L 4
"Fri, Jan 13, 2017",Portland Trail Blazers,W,115,109,17,24,W 1
"Sat, Jan 14, 2017",Utah Jazz,L,107,114,17,25,L 1
"Mon, Jan 16, 2017",Denver Nuggets,L,112,125,17,26,L 2
"Wed, Jan 18, 2017",New Orleans Pelicans,L,98,118,17,27,L 3
"Fri, Jan 20, 2017",Milwaukee Bucks,W,112,96,18,27,W 1
