date_game,opp_name,game_result,pts,opp_pts,wins,losses,game_streak
"Wed, Oct 26, 2016",Indiana Pacers,L,121,130,0,1,L 1
"Fri, Oct 28, 2016",Houston Rockets,L,98,106,0,2,L 2
"Sun, Oct 30, 2016",Houston Rockets,L,92,93,0,3,L 3
"Wed, Nov 2, 2016",Utah Jazz,L,81,97,0,4,L 4
"Fri, Nov 4, 2016",Portland Trail Blazers,L,95,105,0,5,L 5
"Sun, Nov 6, 2016",Milwaukee Bucks,W,86,75,1,5,W 1
"Tue, Nov 8, 2016",Los Angeles Lakers,W,109,97,2,5,W 2
"Wed, Nov 9, 2016",Golden State Warriors,L,95,116,2,6,L 1
"Mon, Nov 14, 2016",New York Knicks,L,77,93,2,7,L 2
"Wed, Nov 16, 2016",Boston Celtics,L,83,90,2,8,L 3
"Fri, Nov 18, 2016",Memphis Grizzlies,L,64,80,2,9,L 4
"Sat, Nov 19, 2016",Orlando Magic,L,87,95,2,10,L 5
"Mon, Nov 21, 2016",San Antonio Spurs,L,91,96,2,11,L 6
"Wed, Nov 23, 2016",Los Angeles Clippers,L,104,124,2,12,L 7
"Fri, Nov 25, 2016",Cleveland Cavaliers,L,90,128,2,13,L 8
"Sun, Nov 27, 2016",New Orleans Pelicans,W,91,81,3,13,W 1
"Wed, Nov 30, 2016",San Antonio Spurs,L,87,94,3,14,L 1
"Thu, Dec 1, 2016",Charlotte Hornets,L,87,97,3,15,L 2
"Sat, Dec 3, 2016",Chicago Bulls,W,107,82,4,15,W 1
"Mon, Dec 5, 2016",Charlotte Hornets,L,101,109,4,16,L 1
"Wed, Dec 7, 2016",Sacramento Kings,L,89,120,4,17,L 2
"Fri, Dec 9, 2016",Indiana Pacers,W,111,103,5,17,W 1
"Sat, Dec 10, 2016",Houston Rockets,L,87,109,5,18,L 1
"Mon, Dec 12, 2016",Denver Nuggets,W,112,92,6,18,W 1
"Wed, Dec 14, 2016",Detroit Pistons,L,85,95,6,19,L 1
