abbr,pts,opp_pts,wins,losses
CHI,102,99,22,23
CHI,100,92,23,23
CHI,114,119,23,24
CHI,88,100,23,25
CHI,121,108,24,25
CHI,128,100,25,25
CHI,117,121,25,26
CHI,112,107,26,26
CHI,92,123,26,27
CHI,97,115,26,28
CHI,89,117,26,29
CHI,105,94,27,29
CHI,104,103,28,29
CHI,128,121,29,29
CHI,117,99,30,29
CHI,107,125,30,30
CHI,94,87,31,30
CHI,91,101,31,31
CHI,95,109,31,32
CHI,91,98,31,33
CHI,94,115,31,34
CHI,80,100,31,35
CHI,115,109,32,35
CHI,91,98,32,36
CHI,107,112,32,37
CHI,95,86,33,37
CHI,120,122,33,38
CHI,117,95,34,38
CHI,107,117,34,39
CHI,109,94,35,39
CHI,99,93,36,39
CHI,106,104,37,39
CHI,117,110,38,39
CHI,91,100,38,40
CHI,102,90,39,40
CHI,106,107,39,41
CHI,122,75,40,41
CHI,112,73,41,41
CHI,106,102,1,0
CHI,111,97,2,0
CHI,87,104,2,1
CHI,95,104,2,2
CHI,97,108,2,3
CHI,83,105,2,4
CHO,107,96,1,0
CHO,97,91,2,0
CHO,98,104,2,1
CHO,109,93,3,1
CHO,99,95,4,1
CHO,122,100,5,1
CHO,104,98,6,1
CHO,111,113,6,2
CHO,93,100,6,3
CHO,115,108,7,3
CHO,100,96,8,3
CHO,116,121,8,4
CHO,90,105,8,5
CHO,114,119,8,6
CHO,111,113,8,7
CHO,107,102,9,7
CHO,104,85,10,7
CHO,89,112,10,8
CHO,97,87,11,8
CHO,120,125,11,9
CHO,109,101,12,9
CHO,87,77,13,9
CHO,109,88,14,9
CHO,105,116,14,10
CHO,94,110,14,11
CHO,106,109,14,12
CHO,88,96,14,13
CHO,107,99,15,13
CHO,117,113,16,13
CHO,103,91,17,13
CHO,118,120,17,14
CHO,120,101,18,14
CHO,91,82,19,14
CHO,109,121,19,15
CHO,111,118,19,16
CHO,123,112,20,16
CHO,114,115,20,17
CHO,85,102,20,18
CHO,114,121,20,19
CHO,93,102,20,20
CHO,98,108,20,21
CHO,107,85,21,21
CHO,113,78,22,21
CHO,112,105,23,21
CHO,99,109,23,22
CHO,103,113,23,23
CHO,107,110,23,24
CHO,106,109,23,25
CHO,98,115,23,26
CHO,111,126,23,27
CHO,98,105,23,28
CHO,111,107,24,28
CHO,95,107,24,29
CHO,102,107,24,30
CHO,99,105,24,31
CHO,85,90,24,32
CHO,108,114,24,33
CHO,99,85,25,33
CHO,121,124,25,34
CHO,109,104,26,34
CHO,103,120,26,35
CHO,112,102,27,35
CHO,100,88,28,35
CHO,101,108,28,36
CHO,121,81,29,36
CHO,122,125,29,37
CHO,109,115,29,38
CHO,77,98,29,39
CHO,98,93,30,39
CHO,105,90,31,39
CHO,109,102,32,39
CHO,105,112,32,40
CHO,120,106,33,40
CHO,108,118,33,41
CHO,110,106,34,41
CHO,122,114,35,41
CHO,113,101,36,41
CHO,111,118,36,42
CHO,99,112,36,43
CHO,114,121,36,44
CHO,79,89,36,45
CHO,76,103,36,46
CLE,117,88,1,0
CLE,94,91,2,0
CLE,105,99,3,0
CLE,128,120,4,0
CLE,128,122,5,0
CLE,102,101,6,0
CLE,106,110,6,1
CLE,105,94,7,1
CLE,100,93,8,1
CLE,121,117,9,1
CLE,93,103,9,2
CLE,104,81,10,2
CLE,137,125,11,2
CLE,128,90,12,2
CLE,112,108,13,2
CLE,101,118,13,3
CLE,94,113,13,4
CLE,105,111,13,5
CLE,116,112,14,5
CLE,126,94,15,5
CLE,114,84,16,5
CLE,116,105,17,5
CLE,103,86,18,5
CLE,85,93,18,6
CLE,119,108,19,6
CLE,114,108,20,6
CLE,113,102,21,6
CLE,119,99,22,6
CLE,109,108,23,6
CLE,90,106,23,7
CLE,124,118,24,7
CLE,121,109,25,7
CLE,90,82,26,7
CLE,94,106,26,8
CLE,116,108,27,8
CLE,120,116,28,8
CLE,92,100,28,9
CLE,86,102,28,10
CLE,120,108,29,10
CLE,91,126,29,11
CLE,118,103,30,11
CLE,115,118,30,12
CLE,122,124,30,13
CLE,112,116,30,14
CLE,124,116,31,14
CLE,107,91,32,14
CLE,97,104,32,15
CLE,125,97,33,15
CLE,111,104,34,15
CLE,140,135,35,15
CLE,132,117,36,15
CLE,109,118,36,16
CLE,125,109,37,16
CLE,116,108,38,16
CLE,113,104,39,16
CLE,119,104,40,16
CLE,99,117,40,17
CLE,102,95,41,17
CLE,99,103,41,18
CLE,135,130,42,18
CLE,92,120,42,19
CLE,98,106,42,20
CLE,101,106,42,21
CLE,116,104,43,21
CLE,112,117,43,22
CLE,128,96,44,22
CLE,91,83,45,22
CLE,78,108,45,23
CLE,125,120,46,23
CLE,113,126,46,24
CLE,112,105,47,24
CLE,115,127,47,25
CLE,74,103,47,26
CLE,93,99,47,27
CLE,122,105,48,27
CLE,135,130,49,27
CLE,122,102,50,27
CLE,114,91,51,27
CLE,100,114,51,28
CLE,125,126,51,29
CLE,121,124,51,30
CLE,83,98,51,31
CLE,109,108,1,0
CLE,117,111,2,0
CLE,119,114,3,0
CLE,106,102,4,0
CLE,116,105,5,0
CLE,125,103,6,0
CLE,115,94,7,0
CLE,109,102,8,0
CLE,117,104,9,0
CLE,130,86,10,0
CLE,108,111,10,1
CLE,112,99,11,1
CLE,135,102,12,1
CLE,91,113,12,2
CLE,113,132,12,3
CLE,113,118,12,4
CLE,137,116,13,4
CLE,120,129,13,5
DAL,121,130,0,1
DAL,98,106,0,2
DAL,92,93,0,3
DAL,81,97,0,4
DAL,95,105,0,5
DAL,86,75,1,5
DAL,109,97,2,5
DAL,95,116,2,6
DAL,77,93,2,7
DAL,83,90,2,8
DAL,64,80,2,9
DAL,87,95,2,10
DAL,91,96,2,11
DAL,104,124,2,12
DAL,90,128,2,13
DAL,91,81,3,13
DAL,87,94,3,14
DAL,87,97,3,15
DAL,107,82,4,15
DAL,101,109,4,16
DAL,89,120,4,17
DAL,111,103,5,17
DAL,87,109,5,18
DAL,112,92,6,18
DAL,85,95,6,19
DAL,100,103,6,20
DAL,99,79,7,20
DAL,107,117,7,21
DAL,96,95,8,21
DAL,90,88,9,21
DAL,104,111,9,22
DAL,107,123,9,23
DAL,101,89,10,23
DAL,99,108,10,24
DAL,113,105,11,24
DAL,95,102,11,25
DAL,82,97,11,26
DAL,92,101,11,27
DAL,113,108,12,27
DAL,98,87,13,27
DAL,99,98,14,27
DAL,95,99,14,28
DAL,107,112,14,29
DAL,122,73,15,29
DAL,103,95,16,29
DAL,98,109,16,30
DAL,105,101,17,30
DAL,104,97,18,30
DAL,113,95,19,30
DAL,108,104,20,30
DAL,87,110,20,31
DAL,113,114,20,32
DAL,112,105,21,32
DAL,112,80,22,32
DAL,98,111,22,33
DAL,91,98,22,34
DAL,84,97,22,35
DAL,96,83,23,35
DAL,96,89,24,35
DAL,95,100,24,36
DAL,104,100,25,36
DAL,104,89,26,36
DAL,122,111,27,36
DAL,105,96,28,36
DAL,98,100,28,37
DAL,78,100,28,38
DAL,112,107,29,38
DAL,74,116,29,39
DAL,111,104,30,39
DAL,87,112,30,40
DAL,97,95,31,40
DAL,86,94,31,41
DAL,91,92,31,42
DAL,118,121,31,43
DAL,90,99,31,44
DAL,109,105,32,44
DAL,87,98,32,45
DAL,101,112,32,46
DAL,89,102,32,47
DAL,111,124,32,48
DAL,91,109,32,49
DAL,100,93,33,49
DEN,107,102,1,0
DEN,113,115,1,1
DEN,102,105,1,2
DEN,102,99,2,2
DEN,86,103,2,3
DEN,123,107,3,3
DEN,107,108,3,4
DEN,101,125,3,5
DEN,95,106,3,6
DEN,105,112,3,7
DEN,120,104,4,7
DEN,111,113,4,8
DEN,105,91,5,8
DEN,110,107,6,8
DEN,83,108,6,9
DEN,129,132,6,10
DEN,120,114,7,10
DEN,98,106,7,11
DEN,110,128,7,12
DEN,98,105,7,13
DEN,106,98,8,13
DEN,111,116,8,14
DEN,85,92,8,15
DEN,121,113,9,15
DEN,92,112,9,16
DEN,132,120,10,16
DEN,127,114,11,16
DEN,117,107,12,16
DEN,102,119,12,17
DEN,108,109,12,18
DEN,106,102,13,18
DEN,105,103,14,18
DEN,122,124,14,19
DEN,119,127,14,20
DEN,113,120,14,21
DEN,99,127,14,22
DEN,106,121,14,23
DEN,140,112,15,23
DEN,125,112,16,23
DEN,127,121,17,23
DEN,104,118,17,24
DEN,123,98,18,24
DEN,108,111,18,25
DEN,103,93,19,25
DEN,127,120,20,25
DEN,123,112,21,25
DEN,116,120,21,26
DEN,99,119,21,27
DEN,121,117,22,27
DEN,97,121,22,28
DEN,110,87,23,28
DEN,106,117,23,29
DEN,131,123,24,29
DEN,109,125,24,30
DEN,132,110,25,30
DEN,99,112,25,31
DEN,100,116,25,32
DEN,129,109,26,32
DEN,98,105,26,33
DEN,125,107,27,33
DEN,110,98,28,33
DEN,102,112,28,34
DEN,108,96,29,34
DEN,113,123,29,35
DEN,119,99,30,35
DEN,105,92,31,35
DEN,129,101,32,35
DEN,129,114,33,35
DEN,105,109,33,36
DEN,124,125,33,37
DEN,126,113,34,37
DEN,125,117,35,37
DEN,90,115,35,38
DEN,113,122,35,39
DEN,114,122,35,40
DEN,116,113,36,40
DEN,134,131,37,40
DEN,104,110,37,41
DEN,122,106,38,41
DEN,105,106,38,42
DEN,109,91,39,42
DEN,111,105,40,42
DET,91,109,0,1
DET,108,82,1,1
DET,98,83,2,1
DET,102,89,3,1
DET,101,109,3,2
DET,103,86,4,2
DET,82,114,4,3
DET,100,107,4,4
DET,86,96,4,5
DET,106,95,5,5
DET,104,88,6,5
DET,102,105,6,6
DET,81,104,6,7
DET,92,94,6,8
DET,96,99,6,9
DET,107,84,7,9
DET,108,97,8,9
DET,88,106,8,10
DET,112,89,9,10
DET,121,114,10,10
DET,121,85,11,10
DET,92,98,11,11
DET,102,91,12,11
DET,77,87,12,12
DET,117,90,13,12
DET,79,97,13,13
DET,95,85,14,13
DET,108,122,14,14
DET,90,105,14,15
DET,82,113,14,16
DET,86,98,14,17
DET,113,119,14,18
DET,106,90,15,18
DET,94,119,15,19
DET,98,105,15,20
DET,107,98,16,20
DET,116,121,16,21
DET,115,114,17,21
DET,125,124,18,21
DET,94,100,18,22
DET,107,127,18,23
DET,77,110,18,24
DET,102,97,19,24
DET,118,95,20,24
DET,113,112,21,24
DET,104,109,21,25
DET,103,116,21,26
DET,109,113,21,27
DET,118,98,22,27
DET,116,108,23,27
DET,84,105,23,28
DET,113,96,24,28
DET,121,102,25,28
DET,92,103,25,29
DET,102,101,26,29
DET,89,102,26,30
DET,98,91,27,30
DET,114,108,28,30
DET,98,104,28,31
DET,120,113,29,31
DET,86,109,29,32
DET,136,106,30,32
DET,109,95,31,32
DET,98,115,31,33
DET,106,101,32,33
DET,112,92,33,33
DET,96,128,33,34
DET,83,97,33,35
DET,75,87,33,36
DET,112,95,34,36
DET,96,98,34,37
DET,95,117,34,38
DET,87,115,34,39
DET,95,109,34,40
DET,96,97,34,41
DET,90,89,35,41
DET,105,108,35,42
DET,102,105,35,43
DET,114,109,36,43
DET,103,90,37,43
DET,101,105,37,44
DET,109,113,37,45
GSW,100,129,0,1
GSW,122,114,1,1
GSW,106,100,2,1
GSW,127,104,3,1
GSW,122,96,4,1
GSW,97,117,4,2
GSW,116,106,5,2
GSW,116,95,6,2
GSW,125,101,7,2
GSW,133,120,8,2
GSW,127,121,9,2
GSW,104,88,10,2
GSW,124,121,11,2
GSW,120,83,12,2
GSW,149,106,13,2
GSW,109,85,14,2
GSW,115,102,15,2
GSW,105,100,16,2
GSW,127,132,16,3
GSW,138,109,17,3
GSW,142,106,18,3
GSW,115,98,19,3
GSW,106,99,20,3
GSW,89,110,20,4
GSW,116,108,21,4
GSW,113,109,22,4
GSW,103,90,23,4
GSW,135,90,24,4
GSW,104,74,25,4
GSW,117,101,26,4
GSW,119,113,27,4
GSW,108,109,27,5
GSW,121,111,28,5
GSW,108,99,29,5
GSW,127,119,30,5
GSW,125,117,31,5
GSW,119,128,31,6
GSW,117,106,32,6
GSW,107,95,33,6
GSW,127,107,34,6
GSW,126,91,35,6
GSW,121,100,36,6
GSW,125,108,37,6
GSW,118,98,38,6
GSW,102,105,38,7
GSW,113,103,39,7
GSW,144,98,40,7
GSW,113,111,41,7
GSW,126,111,42,7
GSW,133,120,43,7
GSW,106,109,43,8
GSW,123,92,44,8
GSW,122,107,45,8
GSW,130,114,46,8
GSW,110,132,46,9
GSW,109,86,47,9
GSW,123,113,48,9
GSW,112,95,49,9
GSW,119,108,50,9
GSW,108,112,50,10
GSW,87,94,50,11
GSW,112,105,51,11
GSW,119,111,52,11
GSW,86,99,52,12
GSW,102,103,52,13
GSW,85,107,52,14
GSW,106,104,53,14
GSW,122,92,54,14
GSW,117,92,55,14
GSW,111,95,56,14
GSW,112,87,57,14
GSW,114,100,58,14
GSW,106,94,59,14
GSW,113,106,60,14
GSW,110,98,61,14
GSW,107,98,62,14
GSW,139,115,63,14
GSW,121,107,64,14
GSW,120,111,65,14
GSW,123,101,66,14
GSW,99,105,66,15
GSW,109,94,67,15
GSW,121,109,1,0
GSW,110,81,2,0
GSW,119,113,3,0
GSW,128,103,4,0
GSW,106,94,5,0
GSW,115,104,6,0
GSW,102,91,7,0
GSW,121,95,8,0
GSW,113,111,9,0
GSW,136,100,10,0
GSW,120,108,11,0
GSW,129,115,12,0
GSW,113,91,13,0
GSW,132,113,14,0
GSW,118,113,15,0
GSW,116,137,15,1
GSW,129,120,16,1
HOU,114,120,0,1
HOU,106,98,1,1
HOU,93,92,2,1
HOU,120,128,2,2
HOU,118,99,3,2
HOU,97,112,3,3
HOU,114,106,4,3
HOU,101,99,5,3
HOU,100,106,5,4
HOU,115,88,6,4
HOU,103,105,6,5
HOU,126,109,7,5
HOU,111,102,8,5
HOU,99,96,9,5
HOU,102,115,9,6
HOU,117,104,10,6
HOU,130,114,11,6
HOU,101,120,11,7
HOU,132,127,12,7
HOU,128,110,13,7
HOU,107,106,14,7
HOU,134,95,15,7
HOU,102,99,16,7
HOU,109,87,17,7
HOU,122,118,18,7
HOU,132,98,19,7
HOU,122,100,20,7
HOU,111,109,21,7
HOU,100,102,21,8
HOU,125,111,22,8
HOU,109,115,22,9
HOU,131,115,23,9
HOU,123,107,24,9
HOU,140,116,25,9
HOU,129,122,26,9
HOU,101,91,27,9
HOU,118,116,28,9
HOU,100,93,29,9
HOU,129,122,30,9
HOU,121,114,31,9
HOU,105,119,31,10
HOU,105,110,31,11
HOU,137,112,32,11
HOU,103,109,32,12
HOU,111,92,33,12
HOU,108,125,33,13
HOU,119,95,34,13
HOU,114,127,34,14
HOU,109,120,34,15
HOU,123,118,35,15
HOU,101,120,35,16
HOU,105,83,36,16
HOU,108,113,36,17
HOU,121,117,37,17
HOU,128,104,38,17
HOU,107,95,39,17
HOU,133,102,40,17
HOU,109,117,40,18
HOU,129,99,41,18
HOU,142,130,42,18
HOU,108,117,42,19
HOU,122,103,43,19
HOU,123,108,44,19
HOU,110,112,44,20
HOU,108,115,44,21
HOU,115,94,45,21
HOU,117,112,46,21
HOU,139,100,47,21
HOU,112,128,47,22
HOU,109,105,48,22
HOU,125,124,49,22
HOU,117,107,50,22
HOU,137,125,51,22
HOU,106,113,51,23
HOU,107,117,51,24
HOU,98,107,51,25
HOU,123,116,52,25
HOU,110,104,53,25
HOU,109,114,53,26
HOU,135,128,54,26
HOU,96,125,54,27
HOU,123,118,55,27
HOU,118,87,1,0
HOU,115,111,2,0
HOU,113,115,2,1
HOU,113,109,3,1
HOU,105,99,4,1
HOU,126,99,5,1
HOU,96,121,5,2
HOU,92,103,5,3
HOU,125,104,6,3
HOU,107,110,6,4
HOU,75,114,6,5
IND,130,121,1,0
IND,94,103,1,1
IND,101,118,1,2
IND,115,108,2,2
IND,107,125,2,3
IND,111,94,3,3
IND,100,122,3,4
IND,122,115,4,4
IND,105,109,4,5
IND,99,105,4,6
IND,88,69,5,6
IND,103,93,6,6
IND,96,116,6,7
IND,115,111,7,7
IND,83,120,7,8
IND,85,96,7,9
IND,118,97,8,9
IND,91,70,9,9
IND,109,131,9,10
IND,111,102,10,10
IND,106,142,10,11
IND,109,94,11,11
IND,103,111,11,12
IND,118,111,12,12
IND,110,94,13,12
IND,89,95,13,13
IND,95,102,13,14
IND,105,90,14,14
IND,107,105,15,14
IND,111,118,15,15
IND,102,109,15,16
IND,85,90,15,17
IND,105,111,15,18
IND,111,101,16,18
IND,117,104,17,18
IND,121,116,18,18
IND,121,109,19,18
IND,123,109,20,18
IND,112,140,20,19
IND,98,95,21,19
IND,106,100,22,19
IND,95,108,22,20
IND,100,109,22,21
IND,103,109,22,22
IND,109,103,23,22
IND,115,111,24,22
IND,120,101,25,22
IND,98,88,26,22
IND,106,97,27,22
IND,105,84,28,22
IND,93,90,29,22
IND,117,132,29,23
IND,107,112,29,24
IND,100,116,29,25
IND,106,110,29,26
IND,104,113,29,27
IND,98,111,29,28
IND,102,92,30,28
IND,95,113,30,29
IND,117,108,31,29
IND,99,100,31,30
IND,97,96,32,30
IND,88,100,32,31
IND,115,98,33,31
IND,85,99,33,32
IND,102,98,34,32
IND,81,87,34,33
IND,98,77,35,33
IND,91,116,35,34
IND,107,100,36,34
IND,100,109,36,35
IND,117,125,36,36
IND,107,94,37,36
IND,114,115,37,37
IND,97,110,37,38
IND,100,111,37,39
IND,130,135,37,40
IND,108,90,38,40
IND,104,89,39,40
IND,127,112,40,40
IND,120,111,41,40
IND,104,86,42,40
IND,108,109,0,1
IND,111,117,0,2
IND,114,119,0,3
IND,102,106,0,4
LAC,114,106,1,0
LAC,88,75,2,0
LAC,116,98,3,0
LAC,83,85,3,1
LAC,99,88,4,1
LAC,116,92,5,1
LAC,114,82,6,1
LAC,111,80,7,1
LAC,110,108,8,1
LAC,119,105,9,1
LAC,127,95,10,1
LAC,107,111,10,2
LAC,121,115,11,2
LAC,102,95,12,2
LAC,123,115,13,2
LAC,124,104,14,2
LAC,97,108,14,3
LAC,70,91,14,4
LAC,122,127,14,5
LAC,113,94,15,5
LAC,114,96,16,5
LAC,102,111,16,6
LAC,98,115,16,7
LAC,133,105,17,7
LAC,121,120,18,7
LAC,113,108,19,7
LAC,102,98,20,7
LAC,110,117,20,8
LAC,119,102,21,8
LAC,106,101,22,8
LAC,88,90,22,9
LAC,102,111,22,10
LAC,102,106,22,11
LAC,98,102,22,12
LAC,116,140,22,13
LAC,88,114,22,14
LAC,109,98,23,14
LAC,115,106,24,14
LAC,106,98,25,14
LAC,98,86,26,14
LAC,105,96,27,14
LAC,113,97,28,14
LAC,120,98,29,14
LAC,101,104,29,15
LAC,98,123,29,16
LAC,115,105,30,16
LAC,110,121,30,17
LAC,98,144,30,18
LAC,124,114,31,18
LAC,120,133,31,19
LAC,102,107,31,20
LAC,109,118,31,21
LAC,119,115,32,21
LAC,107,102,33,21
LAC,88,72,34,21
LAC,99,84,35,21
LAC,113,123,35,22
LAC,97,105,35,23
LAC,124,121,36,23
LAC,103,122,36,24
LAC,101,112,36,25
LAC,101,91,37,25
LAC,116,102,38,25
LAC,91,107,38,26
LAC,114,98,39,26
LAC,112,100,40,26
LAC,108,114,40,27
LAC,96,97,40,28
LAC,114,129,40,29
LAC,108,78,41,29
LAC,114,105,42,29
LAC,133,109,43,29
LAC,95,97,43,30
LAC,108,95,44,30
LAC,97,98,44,31
LAC,133,124,45,31
LAC,124,118,46,31
LAC,115,104,47,31
LAC,112,101,48,31
LAC,98,87,49,31
LAC,125,96,50,31
LAC,115,95,51,31
LAC,95,97,0,1
LAC,99,91,1,1
LAC,111,106,2,1
LAC,98,105,2,2
LAC,92,96,2,3
LAC,98,93,3,3
LAC,91,104,3,4
LAL,120,114,1,0
LAL,89,96,1,1
LAL,96,113,1,2
LAL,108,115,1,3
LAL,123,116,2,3
LAL,117,97,3,3
LAL,119,108,4,3
LAL,97,109,4,4
LAL,101,91,5,4
LAL,126,99,6,4
LAL,99,125,6,5
LAL,125,118,7,5
LAL,107,116,7,6
LAL,110,118,7,7
LAL,111,109,8,7
LAL,106,149,8,8
LAL,85,109,8,9
LAL,109,94,9,9
LAL,88,105,9,10
LAL,96,90,10,10
LAL,80,113,10,11
LAL,100,103,10,12
LAL,101,107,10,13
LAL,95,134,10,14
