date_game,opp_name,game_result,pts,opp_pts,wins,losses,game_streak
"Wed, Oct 26, 2016",Los Angeles Lakers,L,114,120,0,1,L 1
"Fri, Oct 28, 2016",Dallas Mavericks,W,106,98,1,1,W 1
"Sun, Oct 30, 2016",Dallas Mavericks,W,93,92,2,1,W 2
"Tue, Nov 1, 2016",Cleveland Cavaliers,L,120,128,2,2,L 1
"Wed, Nov 2, 2016",New York Knicks,W,118,99,3,2,W 1
"Sat, Nov 5, 2016",Atlanta Hawks,L,97,112,3,3,L 1
"Mon, Nov 7, 2016",Washington Wizards,W,114,106,4,3,W 1
"Wed, Nov 9, 2016",San Antonio Spurs,W,101,99,5,3,W 2
"Sat, Nov 12, 2016",San Antonio Spurs,L,100,106,5,4,L 1
"Mon, Nov 14, 2016",Philadelphia 76ers,W,115,88,6,4,W 1
"Wed, Nov 16, 2016",Oklahoma City Thunder,L,103,105,6,5,L 1
"Thu, Nov 17, 2016",Portland Trail Blazers,W,126,109,7,5,W 1
"Sat, Nov 19, 2016",Utah Jazz,W,111,102,8,5,W 2
"Mon, Nov 21, 2016",Detroit Pistons,W,99,96,9,5,W 3
"Wed, Nov 23, 2016",Toronto Raptors,L,102,115,9,6,L 1
"Fri, Nov 25, 2016",Sacramento Kings,W,117,104,10,6,W 1
"Sun, Nov 27, 2016",Portland Trail Blazers,W,130,114,11,6,W 2
"Tue, Nov 29, 2016",Utah Jazz,L,101,120,11,7,L 1
"Thu, Dec 1, 2016",Golden State Warriors,W,132,127,12,7,W 1
"Fri, Dec 2, 2016",Denver Nuggets,W,128,110,13,7,W 2
"Mon, Dec 5, 2016",Boston Celtics,W,107,106,14,7,W 3
"Wed, Dec 7, 2016",Los Angeles Lakers,W,134,95,15,7,W 4
"Fri, Dec 9, 2016",Oklahoma City Thunder,W,102,99,16,7,W 5
"Sat, Dec 10, 2016",Dallas Mavericks,W,109,87,17,7,W 6
"Mon, Dec 12, 2016",Brooklyn Nets,W,122,118,18,7,W 7
"Wed, Dec 14, 2016",Sacramento Kings,W,132,98,19,7,W 8
"Fri, Dec 16, 2016",New Orleans Pelicans,W,122,100,20,7,W 9
"Sat, Dec 17, 2016",Minnesota Timberwolves,W,111,109,21,7,W 10
"Tue, Dec 20, 2016",San Antonio Spurs,L,100,102,21,8,L 1
"Wed, Dec 21, 2016",Phoenix Suns,W,125,111,22,8,W 1
"Fri, Dec 23, 2016",Memphis Grizzlies,L,109,115,22,9,L 1
"Mon, Dec 26, 2016",Phoenix Suns,W,131,115,23,9,W 1
"Tue, Dec 27, 2016",Dallas Mavericks,W,123,107,24,9,W 2
"Fri, Dec 30, 2016",Los Angeles Clippers,W,140,116,25,9,W 3
"Sat, Dec 31, 2016",New York Knicks,W,129,122,26,9,W 4
"Mon, Jan 2, 2017",Washington Wizards,W,101,91,27,9,W 5
