date_game,opp_name,game_result,pts,opp_pts,wins,losses,game_streak
"Wed, Oct 18, 2017",Orlando Magic,L,109,116,0,1,L 1
"Sat, Oct 21, 2017",Indiana Pacers,W,112,108,1,1,W 1
"Mon, Oct 23, 2017",Atlanta Hawks,W,104,93,2,1,W 2
"Wed, Oct 25, 2017",San Antonio Spurs,L,100,117,2,2,L 1
"Sat, Oct 28, 2017",Boston Celtics,L,90,96,2,3,L 2
"Mon, Oct 30, 2017",Minnesota Timberwolves,L,122,125,2,4,L 3
"Wed, Nov 1, 2017",Chicago Bulls,W,97,91,3,4,W 1
"Fri, Nov 3, 2017",Denver Nuggets,L,94,95,3,5,L 1
"Sun, Nov 5, 2017",Los Angeles Clippers,W,104,101,4,5,W 1
"Mon, Nov 6, 2017",Golden State Warriors,L,80,97,4,6,L 1
"Wed, Nov 8, 2017",Phoenix Suns,W,126,115,5,6,W 1
"Fri, Nov 10, 2017",Utah Jazz,W,84,74,6,6,W 2
"Sun, Nov 12, 2017",Detroit Pistons,L,103,112,6,7,L 1
"Wed, Nov 15, 2017",Washington Wizards,L,93,102,6,8,L 2
"Fri, Nov 17, 2017",Washington Wizards,W,91,88,7,8,W 1
"Sun, Nov 19, 2017",Indiana Pacers,L,95,120,7,9,L 1
"Wed, Nov 22, 2017",Boston Celtics,W,104,98,8,9,W 1
"Fri, Nov 24, 2017",Minnesota Timberwolves,W,109,97,9,9,W 2
"Sun, Nov 26, 2017",Chicago Bulls,W,100,93,10,9,W 3
"Tue, Nov 28, 2017",Cleveland Cavaliers,L,97,108,10,10,L 1
"Wed, Nov 29, 2017",New York Knicks,L,86,115,10,11,L 2
"Fri, Dec 1, 2017",Charlotte Hornets,W,105,100,11,11,W 1
"Sun, Dec 3, 2017",Golden State Warriors,L,95,123,11,12,L 1
"Wed, Dec 6, 2017",San Antonio Spurs,L,105,117,11,13,L 2
"Sat, Dec 9, 2017",Brooklyn Nets,W,101,89,12,13,W 1
"Mon, Dec 11, 2017",Memphis Grizzlies,W,107,82,13,13,W 2
"Wed, Dec 13, 2017",Portland Trail Blazers,L,95,102,13,14,L 1
"Fri, Dec 15, 2017",Charlotte Hornets,W,104,98,14,14,W 1
"Sat, Dec 16, 2017",Los Angeles Clippers,W,90,85,15,14,W 2
"Mon, Dec 18, 2017",Atlanta Hawks,L,104,110,15,15,L 1
"Wed, Dec 20, 2017",Boston Celtics,W,90,89,16,15,W 1
"Fri, Dec 22, 2017",Dallas Mavericks,W,113,101,17,15,W 2
"Sat, Dec 23, 2017",New Orleans Pelicans,L,94,109,17,16,L 1
"Tue, Dec 26, 2017",Orlando Magic,W,107,89,18,16,W 1
"Fri, Dec 29, 2017",Brooklyn Nets,L,87,111,18,17,L 1
"Sat, Dec 30, 2017",Orlando Magic,W,117,111,19,17,W 1
"Wed, Jan 3, 2018",Detroit Pistons,W,111,104,20,17,W 2
"Fri, Jan 5, 2018",New York Knicks,W,107,103,21,17,W 3
"Sun, Jan 7, 2018",Utah Jazz,W,103,102,22,17,W 4
"Tue, Jan 9, 2018",Toronto Raptors,W,90,89,23,17,W 5
"Wed, Jan 10, 2018",Indiana Pacers,W,114,106,24,17,W 6
"Sun, Jan 14, 2018",Milwaukee Bucks,W,97,79,25,17,W 7
"Mon, Jan 15, 2018",Chicago Bulls,L,111,119,25,18,L 1
"Wed, Jan 17, 2018",Milwaukee Bucks,W,106,101,26,18,W 1
"Fri, Jan 19, 2018",Brooklyn Nets,L,95,101,26,19,L 1
"Sat, Jan 20, 2018",Charlotte Hornets,W,106,105,27,19,W 1
"Mon, Jan 22, 2018",Houston Rockets,L,90,99,27,20,L 1
"Thu, Jan 25, 2018",Sacramento Kings,L,88,89,27,21,L 2
"Sat, Jan 27, 2018",Charlotte Hornets,W,95,91,28,21,W 1
"Mon, Jan 29, 2018",Dallas Mavericks,W,95,88,29,21,W 2
"Wed, Jan 31, 2018",Cleveland Cavaliers,L,89,91,29,22,L 1
"Fri, Feb 2, 2018",Philadelphia 76ers,L,97,103,29,23,L 2
"Sat, Feb 3, 2018",Detroit Pistons,L,107,111,29,24,L 3
"Mon, Feb 5, 2018",Orlando Magic,L,109,111,29,25,L 4
"Wed, Feb 7, 2018",Houston Rockets,L,101,109,29,26,L 5
"Fri, Feb 9, 2018",Milwaukee Bucks,W,91,85,30,26,W 1
"Tue, Feb 13, 2018",Toronto Raptors,L,112,115,30,27,L 1
"Wed, Feb 14, 2018",Philadelphia 76ers,L,102,104,30,28,L 2
"Fri, Feb 23, 2018",New Orleans Pelicans,L,123,124,30,29,L 3
"Sat, Feb 24, 2018",Memphis Grizzlies,W,115,89,31,29,W 1
"Tue, Feb 27, 2018",Philadelphia 76ers,W,102,101,32,29,W 2
"Thu, Mar 1, 2018",Los Angeles Lakers,L,113,131,32,30,L 1
"Sat, Mar 3, 2018",Detroit Pistons,W,105,96,33,30,W 1
"Mon, Mar 5, 2018",Phoenix Suns,W,125,103,34,30,W 2
"Tue, Mar 6, 2018",Washington Wizards,L,113,117,34,31,L 1
"Thu, Mar 8, 2018",Philadelphia 76ers,W,108,99,35,31,W 1
"Sat, Mar 10, 2018",Washington Wizards,W,129,102,36,31,W 2
"Mon, Mar 12, 2018",Portland Trail Blazers,L,99,115,36,32,L 1
"Wed, Mar 14, 2018",Sacramento Kings,L,119,123,36,33,L 2
"Fri, Mar 16, 2018",Los Angeles Lakers,W,92,91,37,33,W 1
"Mon, Mar 19, 2018",Denver Nuggets,W,149,141,38,33,W 2
"Wed, Mar 21, 2018",New York Knicks,W,119,98,39,33,W 3
