date_game,opp_name,game_result,pts,opp_pts,wins,losses,game_streak
"Tue, Oct 17, 2017",Houston Rockets,L,121,122,0,1,L 1
"Fri, Oct 20, 2017",New Orleans Pelicans,W,128,120,1,1,W 1
"Sat, Oct 21, 2017",Memphis Grizzlies,L,101,111,1,2,L 1
"Mon, Oct 23, 2017",Dallas Mavericks,W,133,103,2,2,W 1
"Wed, Oct 25, 2017",Toronto Raptors,W,117,112,3,2,W 2
"Fri, Oct 27, 2017",Washington Wizards,W,120,117,4,2,W 3
"Sun, Oct 29, 2017",Detroit Pistons,L,107,115,4,3,L 1
"Mon, Oct 30, 2017",Los Angeles Clippers,W,141,113,5,3,W 1
"Thu, Nov 2, 2017",San Antonio Spurs,W,112,92,6,3,W 2
"Sat, Nov 4, 2017",Denver Nuggets,W,127,108,7,3,W 3
"Mon, Nov 6, 2017",Miami Heat,W,97,80,8,3,W 4
"Wed, Nov 8, 2017",Minnesota Timberwolves,W,125,101,9,3,W 5
"Sat, Nov 11, 2017",Philadelphia 76ers,W,135,114,10,3,W 6
"Mon, Nov 13, 2017",Orlando Magic,W,110,100,11,3,W 7
"Thu, Nov 16, 2017",Boston Celtics,L,88,92,11,4,L 1
"Sat, Nov 18, 2017",Philadelphia 76ers,W,124,116,12,4,W 1
"Sun, Nov 19, 2017",Brooklyn Nets,W,118,111,13,4,W 2
"Wed, Nov 22, 2017",Oklahoma City Thunder,L,91,108,13,5,L 1
"Fri, Nov 24, 2017",Chicago Bulls,W,143,94,14,5,W 1
"Sat, Nov 25, 2017",New Orleans Pelicans,W,110,95,15,5,W 2
"Mon, Nov 27, 2017",Sacramento Kings,L,106,110,15,6,L 1
"Wed, Nov 29, 2017",Los Angeles Lakers,W,127,123,16,6,W 1
"Fri, Dec 1, 2017",Orlando Magic,W,133,112,17,6,W 2
"Sun, Dec 3, 2017",Miami Heat,W,123,95,18,6,W 3
"Mon, Dec 4, 2017",New Orleans Pelicans,W,125,115,19,6,W 4
"Wed, Dec 6, 2017",Charlotte Hornets,W,101,87,20,6,W 5
"Fri, Dec 8, 2017",Detroit Pistons,W,102,98,21,6,W 6
"Mon, Dec 11, 2017",Portland Trail Blazers,W,111,104,22,6,W 7
"Thu, Dec 14, 2017",Dallas Mavericks,W,112,97,23,6,W 8
"Mon, Dec 18, 2017",Los Angeles Lakers,W,116,114,24,6,W 9
"Wed, Dec 20, 2017",Memphis Grizzlies,W,97,84,25,6,W 10
"Fri, Dec 22, 2017",Los Angeles Lakers,W,113,106,26,6,W 11
"Sat, Dec 23, 2017",Denver Nuggets,L,81,96,26,7,L 1
