date_game,opp_name,game_result,pts,opp_pts,wins,losses,game_streak
"Wed, Oct 18, 2017",New Orleans Pelicans,W,103,91,1,0,W 1
"Sat, Oct 21, 2017",Golden State Warriors,W,111,101,2,0,W 2
"Mon, Oct 23, 2017",Houston Rockets,W,98,90,3,0,W 3
"Wed, Oct 25, 2017",Dallas Mavericks,L,94,103,3,1,L 1
"Thu, Oct 26, 2017",Dallas Mavericks,W,96,91,4,1,W 1
"Sat, Oct 28, 2017",Houston Rockets,W,103,89,5,1,W 2
"Mon, Oct 30, 2017",Charlotte Hornets,L,99,104,5,2,L 1
"Wed, Nov 1, 2017",Orlando Magic,L,99,101,5,3,L 2
"Sat, Nov 4, 2017",Los Angeles Clippers,W,113,104,6,3,W 1
"Sun, Nov 5, 2017",Los Angeles Lakers,L,102,107,6,4,L 1
"Tue, Nov 7, 2017",Portland Trail Blazers,W,98,97,7,4,W 1
"Sat, Nov 11, 2017",Houston Rockets,L,96,111,7,5,L 1
"Mon, Nov 13, 2017",Milwaukee Bucks,L,103,110,7,6,L 2
"Wed, Nov 15, 2017",Indiana Pacers,L,113,116,7,7,L 3
"Sat, Nov 18, 2017",Houston Rockets,L,83,105,7,8,L 4
"Mon, Nov 20, 2017",Portland Trail Blazers,L,92,100,7,9,L 5
"Wed, Nov 22, 2017",Dallas Mavericks,L,94,95,7,10,L 6
"Fri, Nov 24, 2017",Denver Nuggets,L,92,104,7,11,L 7
"Sun, Nov 26, 2017",Brooklyn Nets,L,88,98,7,12,L 8
"Wed, Nov 29, 2017",San Antonio Spurs,L,95,104,7,13,L 9
"Fri, Dec 1, 2017",San Antonio Spurs,L,79,95,7,14,L 10
"Sat, Dec 2, 2017",Cleveland Cavaliers,L,111,116,7,15,L 11
"Mon, Dec 4, 2017",Minnesota Timberwolves,W,95,92,8,15,W 1
"Wed, Dec 6, 2017",New York Knicks,L,88,99,8,16,L 1
"Fri, Dec 8, 2017",Toronto Raptors,L,107,116,8,17,L 2
"Sat, Dec 9, 2017",Oklahoma City Thunder,L,101,102,8,18,L 3
"Mon, Dec 11, 2017",Miami Heat,L,82,107,8,19,L 4
"Wed, Dec 13, 2017",Washington Wizards,L,87,93,8,20,L 5
"Fri, Dec 15, 2017",Atlanta Hawks,W,96,94,9,20,W 1
"Sat, Dec 16, 2017",Boston Celtics,L,93,102,9,21,L 1
"Wed, Dec 20, 2017",Golden State Warriors,L,84,97,9,22,L 2
"Thu, Dec 21, 2017",Phoenix Suns,L,95,97,9,23,L 3
"Sat, Dec 23, 2017",Los Angeles Clippers,W,115,112,10,23,W 1
"Tue, Dec 26, 2017",Phoenix Suns,L,97,99,10,24,L 1
"Wed, Dec 27, 2017",Los Angeles Lakers,W,109,99,11,24,W 1
"Sat, Dec 30, 2017",Golden State Warriors,L,128,141,11,25,L 1
"Sun, Dec 31, 2017",Sacramento Kings,W,114,96,12,25,W 1
"Tue, Jan 2, 2018",Los Angeles Clippers,L,105,113,12,26,L 1
"Fri, Jan 5, 2018",Washington Wizards,L,100,102,12,27,L 2
"Wed, Jan 10, 2018",New Orleans Pelicans,W,105,102,13,27,W 1
"Fri, Jan 12, 2018",Denver Nuggets,L,78,87,13,28,L 1
"Mon, Jan 15, 2018",Los Angeles Lakers,W,123,114,14,28,W 1
"Wed, Jan 17, 2018",New York Knicks,W,105,99,15,28,W 2
"Fri, Jan 19, 2018",Sacramento Kings,W,106,88,16,28,W 3
"Sat, Jan 20, 2018",New Orleans Pelicans,L,104,111,16,29,L 1
"Mon, Jan 22, 2018",Philadelphia 76ers,W,105,101,17,29,W 1
"Wed, Jan 24, 2018",San Antonio Spurs,L,85,108,17,30,L 1
"Fri, Jan 26, 2018",Los Angeles Clippers,L,100,109,17,31,L 2
"Mon, Jan 29, 2018",Phoenix Suns,W,120,109,18,31,W 1
"Wed, Jan 31, 2018",Indiana Pacers,L,101,105,18,32,L 1
"Thu, Feb 1, 2018",Detroit Pistons,L,102,104,18,33,L 2
"Sun, Feb 4, 2018",Toronto Raptors,L,86,101,18,34,L 3
"Tue, Feb 6, 2018",Atlanta Hawks,L,82,108,18,35,L 4
"Wed, Feb 7, 2018",Utah Jazz,L,88,92,18,36,L 5
"Sun, Feb 11, 2018",Oklahoma City Thunder,L,92,110,18,37,L 6
"Wed, Feb 14, 2018",Oklahoma City Thunder,L,114,121,18,38,L 7
"Fri, Feb 23, 2018",Cleveland Cavaliers,L,89,112,18,39,L 8
"Sat, Feb 24, 2018",Miami Heat,L,89,115,18,40,L 9
