abbr,pts,opp_pts,wins,losses
LAL,109,113,10,16
LAL,112,121,10,17
LAL,114,116,10,18
LAL,122,116,11,18
LAL,106,113,11,19
LAL,92,95,11,20
LAL,104,121,11,21
LAL,99,109,11,22
LAL,106,121,11,23
LAL,142,148,11,24
LAL,96,114,11,25
LAL,96,133,11,26
LAL,94,108,11,27
LAL,132,113,12,27
LAL,99,86,13,27
LAL,93,81,14,27
LAL,107,101,15,27
LAL,114,123,15,28
LAL,90,114,15,29
LAL,99,86,16,29
LAL,127,107,17,29
LAL,108,107,18,29
LAL,108,103,19,29
LAL,111,123,19,30
LAL,105,127,19,31
LAL,102,99,20,31
LAL,108,104,21,31
LAL,112,93,22,31
LAL,106,81,23,31
LAL,123,130,23,32
LAL,117,139,23,33
LAL,111,119,23,34
LAL,124,102,24,34
LAL,113,108,25,34
LAL,123,104,26,34
LAL,131,113,27,34
LAL,116,112,28,34
LAL,103,108,28,35
LAL,108,107,29,35
LAL,116,125,29,36
LAL,127,113,30,36
LAL,112,103,31,36
LAL,106,117,31,37
LAL,91,92,31,38
LAL,100,110,31,39
LAL,125,128,31,40
LAL,100,93,32,40
LAL,106,112,32,41
LAL,103,93,33,41
LAL,122,124,33,42
LAL,83,84,33,43
LAL,110,117,33,44
LAL,122,112,34,44
LAL,96,113,34,45
LAL,97,112,34,46
LAL,99,105,34,47
LAL,115,100,35,47
MEM,103,91,1,0
MEM,111,101,2,0
MEM,98,90,3,0
MEM,94,103,3,1
MEM,96,91,4,1
MEM,103,89,5,1
MEM,99,104,5,2
MEM,99,101,5,3
MEM,113,104,6,3
MEM,102,107,6,4
MEM,98,97,7,4
MEM,96,111,7,5
MEM,103,110,7,6
MEM,113,116,7,7
MEM,83,105,7,8
MEM,92,100,7,9
MEM,94,95,7,10
MEM,92,104,7,11
MEM,88,98,7,12
MEM,95,104,7,13
MEM,79,95,7,14
MEM,111,116,7,15
MEM,95,92,8,15
MEM,88,99,8,16
MEM,107,116,8,17
MEM,101,102,8,18
MEM,82,107,8,19
MEM,87,93,8,20
MEM,96,94,9,20
MEM,93,102,9,21
MEM,84,97,9,22
MEM,95,97,9,23
MEM,115,112,10,23
MEM,97,99,10,24
MEM,109,99,11,24
MEM,128,141,11,25
MEM,114,96,12,25
MEM,105,113,12,26
MEM,100,102,12,27
MEM,105,102,13,27
MEM,78,87,13,28
MEM,123,114,14,28
MEM,105,99,15,28
MEM,106,88,16,28
MEM,104,111,16,29
MEM,105,101,17,29
MEM,85,108,17,30
MEM,100,109,17,31
MEM,120,109,18,31
MEM,101,105,18,32
MEM,102,104,18,33
MEM,86,101,18,34
MEM,82,108,18,35
MEM,88,92,18,36
MEM,92,110,18,37
MEM,114,121,18,38
MEM,89,112,18,39
MEM,89,115,18,40
MEM,98,109,18,41
MEM,102,110,18,42
MEM,102,108,18,43
MEM,100,107,18,44
MEM,98,100,18,45
MEM,110,119,18,46
MEM,78,95,18,47
MEM,80,114,18,48
MEM,103,121,18,49
MEM,110,111,18,50
MEM,101,94,19,50
MEM,115,118,19,51
MEM,105,119,19,52
MEM,79,140,19,53
MEM,93,100,19,54
MEM,101,93,20,54
MEM,108,103,21,54
MEM,97,107,21,55
MEM,98,113,21,56
MEM,95,123,21,57
MEM,93,94,21,58
MEM,130,117,22,58
MEM,94,113,22,59
MEM,123,137,22,60
MIA,109,116,0,1
MIA,112,108,1,1
MIA,104,93,2,1
MIA,100,117,2,2
MIA,90,96,2,3
MIA,122,125,2,4
MIA,97,91,3,4
MIA,94,95,3,5
MIA,104,101,4,5
MIA,80,97,4,6
MIA,126,115,5,6
MIA,84,74,6,6
MIA,103,112,6,7
MIA,93,102,6,8
MIA,91,88,7,8
MIA,95,120,7,9
MIA,104,98,8,9
MIA,109,97,9,9
MIA,100,93,10,9
MIA,97,108,10,10
MIA,86,115,10,11
MIA,105,100,11,11
MIA,95,123,11,12
MIA,105,117,11,13
MIA,101,89,12,13
MIA,107,82,13,13
MIA,95,102,13,14
MIA,104,98,14,14
MIA,90,85,15,14
MIA,104,110,15,15
MIA,90,89,16,15
MIA,113,101,17,15
MIA,94,109,17,16
MIA,107,89,18,16
MIA,87,111,18,17
MIA,117,111,19,17
MIA,111,104,20,17
MIA,107,103,21,17
MIA,103,102,22,17
MIA,90,89,23,17
MIA,114,106,24,17
MIA,97,79,25,17
MIA,111,119,25,18
MIA,106,101,26,18
MIA,95,101,26,19
MIA,106,105,27,19
MIA,90,99,27,20
MIA,88,89,27,21
MIA,95,91,28,21
MIA,95,88,29,21
MIA,89,91,29,22
MIA,97,103,29,23
MIA,107,111,29,24
MIA,109,111,29,25
MIA,101,109,29,26
MIA,91,85,30,26
MIA,112,115,30,27
MIA,102,104,30,28
MIA,123,124,30,29
MIA,115,89,31,29
MIA,102,101,32,29
MIA,113,131,32,30
MIA,105,96,33,30
MIA,125,103,34,30
MIA,113,117,34,31
MIA,108,99,35,31
MIA,129,102,36,31
MIA,99,115,36,32
MIA,119,123,36,33
MIA,92,91,37,33
MIA,149,141,38,33
MIA,119,98,39,33
MIA,99,105,39,34
MIA,107,113,39,35
MIA,98,79,40,35
MIA,103,92,41,35
MIA,109,110,41,36
MIA,101,98,42,36
MIA,115,86,43,36
MIA,98,122,43,37
MIA,93,115,43,38
MIA,116,109,44,38
MIA,103,130,0,1
MIA,113,103,1,1
MIA,108,128,1,2
MIA,102,106,1,3
MIA,91,104,1,4
MIL,108,100,1,0
MIL,97,116,1,1
MIL,113,110,2,1
MIL,103,94,3,1
MIL,89,96,3,2
MIL,117,106,4,2
MIL,91,110,4,3
MIL,121,126,4,4
MIL,96,105,4,5
MIL,119,124,4,6
MIL,94,87,5,6
MIL,98,90,6,6
MIL,110,103,7,6
MIL,99,95,8,6
MIL,79,111,8,7
MIL,88,99,8,8
MIL,113,107,9,8
MIL,108,121,9,9
MIL,112,87,10,9
MIL,103,91,11,9
MIL,109,104,12,9
MIL,100,111,12,10
MIL,104,100,13,10
MIL,109,102,14,10
MIL,117,100,15,10
MIL,108,115,15,11
MIL,109,115,15,12
MIL,111,115,15,13
MIL,119,116,16,13
MIL,109,104,17,13
MIL,106,111,17,14
MIL,106,115,17,15
MIL,102,96,18,15
MIL,97,95,19,15
MIL,127,131,19,16
MIL,122,101,20,16
MIL,110,129,20,17
MIL,110,103,21,17
MIL,96,109,21,18
MIL,110,103,22,18
MIL,94,108,22,19
MIL,79,97,22,20
MIL,104,95,23,20
MIL,101,106,23,21
MIL,94,116,23,22
MIL,109,105,24,22
MIL,116,91,25,22
MIL,110,96,26,22
MIL,107,95,27,22
MIL,89,108,27,23
MIL,92,90,28,23
MIL,109,94,29,23
MIL,103,89,30,23
MIL,85,91,30,24
MIL,111,104,31,24
MIL,97,92,32,24
MIL,123,134,32,25
MIL,122,119,33,25
MIL,121,123,33,26
MIL,104,107,33,27
MIL,87,110,33,28
MIL,96,103,33,29
MIL,118,110,34,29
MIL,89,92,34,30
MIL,99,110,34,31
MIL,120,112,35,31
MIL,121,103,36,31
MIL,117,126,36,32
MIL,122,117,37,32
MIL,117,124,37,33
MIL,120,127,37,34
MIL,118,105,38,34
MIL,106,103,39,34
MIL,98,105,39,35
MIL,116,107,40,35
MIL,124,122,41,35
MIL,125,128,41,36
MIL,106,102,42,36
MIL,111,119,42,37
MIL,115,102,43,37
MIL,102,86,44,37
MIL,95,130,44,38
MIL,107,113,0,1
MIL,106,120,0,2
MIL,116,92,1,2
MIL,104,102,2,2
MIL,87,92,2,3
MIL,97,86,3,3
MIL,96,112,3,4
MIN,99,107,0,1
MIN,100,97,1,1
MIN,115,113,2,1
MIN,107,130,2,2
MIN,101,122,2,3
MIN,119,116,3,3
MIN,125,122,4,3
MIN,104,98,5,3
MIN,112,99,6,3
MIN,112,94,7,3
MIN,101,125,7,4
MIN,110,118,7,5
MIN,109,98,8,5
MIN,98,86,9,5
MIN,111,87,10,5
MIN,97,100,10,6
MIN,102,118,10,7
MIN,124,118,11,7
MIN,97,109,11,8
MIN,119,108,12,8
MIN,89,92,12,9
MIN,120,102,13,9
MIN,107,111,13,10
MIN,112,106,14,10
MIN,92,95,14,11
MIN,113,107,15,11
MIN,97,92,16,11
MIN,112,118,16,12
MIN,119,96,17,12
MIN,106,108,17,13
MIN,108,107,18,13
MIN,112,104,19,13
MIN,115,106,20,13
MIN,121,104,21,13
MIN,128,125,22,13
MIN,96,102,22,14
MIN,107,90,23,14
MIN,114,96,24,14
MIN,97,98,24,15
MIN,84,91,24,16
MIN,116,98,25,16
MIN,127,99,26,16
MIN,104,88,27,16
MIN,118,108,28,16
MIN,120,103,29,16
MIN,102,108,29,17
MIN,98,116,29,18
MIN,115,109,30,18
MIN,126,118,31,18
MIN,114,123,31,19
MIN,113,126,31,20
MIN,111,97,32,20
MIN,100,105,32,21
MIN,104,109,32,22
MIN,108,89,33,22
MIN,118,107,34,22
MIN,138,140,34,23
MIN,113,114,34,24
MIN,111,106,35,24
MIN,108,126,35,25
MIN,119,111,36,25
MIN,102,120,36,26
MIN,122,104,37,26
MIN,118,100,38,26
MIN,99,108,38,27
MIN,108,116,38,28
MIN,109,117,38,29
MIN,109,103,39,29
MIN,116,111,40,29
MIN,101,117,40,30
MIN,120,129,40,31
MIN,123,109,41,31
MIN,108,104,42,31
MIN,108,120,42,32
MIN,93,101,42,33
MIN,126,114,43,33
MIN,93,92,44,33
MIN,97,121,44,34
MIN,96,100,44,35
MIN,113,96,45,35
MIN,113,94,46,35
MIN,112,106,47,35
MIN,101,104,0,1
MIN,82,102,0,2
MIN,121,105,1,2
MIN,100,119,1,3
MIN,104,122,1,4
NOP,91,103,0,1
NOP,120,128,0,2
NOP,119,112,1,2
NOP,93,103,1,3
NOP,114,106,2,3
NOP,123,101,3,3
NOP,99,115,3,4
NOP,98,104,3,5
NOP,99,94,4,5
NOP,96,90,5,5
NOP,117,112,6,5
NOP,118,122,6,6
NOP,111,103,7,6
NOP,106,105,8,6
NOP,116,125,8,7
NOP,114,146,8,8
NOP,114,107,9,8
NOP,107,90,10,8
NOP,115,91,11,8
NOP,95,110,11,9
NOP,102,120,11,10
NOP,108,114,11,11
NOP,123,116,12,11
NOP,115,125,12,12
NOP,123,114,13,12
NOP,109,116,13,13
NOP,131,124,14,13
NOP,123,130,14,14
NOP,115,108,15,14
NOP,111,117,15,15
NOP,106,116,15,16
NOP,111,97,16,16
NOP,109,94,17,16
NOP,128,113,18,16
NOP,120,128,18,17
NOP,103,105,18,18
NOP,108,98,19,18
NOP,98,116,19,19
NOP,112,109,20,19
NOP,102,105,20,20
NOP,119,113,21,20
NOP,123,118,22,20
NOP,116,113,23,20
NOP,93,94,23,21
NOP,111,104,24,21
NOP,132,128,25,21
NOP,101,96,26,21
NOP,115,113,27,21
NOP,103,112,27,22
NOP,103,114,27,23
NOP,114,100,28,23
NOP,107,118,28,24
NOP,109,133,28,25
NOP,82,100,28,26
NOP,138,128,29,26
NOP,118,103,30,26
NOP,139,117,31,26
NOP,124,123,32,26
NOP,123,121,33,26
NOP,125,116,34,26
NOP,121,116,35,26
NOP,126,109,36,26
NOP,121,116,37,26
NOP,114,101,38,26
NOP,97,116,38,27
NOP,99,116,38,28
NOP,119,115,39,28
NOP,93,98,39,29
NOP,101,107,39,30
NOP,108,89,40,30
NOP,115,105,41,30
NOP,96,92,42,30
NOP,128,125,43,30
NOP,91,114,43,31
NOP,103,107,43,32
NOP,102,107,43,33
NOP,104,109,43,34
NOP,123,95,44,34
NOP,122,103,45,34
NOP,126,120,46,34
NOP,113,100,47,34
NOP,122,98,48,34
NOP,97,95,1,0
NOP,111,102,2,0
NOP,119,102,3,0
NOP,131,123,4,0
NOP,101,123,4,1
NOP,116,121,4,2
NOP,119,100,5,2
NOP,92,118,5,3
NOP,104,113,5,4
NYK,84,105,0,1
NYK,107,111,0,2
NYK,89,110,0,3
NYK,107,86,1,3
NYK,114,95,2,3
NYK,116,110,3,3
NYK,97,119,3,4
NYK,120,107,4,4
NYK,108,101,5,4
NYK,118,113,6,4
NYK,99,112,6,5
NYK,118,91,7,5
NYK,101,104,7,6
NYK,106,101,8,6
NYK,84,107,8,7
NYK,107,85,9,7
NYK,108,100,10,7
NYK,104,116,10,8
NYK,102,117,10,9
NYK,91,103,10,10
NYK,115,86,11,10
NYK,100,105,11,11
NYK,97,115,11,12
NYK,99,88,12,12
NYK,102,104,12,13
NYK,111,107,13,13
NYK,113,109,14,13
NYK,111,104,15,13
NYK,111,96,16,13
NYK,91,109,16,14
NYK,102,93,17,14
NYK,101,104,17,15
NYK,98,105,17,16
NYK,87,92,17,17
NYK,107,119,17,18
NYK,105,103,18,18
NYK,91,100,18,19
NYK,103,121,18,20
NYK,103,107,18,21
NYK,100,96,19,21
NYK,119,122,19,22
NYK,108,118,19,23
NYK,118,123,19,24
NYK,119,104,20,24
NYK,99,105,20,25
NYK,117,115,21,25
NYK,107,127,21,26
NYK,112,123,21,27
NYK,118,130,21,28
NYK,107,85,22,28
NYK,111,95,23,28
NYK,73,103,23,29
NYK,90,92,23,30
NYK,96,99,23,31
NYK,89,103,23,32
NYK,88,113,23,33
NYK,113,121,23,34
NYK,92,108,23,35
NYK,113,118,23,36
NYK,120,113,24,36
NYK,112,121,24,37
NYK,111,125,24,38
NYK,105,128,24,39
NYK,99,102,24,40
NYK,87,111,24,41
NYK,112,120,24,42
NYK,106,132,24,43
NYK,97,110,24,44
NYK,110,118,24,45
NYK,124,101,25,45
NYK,110,92,26,45
NYK,98,119,26,46
NYK,104,108,26,47
NYK,101,97,27,47
NYK,128,137,27,48
NYK,101,118,27,49
NYK,109,115,27,50
NYK,73,97,27,51
NYK,122,98,28,51
NYK,102,115,28,52
NYK,109,123,28,53
NYK,110,98,29,53
OKC,105,84,1,0
OKC,87,96,1,1
OKC,113,115,1,2
OKC,114,96,2,2
OKC,116,119,2,3
OKC,101,69,3,3
OKC,110,91,4,3
OKC,94,101,4,4
OKC,99,103,4,5
OKC,86,94,4,6
OKC,94,102,4,7
OKC,120,111,5,7
OKC,112,99,6,7
OKC,92,79,7,7
OKC,101,104,7,8
OKC,107,114,7,9
OKC,108,91,8,9
OKC,98,99,8,10
OKC,81,97,8,11
OKC,108,121,8,12
OKC,111,107,9,12
OKC,90,87,10,12
OKC,100,94,11,12
OKC,95,100,11,13
OKC,102,101,12,13
OKC,103,116,12,14
OKC,100,95,13,14
OKC,119,117,14,14
OKC,96,111,14,15
OKC,95,94,15,15
OKC,107,79,16,15
OKC,120,117,17,15
OKC,103,89,18,15
OKC,112,107,19,15
OKC,124,107,20,15
OKC,95,97,20,16
OKC,113,116,20,17
OKC,133,96,21,17
OKC,127,117,22,17
OKC,100,114,22,18
OKC,106,117,22,19
OKC,88,104,22,20
OKC,101,91,23,20
OKC,95,88,24,20
OKC,114,90,25,20
OKC,148,124,26,20
OKC,109,108,27,20
OKC,121,112,28,20
OKC,121,108,29,20
OKC,122,112,30,20
OKC,96,102,30,21
OKC,124,127,30,22
OKC,100,114,30,23
OKC,104,108,30,24
OKC,125,105,31,24
OKC,81,106,31,25
OKC,110,92,32,25
OKC,112,120,32,26
OKC,121,114,33,26
OKC,110,107,34,26
OKC,80,112,34,27
OKC,112,105,35,27
OKC,111,110,36,27
OKC,124,116,37,27
OKC,100,108,37,28
OKC,112,122,37,29
OKC,115,87,38,29
OKC,104,94,39,29
OKC,106,101,40,29
OKC,119,107,41,29
OKC,121,113,42,29
OKC,132,125,43,29
OKC,99,100,43,30
OKC,105,99,44,30
OKC,105,108,44,31
OKC,99,103,44,32
OKC,125,126,44,33
OKC,109,104,45,33
OKC,107,111,45,34
OKC,108,102,46,34
OKC,115,93,47,34
OKC,137,123,48,34
OKC,116,108,1,0
OKC,95,102,1,1
OKC,102,115,1,2
OKC,96,113,1,3
OKC,107,99,2,3
OKC,91,96,2,4
ORL,116,109,1,0
ORL,121,126,1,1
ORL,114,93,2,1
ORL,125,121,3,1
ORL,114,87,4,1
ORL,113,120,4,2
ORL,115,99,5,2
ORL,101,99,6,2
ORL,83,105,6,3
ORL,88,104,6,4
ORL,112,99,7,4
ORL,128,112,8,4
ORL,107,125,8,5
ORL,100,110,8,6
ORL,94,99,8,7
ORL,85,125,8,8
ORL,97,105,8,9
ORL,118,124,8,10
ORL,103,118,8,11
ORL,111,130,8,12
ORL,109,121,8,13
ORL,121,108,9,13
ORL,112,133,9,14
ORL,105,100,10,14
ORL,94,104,10,15
ORL,110,106,11,15
ORL,89,103,11,16
ORL,110,117,11,17
ORL,95,106,11,18
ORL,88,95,11,19
ORL,110,114,11,20
ORL,94,112,11,21
ORL,97,111,11,22
ORL,103,130,11,23
ORL,89,107,11,24
ORL,102,89,12,24
ORL,111,117,12,25
ORL,95,98,12,26
ORL,98,116,12,27
ORL,127,131,12,28
ORL,99,114,12,29
ORL,103,110,12,30
ORL,119,125,12,31
ORL,108,102,13,31
ORL,103,104,13,32
ORL,103,95,14,32
ORL,99,105,14,33
ORL,112,114,14,34
ORL,107,114,14,35
ORL,127,105,15,35
ORL,98,115,15,36
ORL,111,109,16,36
ORL,116,98,17,36
ORL,100,98,18,36
ORL,104,111,18,37
ORL,101,105,18,38
ORL,102,104,18,39
ORL,113,120,18,40
ORL,105,116,18,41
ORL,105,112,18,42
ORL,104,117,18,43
ORL,115,106,19,43
ORL,107,100,20,43
ORL,80,94,20,44
ORL,107,108,20,45
ORL,88,94,20,46
ORL,105,113,20,47
ORL,72,108,20,48
ORL,126,117,21,48
ORL,83,92,21,49
ORL,86,93,21,50
ORL,98,118,21,51
ORL,105,99,22,51
ORL,104,111,22,52
ORL,82,90,22,53
ORL,88,94,22,54
ORL,97,73,23,54
ORL,105,100,24,54
ORL,100,137,24,55
ORL,101,112,24,56
ORL,86,102,24,57
ORL,101,92,25,57
PHI,115,120,0,1
PHI,92,102,0,2
PHI,94,128,0,3
PHI,97,86,1,3
PHI,104,105,1,4
PHI,112,110,2,4
PHI,115,107,3,4
PHI,119,109,4,4
PHI,121,110,5,4
PHI,104,97,6,4
PHI,108,109,6,5
PHI,114,135,6,6
PHI,109,105,7,6
PHI,115,109,8,6
PHI,116,124,8,7
PHI,107,86,9,7
PHI,101,81,10,7
PHI,130,111,11,7
PHI,91,113,11,8
PHI,118,113,12,8
PHI,97,108,12,9
PHI,108,103,13,9
PHI,101,115,13,10
PHI,104,107,13,11
PHI,98,105,13,12
PHI,124,131,13,13
PHI,118,112,14,13
PHI,117,119,14,14
PHI,115,117,14,15
PHI,95,101,14,16
PHI,109,114,14,17
PHI,86,102,14,18
PHI,105,98,15,18
PHI,110,114,15,19
PHI,107,102,16,19
PHI,123,110,17,19
PHI,112,106,18,19
PHI,114,78,19,19
PHI,103,114,19,20
PHI,117,111,20,20
PHI,89,80,21,20
PHI,116,94,22,20
PHI,101,105,22,21
PHI,115,101,23,21
PHI,97,78,24,21
PHI,112,122,24,22
PHI,95,107,24,23
PHI,108,116,24,24
PHI,103,97,25,24
PHI,92,100,25,25
PHI,115,102,26,25
PHI,100,82,27,25
PHI,112,98,28,25
PHI,108,92,29,25
PHI,104,102,30,25
PHI,116,115,31,25
PHI,116,105,32,25
PHI,94,109,32,26
PHI,101,102,32,27
PHI,108,97,33,27
PHI,110,99,34,27
PHI,110,118,34,28
PHI,128,114,35,28
PHI,99,108,35,29
PHI,120,97,36,29
PHI,98,101,36,30
PHI,118,110,37,30
PHI,120,116,38,30
PHI,108,94,39,30
PHI,119,105,40,30
PHI,118,98,41,30
PHI,120,108,42,30
PHI,123,104,43,30
PHI,118,101,44,30
PHI,101,91,45,30
PHI,119,102,46,30
PHI,121,95,47,30
PHI,115,108,48,30
PHI,132,130,49,30
PHI,109,97,50,30
PHI,121,113,51,30
PHI,130,95,52,30
PHI,130,103,1,0
PHI,103,113,1,1
PHI,128,108,2,1
PHI,106,102,3,1
PHI,104,91,4,1
PHI,101,117,4,2
PHI,103,108,4,3
PHI,98,101,4,4
PHI,103,92,5,4
PHI,112,114,5,5
PHO,76,124,0,1
PHO,130,132,0,2
PHO,88,130,0,3
PHO,117,115,1,3
PHO,97,88,2,3
PHO,107,114,2,4
PHO,122,114,3,4
PHO,122,116,4,4
PHO,107,120,4,5
PHO,95,112,4,6
PHO,92,98,4,7
PHO,115,126,4,8
PHO,112,128,4,9
PHO,118,110,5,9
PHO,93,100,5,10
PHO,116,142,5,11
PHO,122,113,6,11
PHO,113,105,7,11
PHO,107,113,7,12
PHO,91,115,7,13
PHO,108,119,7,14
PHO,104,99,8,14
PHO,107,131,8,15
PHO,111,116,8,16
PHO,115,101,9,16
PHO,113,126,9,17
PHO,99,109,9,18
PHO,101,104,9,19
PHO,92,99,9,20
PHO,109,115,9,21
PHO,108,106,10,21
PHO,97,91,11,21
PHO,95,108,11,22
PHO,97,95,12,22
PHO,106,115,12,23
PHO,99,97,13,23
PHO,111,101,14,23
PHO,110,123,14,24
PHO,104,103,15,24
PHO,111,134,15,25
PHO,89,103,15,26
PHO,114,100,16,26
PHO,95,112,16,27
PHO,97,120,16,28
PHO,111,118,16,29
PHO,108,100,17,29
PHO,105,109,17,30
PHO,101,116,17,31
PHO,85,107,17,32
PHO,102,113,17,33
PHO,109,120,17,34
PHO,102,88,18,34
PHO,97,129,18,35
PHO,110,115,18,36
PHO,93,112,18,37
PHO,81,129,18,38
PHO,113,123,18,39
PHO,83,129,18,40
PHO,97,107,18,41
PHO,117,128,18,42
PHO,104,106,18,43
PHO,116,125,18,44
PHO,110,102,19,44
PHO,116,124,19,45
PHO,112,113,19,46
PHO,103,125,19,47
PHO,87,115,19,48
PHO,115,122,19,49
PHO,107,129,19,50
PHO,88,116,19,51
PHO,109,124,19,52
PHO,88,115,19,53
PHO,95,120,19,54
PHO,99,105,19,55
PHO,94,102,19,56
PHO,99,111,19,57
PHO,103,104,19,58
PHO,107,117,19,59
PHO,97,94,20,59
PHO,103,122,20,60
PHO,100,117,20,61
PHO,124,97,21,61
POR,124,76,1,0
POR,114,96,2,0
POR,110,113,2,1
POR,103,93,3,1
POR,103,104,3,2
POR,114,107,4,2
POR,85,99,4,3
POR,103,112,4,4
POR,113,110,5,4
POR,103,99,6,4
POR,97,98,6,5
POR,97,101,6,6
POR,99,82,7,6
POR,99,94,8,6
POR,82,86,8,7
POR,102,90,9,7
POR,100,92,10,7
POR,81,101,10,8
POR,127,125,11,8
POR,108,105,12,8
POR,103,91,13,8
POR,91,103,13,9
POR,116,123,13,10
POR,92,106,13,11
POR,117,124,13,12
POR,104,111,13,13
POR,102,95,14,13
POR,95,88,15,13
POR,93,91,16,13
POR,107,108,16,14
POR,91,93,16,15
POR,85,102,16,16
POR,95,92,17,16
POR,114,110,18,16
POR,89,104,18,17
POR,124,120,19,17
POR,110,127,19,18
POR,110,89,20,18
POR,111,110,21,18
POR,117,106,22,18
POR,112,121,22,19
POR,113,119,22,20
POR,103,120,22,21
POR,118,111,23,21
POR,100,86,24,21
POR,117,108,25,21
POR,101,104,25,22
POR,123,114,26,22
POR,107,93,27,22
POR,104,96,28,22
POR,124,108,29,22
POR,105,130,29,23
POR,96,97,29,24
POR,91,111,29,25
POR,109,103,30,25
POR,118,100,31,25
POR,96,115,31,26
POR,123,117,32,26
POR,100,81,33,26
POR,106,104,34,26
POR,116,99,35,26
POR,108,99,36,26
POR,108,100,37,26
POR,108,103,38,26
POR,111,87,39,26
POR,125,108,40,26
POR,115,99,41,26
POR,113,105,42,26
POR,100,87,43,26
POR,122,109,44,26
POR,111,115,44,27
POR,100,105,44,28
POR,108,105,45,28
POR,107,103,46,28
POR,103,108,46,29
POR,105,96,47,29
POR,113,98,48,29
POR,109,115,48,30
POR,94,96,48,31
POR,105,116,48,32
POR,82,88,48,33
POR,102,93,49,33
POR,95,97,0,1
POR,102,111,0,2
POR,102,119,0,3
POR,123,131,0,4
SAC,100,105,0,1
SAC,93,88,1,1
SAC,79,96,1,2
SAC,115,117,1,3
SAC,106,114,1,4
SAC,83,110,1,5
SAC,83,101,1,6
SAC,86,113,1,7
SAC,99,108,1,8
SAC,94,86,2,8
SAC,109,108,3,8
SAC,91,118,3,9
SAC,92,110,3,10
SAC,80,126,3,11
SAC,86,82,4,11
SAC,90,102,4,12
SAC,98,114,4,13
SAC,113,102,5,13
SAC,95,97,5,14
SAC,110,106,6,14
SAC,87,112,6,15
SAC,107,106,7,15
SAC,104,109,7,16
SAC,95,101,7,17
SAC,116,109,8,17
SAC,87,102,8,18
SAC,99,92,9,18
SAC,96,119,9,19
SAC,93,108,9,20
SAC,101,95,10,20
SAC,104,99,11,20
SAC,99,108,11,21
SAC,95,122,11,22
SAC,109,95,12,22
SAC,101,111,12,23
SAC,96,114,12,24
SAC,111,131,12,25
SAC,106,98,13,25
SAC,100,107,13,26
SAC,86,99,13,27
SAC,115,121,13,28
SAC,105,126,13,29
SAC,88,95,13,30
SAC,105,120,13,31
SAC,88,106,13,32
SAC,107,112,13,33
SAC,105,99,14,33
SAC,89,88,15,33
SAC,98,113,15,34
SAC,114,103,16,34
SAC,104,119,16,35
SAC,99,106,16,36
SAC,104,98,17,36
SAC,100,118,17,37
SAC,106,111,17,38
SAC,114,109,18,38
SAC,91,100,18,39
SAC,107,110,18,40
SAC,108,113,18,41
SAC,100,118,18,42
SAC,99,116,18,43
SAC,116,111,19,43
SAC,91,98,19,44
SAC,102,99,20,44
SAC,101,114,20,45
SAC,94,88,21,45
SAC,104,130,21,46
SAC,101,106,21,47
SAC,123,119,22,47
SAC,98,93,23,47
SAC,97,103,23,48
SAC,90,106,23,49
SAC,105,90,24,49
SAC,93,104,24,50
SAC,97,103,24,51
SAC,103,106,24,52
SAC,96,112,24,53
SAC,84,83,25,53
SAC,94,97,25,54
SAC,94,93,26,54
SAC,85,98,26,55
SAC,96,83,27,55
SAS,107,99,1,0
SAS,87,77,2,0
SAS,101,97,3,0
SAS,117,100,4,0
SAS,87,114,4,1
SAS,94,97,4,2
SAS,94,108,4,3
SAS,92,112,4,4
SAS,108,101,5,4
SAS,112,95,6,4
SAS,120,107,7,4
SAS,87,94,7,5
SAS,133,94,8,5
SAS,97,91,9,5
SAS,86,98,9,6
SAS,104,101,10,6
SAS,96,85,11,6
SAS,90,107,11,7
SAS,106,86,12,7
SAS,115,108,13,7
SAS,104,95,14,7
SAS,95,79,15,7
SAS,87,90,15,8
SAS,96,93,16,8
SAS,117,105,17,8
SAS,105,102,18,8
SAS,104,101,19,8
SAS,89,95,19,9
SAS,109,124,19,10
SAS,98,96,20,10
SAS,109,91,21,10
SAS,93,91,22,10
SAS,89,100,22,11
SAS,108,99,23,11
SAS,109,97,24,11
SAS,119,107,25,11
SAS,79,93,25,12
SAS,100,91,26,12
SAS,106,112,26,13
SAS,103,89,27,13
SAS,110,111,27,14
SAS,107,100,28,14
SAS,81,93,28,15
SAS,112,80,29,15
SAS,99,102,29,16
SAS,100,95,30,16
SAS,83,86,30,17
SAS,86,94,30,18
SAS,114,102,31,18
SAS,108,85,32,18
SAS,78,97,32,19
SAS,113,98,33,19
SAS,106,104,34,19
SAS,91,102,34,20
SAS,111,120,34,21
SAS,129,81,35,21
SAS,105,122,35,22
SAS,99,101,35,23
SAS,109,117,35,24
SAS,119,122,35,25
SAS,110,94,36,25
SAS,116,121,36,26
SAS,112,116,36,27
SAS,100,98,37,27
SAS,107,110,37,28
SAS,94,104,37,29
SAS,93,109,37,30
SAS,108,72,38,30
SAS,98,93,39,30
SAS,117,101,40,30
SAS,89,75,41,30
SAS,98,90,42,30
SAS,124,120,43,30
SAS,103,106,43,31
SAS,106,116,43,32
SAS,103,99,44,32
SAS,100,83,45,32
SAS,110,113,45,33
SAS,112,122,45,34
SAS,116,105,46,34
SAS,98,85,47,34
SAS,98,122,47,35
SAS,92,113,0,1
SAS,101,116,0,2
SAS,97,110,0,3
