date_game,opp_name,game_result,pts,opp_pts,wins,losses,game_streak
"Wed, Oct 18, 2017",Dallas Mavericks,W,117,111,1,0,W 1
"Fri, Oct 20, 2017",Charlotte Hornets,L,91,109,1,1,L 1
"Sun, Oct 22, 2017",Brooklyn Nets,L,104,116,1,2,L 2
"Mon, Oct 23, 2017",Miami Heat,L,93,104,1,3,L 3
"Thu, Oct 26, 2017",Chicago Bulls,L,86,91,1,4,L 4
"Fri, Oct 27, 2017",Denver Nuggets,L,100,105,1,5,L 5
"Sun, Oct 29, 2017",Milwaukee Bucks,L,106,117,1,6,L 6
"Wed, Nov 1, 2017",Philadelphia 76ers,L,109,119,1,7,L 7
"Fri, Nov 3, 2017",Houston Rockets,L,104,119,1,8,L 8
"Sun, Nov 5, 2017",Cleveland Cavaliers,W,117,115,2,8,W 1
"Mon, Nov 6, 2017",Boston Celtics,L,107,110,2,9,L 1
"Fri, Nov 10, 2017",Detroit Pistons,L,104,111,2,10,L 2
"Sat, Nov 11, 2017",Washington Wizards,L,94,113,2,11,L 3
"Mon, Nov 13, 2017",New Orleans Pelicans,L,105,106,2,12,L 4
"Wed, Nov 15, 2017",Sacramento Kings,W,126,80,3,12,W 1
"Sat, Nov 18, 2017",Boston Celtics,L,99,110,3,13,L 1
"Mon, Nov 20, 2017",San Antonio Spurs,L,85,96,3,14,L 2
"Wed, Nov 22, 2017",Los Angeles Clippers,L,103,116,3,15,L 3
"Fri, Nov 24, 2017",New York Knicks,W,116,104,4,15,W 1
"Sat, Nov 25, 2017",Toronto Raptors,L,78,112,4,16,L 1
"Thu, Nov 30, 2017",Cleveland Cavaliers,L,114,121,4,17,L 2
"Sat, Dec 2, 2017",Brooklyn Nets,W,114,102,5,17,W 1
"Mon, Dec 4, 2017",Brooklyn Nets,L,90,110,5,18,L 1
"Wed, Dec 6, 2017",Orlando Magic,L,106,110,5,19,L 2
"Sat, Dec 9, 2017",Orlando Magic,W,117,110,6,19,W 1
"Sun, Dec 10, 2017",New York Knicks,L,107,111,6,20,L 1
"Tue, Dec 12, 2017",Cleveland Cavaliers,L,114,123,6,21,L 2
"Thu, Dec 14, 2017",Detroit Pistons,L,91,105,6,22,L 3
"Fri, Dec 15, 2017",Memphis Grizzlies,L,94,96,6,23,L 4
"Mon, Dec 18, 2017",Miami Heat,W,110,104,7,23,W 1
"Wed, Dec 20, 2017",Indiana Pacers,L,95,105,7,24,L 1
"Fri, Dec 22, 2017",Oklahoma City Thunder,L,117,120,7,25,L 2
"Sat, Dec 23, 2017",Dallas Mavericks,W,112,107,8,25,W 1
"Wed, Dec 27, 2017",Washington Wizards,W,113,99,9,25,W 2
"Fri, Dec 29, 2017",Toronto Raptors,L,98,111,9,26,L 1
"Sat, Dec 30, 2017",Portland Trail Blazers,W,104,89,10,26,W 1
"Tue, Jan 2, 2018",Phoenix Suns,L,103,104,10,27,L 1
"Fri, Jan 5, 2018",Portland Trail Blazers,L,89,110,10,28,L 2
"Sun, Jan 7, 2018",Los Angeles Lakers,L,113,132,10,29,L 3
"Mon, Jan 8, 2018",Los Angeles Clippers,L,107,108,10,30,L 4
"Wed, Jan 10, 2018",Denver Nuggets,W,110,97,11,30,W 1
"Fri, Jan 12, 2018",Brooklyn Nets,L,105,110,11,31,L 1
"Mon, Jan 15, 2018",San Antonio Spurs,W,102,99,12,31,W 1
"Wed, Jan 17, 2018",New Orleans Pelicans,W,94,93,13,31,W 2
"Sat, Jan 20, 2018",Chicago Bulls,L,97,113,13,32,L 1
"Mon, Jan 22, 2018",Utah Jazz,W,104,90,14,32,W 1
"Wed, Jan 24, 2018",Toronto Raptors,L,93,108,14,33,L 1
"Fri, Jan 26, 2018",Charlotte Hornets,L,110,121,14,34,L 2
"Sat, Jan 27, 2018",Washington Wizards,L,104,129,14,35,L 3
"Mon, Jan 29, 2018",Minnesota Timberwolves,W,105,100,15,35,W 1
"Wed, Jan 31, 2018",Charlotte Hornets,L,110,123,15,36,L 1
"Fri, Feb 2, 2018",Boston Celtics,L,110,119,15,37,L 2
"Sun, Feb 4, 2018",New York Knicks,W,99,96,16,37,W 1
"Tue, Feb 6, 2018",Memphis Grizzlies,W,108,82,17,37,W 2
"Thu, Feb 8, 2018",Orlando Magic,L,98,100,17,38,L 1
"Fri, Feb 9, 2018",Cleveland Cavaliers,L,107,123,17,39,L 2
"Sun, Feb 11, 2018",Detroit Pistons,W,118,115,18,39,W 1
"Tue, Feb 13, 2018",Milwaukee Bucks,L,92,97,18,40,L 1
"Wed, Feb 14, 2018",Detroit Pistons,L,98,104,18,41,L 2
"Fri, Feb 23, 2018",Indiana Pacers,L,93,116,18,42,L 3
"Mon, Feb 26, 2018",Los Angeles Lakers,L,104,123,18,43,L 4
"Wed, Feb 28, 2018",Indiana Pacers,W,107,102,19,43,W 1
"Fri, Mar 2, 2018",Golden State Warriors,L,109,114,19,44,L 1
"Sun, Mar 4, 2018",Phoenix Suns,W,113,112,20,44,W 1
"Tue, Mar 6, 2018",Toronto Raptors,L,90,106,20,45,L 1
"Fri, Mar 9, 2018",Indiana Pacers,L,87,112,20,46,L 2
"Sun, Mar 11, 2018",Chicago Bulls,L,122,129,20,47,L 3
"Tue, Mar 13, 2018",Oklahoma City Thunder,L,107,119,20,48,L 4
"Thu, Mar 15, 2018",Charlotte Hornets,L,117,129,20,49,L 5
"Sat, Mar 17, 2018",Milwaukee Bucks,L,117,122,20,50,L 6
"Tue, Mar 20, 2018",Utah Jazz,W,99,94,21,50,W 1
"Thu, Mar 22, 2018",Sacramento Kings,L,90,105,21,51,L 1
"Fri, Mar 23, 2018",Golden State Warriors,L,94,106,21,52,L 2
"Sun, Mar 25, 2018",Houston Rockets,L,99,118,21,53,L 3
"Wed, Mar 28, 2018",Minnesota Timberwolves,L,114,126,21,54,L 4
"Fri, Mar 30, 2018",Philadelphia 76ers,L,91,101,21,55,L 5
"Sun, Apr 1, 2018",Orlando Magic,W,94,88,22,55,W 1
"Tue, Apr 3, 2018",Miami Heat,L,98,101,22,56,L 1
"Wed, Apr 4, 2018",Miami Heat,L,86,115,22,57,L 2
"Fri, Apr 6, 2018",Washington Wizards,W,103,97,23,57,W 1
"Sun, Apr 8, 2018",Boston Celtics,W,112,106,24,57,W 2
"Tue, Apr 10, 2018",Philadelphia 76ers,L,113,121,24,58,L 1
