date_game,opp_name,game_result,pts,opp_pts,wins,losses,game_streak
"Tue, Oct 22, 2019",New Orleans Pelicans,W,130,122,1,0,W 1
"Fri, Oct 25, 2019",Boston Celtics,L,106,112,1,1,L 1
"Sat, Oct 26, 2019",Chicago Bulls,W,108,84,2,1,W 1
"Mon, Oct 28, 2019",Orlando Magic,W,104,95,3,1,W 2
"Wed, Oct 30, 2019",Detroit Pistons,W,125,113,4,1,W 3
"Sat, Nov 2, 2019",Milwaukee Bucks,L,105,115,4,2,L 1
"Wed, Nov 6, 2019",Sacramento Kings,W,124,120,5,2,W 1
"Fri, Nov 8, 2019",New Orleans Pelicans,W,122,104,6,2,W 2
"Sun, Nov 10, 2019",Los Angeles Lakers,W,113,104,7,2,W 3
"Mon, Nov 11, 2019",Los Angeles Clippers,L,88,98,7,3,L 1
"Wed, Nov 13, 2019",Portland Trail Blazers,W,114,106,8,3,W 1
"Sat, Nov 16, 2019",Dallas Mavericks,L,102,110,8,4,L 1
"Mon, Nov 18, 2019",Charlotte Hornets,W,132,96,9,4,W 1
"Wed, Nov 20, 2019",Orlando Magic,W,113,97,10,4,W 2
"Sat, Nov 23, 2019",Atlanta Hawks,W,119,116,11,4,W 3
"Mon, Nov 25, 2019",Philadelphia 76ers,W,101,96,12,4,W 4
"Wed, Nov 27, 2019",New York Knicks,W,126,98,13,4,W 5
"Fri, Nov 29, 2019",Orlando Magic,W,90,83,14,4,W 6
"Sun, Dec 1, 2019",Utah Jazz,W,130,110,15,4,W 7
"Tue, Dec 3, 2019",Miami Heat,L,110,121,15,5,L 1
"Thu, Dec 5, 2019",Houston Rockets,L,109,119,15,6,L 2
"Sun, Dec 8, 2019",Philadelphia 76ers,L,104,110,15,7,L 3
"Mon, Dec 9, 2019",Chicago Bulls,W,93,92,16,7,W 1
"Wed, Dec 11, 2019",Los Angeles Clippers,L,92,112,16,8,L 1
"Sat, Dec 14, 2019",Brooklyn Nets,W,110,102,17,8,W 1
"Mon, Dec 16, 2019",Cleveland Cavaliers,W,133,113,18,8,W 2
"Wed, Dec 18, 2019",Detroit Pistons,W,112,99,19,8,W 3
"Fri, Dec 20, 2019",Washington Wizards,W,122,118,20,8,W 4
"Sun, Dec 22, 2019",Dallas Mavericks,W,110,107,21,8,W 5
"Mon, Dec 23, 2019",Indiana Pacers,L,115,120,21,9,L 1
"Wed, Dec 25, 2019",Boston Celtics,L,102,118,21,10,L 2
"Sat, Dec 28, 2019",Boston Celtics,W,113,97,22,10,W 1
"Sun, Dec 29, 2019",Oklahoma City Thunder,L,97,98,22,11,L 1
"Tue, Dec 31, 2019",Cleveland Cavaliers,W,117,97,23,11,W 1
"Thu, Jan 2, 2020",Miami Heat,L,76,84,23,12,L 1
"Sat, Jan 4, 2020",Brooklyn Nets,W,121,102,24,12,W 1
"Tue, Jan 7, 2020",Portland Trail Blazers,L,99,101,24,13,L 1
"Wed, Jan 8, 2020",Charlotte Hornets,W,112,110,25,13,W 1
"Sun, Jan 12, 2020",San Antonio Spurs,L,104,105,25,14,L 1
"Wed, Jan 15, 2020",Oklahoma City Thunder,W,130,121,26,14,W 1
"Fri, Jan 17, 2020",Washington Wizards,W,140,111,27,14,W 2
"Sat, Jan 18, 2020",Minnesota Timberwolves,W,122,112,28,14,W 3
"Mon, Jan 20, 2020",Atlanta Hawks,W,122,117,29,14,W 4
"Wed, Jan 22, 2020",Philadelphia 76ers,W,107,95,30,14,W 5
"Fri, Jan 24, 2020",New York Knicks,W,118,112,31,14,W 6
"Sun, Jan 26, 2020",San Antonio Spurs,W,110,106,32,14,W 7
"Tue, Jan 28, 2020",Atlanta Hawks,W,130,114,33,14,W 8
"Thu, Jan 30, 2020",Cleveland Cavaliers,W,115,109,34,14,W 9
"Fri, Jan 31, 2020",Detroit Pistons,W,105,92,35,14,W 10
"Sun, Feb 2, 2020",Chicago Bulls,W,129,102,36,14,W 11
"Wed, Feb 5, 2020",Indiana Pacers,W,119,118,37,14,W 12
"Fri, Feb 7, 2020",Indiana Pacers,W,115,106,38,14,W 13
"Sat, Feb 8, 2020",Brooklyn Nets,W,119,118,39,14,W 14
"Mon, Feb 10, 2020",Minnesota Timberwolves,W,137,126,40,14,W 15
"Wed, Feb 12, 2020",Brooklyn Nets,L,91,101,40,15,L 1
"Fri, Feb 21, 2020",Phoenix Suns,W,118,101,41,15,W 1
"Sun, Feb 23, 2020",Indiana Pacers,W,127,81,42,15,W 2
"Tue, Feb 25, 2020",Milwaukee Bucks,L,97,108,42,16,L 1
"Fri, Feb 28, 2020",Charlotte Hornets,L,96,99,42,17,L 2
"Sun, Mar 1, 2020",Denver Nuggets,L,118,133,42,18,L 3
"Tue, Mar 3, 2020",Phoenix Suns,W,123,114,43,18,W 1
"Thu, Mar 5, 2020",Golden State Warriors,W,121,113,44,18,W 2
"Sun, Mar 8, 2020",Sacramento Kings,W,118,113,45,18,W 3
"Mon, Mar 9, 2020",Utah Jazz,W,101,92,46,18,W 4
"Sat, Aug 1, 2020",Los Angeles Lakers,W,107,92,47,18,W 5
"Mon, Aug 3, 2020",Miami Heat,W,107,103,48,18,W 6
"Wed, Aug 5, 2020",Orlando Magic,W,109,99,49,18,W 7
"Fri, Aug 7, 2020",Boston Celtics,L,100,122,49,19,L 1
"Sun, Aug 9, 2020",Memphis Grizzlies,W,108,99,50,19,W 1
"Mon, Aug 10, 2020",Milwaukee Bucks,W,114,106,51,19,W 2
"Wed, Aug 12, 2020",Philadelphia 76ers,W,125,121,52,19,W 3
"Fri, Aug 14, 2020",Denver Nuggets,W,117,109,53,19,W 4
"Mon, Aug 17, 2020",Brooklyn Nets,W,134,110,1,0,W 1
"Wed, Aug 19, 2020",Brooklyn Nets,W,104,99,2,0,W 2
"Fri, Aug 21, 2020",Brooklyn Nets,W,117,92,3,0,W 3
"Sun, Aug 23, 2020",Brooklyn Nets,W,150,122,4,0,W 4
"Sun, Aug 30, 2020",Boston Celtics,L,94,112,4,1,L 1
"Tue, Sep 1, 2020",Boston Celtics,L,99,102,4,2,L 2
"Thu, Sep 3, 2020",Boston Celtics,W,104,103,5,2,W 1
"Sat, Sep 5, 2020",Boston Celtics,W,100,93,6,2,W 2
"Mon, Sep 7, 2020",Boston Celtics,L,89,111,6,3,L 1
"Wed, Sep 9, 2020",Boston Celtics,W,125,122,7,3,W 1
"Fri, Sep 11, 2020",Boston Celtics,L,87,92,7,4,L 1
