date_game,opp_name,game_result,pts,opp_pts,wins,losses,game_streak
"Wed, Oct 23, 2019",Charlotte Hornets,L,125,126,0,1,L 1
"Fri, Oct 25, 2019",Memphis Grizzlies,W,110,102,1,1,W 1
"Sat, Oct 26, 2019",Toronto Raptors,L,84,108,1,2,L 1
"Mon, Oct 28, 2019",New York Knicks,L,98,105,1,3,L 2
"Wed, Oct 30, 2019",Cleveland Cavaliers,L,111,117,1,4,L 3
"Fri, Nov 1, 2019",Detroit Pistons,W,112,106,2,4,W 1
"Sun, Nov 3, 2019",Indiana Pacers,L,95,108,2,5,L 1
"Tue, Nov 5, 2019",Los Angeles Lakers,L,112,118,2,6,L 2
"Wed, Nov 6, 2019",Atlanta Hawks,W,113,93,3,6,W 1
"Sat, Nov 9, 2019",Houston Rockets,L,94,117,3,7,L 1
"Tue, Nov 12, 2019",New York Knicks,W,120,102,4,7,W 1
"Thu, Nov 14, 2019",Milwaukee Bucks,L,115,124,4,8,L 1
"Sat, Nov 16, 2019",Brooklyn Nets,L,111,117,4,9,L 2
"Mon, Nov 18, 2019",Milwaukee Bucks,L,101,115,4,10,L 3
"Wed, Nov 20, 2019",Detroit Pistons,W,109,89,5,10,W 1
"Fri, Nov 22, 2019",Miami Heat,L,108,116,5,11,L 1
"Sat, Nov 23, 2019",Charlotte Hornets,W,116,115,6,11,W 1
"Mon, Nov 25, 2019",Portland Trail Blazers,L,94,117,6,12,L 1
"Wed, Nov 27, 2019",Golden State Warriors,L,90,104,6,13,L 2
"Fri, Nov 29, 2019",Portland Trail Blazers,L,103,107,6,14,L 3
"Mon, Dec 2, 2019",Sacramento Kings,W,113,106,7,14,W 1
"Wed, Dec 4, 2019",Memphis Grizzlies,W,106,99,8,14,W 2
"Fri, Dec 6, 2019",Golden State Warriors,L,98,100,8,15,L 1
"Sun, Dec 8, 2019",Miami Heat,L,105,110,8,16,L 2
"Mon, Dec 9, 2019",Toronto Raptors,L,92,93,8,17,L 3
"Wed, Dec 11, 2019",Atlanta Hawks,W,136,102,9,17,W 1
"Fri, Dec 13, 2019",Charlotte Hornets,L,73,83,9,18,L 1
"Sat, Dec 14, 2019",Los Angeles Clippers,W,109,106,10,18,W 1
"Mon, Dec 16, 2019",Oklahoma City Thunder,L,106,109,10,19,L 1
"Wed, Dec 18, 2019",Washington Wizards,W,110,109,11,19,W 1
"Sat, Dec 21, 2019",Detroit Pistons,W,119,107,12,19,W 2
"Mon, Dec 23, 2019",Orlando Magic,L,95,103,12,20,L 1
"Sat, Dec 28, 2019",Atlanta Hawks,W,116,81,13,20,W 1
"Mon, Dec 30, 2019",Milwaukee Bucks,L,102,123,13,21,L 1
"Thu, Jan 2, 2020",Utah Jazz,L,98,102,13,22,L 2
"Sat, Jan 4, 2020",Boston Celtics,L,104,111,13,23,L 3
"Mon, Jan 6, 2020",Dallas Mavericks,L,110,118,13,24,L 4
"Wed, Jan 8, 2020",New Orleans Pelicans,L,108,123,13,25,L 5
"Fri, Jan 10, 2020",Indiana Pacers,L,105,116,13,26,L 6
"Sat, Jan 11, 2020",Detroit Pistons,W,108,99,14,26,W 1
"Mon, Jan 13, 2020",Boston Celtics,L,101,113,14,27,L 1
"Wed, Jan 15, 2020",Washington Wizards,W,115,106,15,27,W 1
"Fri, Jan 17, 2020",Philadelphia 76ers,L,89,100,15,28,L 1
"Sat, Jan 18, 2020",Cleveland Cavaliers,W,118,116,16,28,W 1
"Mon, Jan 20, 2020",Milwaukee Bucks,L,98,111,16,29,L 1
"Wed, Jan 22, 2020",Minnesota Timberwolves,W,117,110,17,29,W 1
"Fri, Jan 24, 2020",Sacramento Kings,L,81,98,17,30,L 1
"Sat, Jan 25, 2020",Cleveland Cavaliers,W,118,106,18,30,W 1
"Mon, Jan 27, 2020",San Antonio Spurs,W,110,109,19,30,W 2
"Wed, Jan 29, 2020",Indiana Pacers,L,106,115,19,31,L 1
"Fri, Jan 31, 2020",Brooklyn Nets,L,118,133,19,32,L 2
"Sun, Feb 2, 2020",Toronto Raptors,L,102,129,19,33,L 3
"Thu, Feb 6, 2020",New Orleans Pelicans,L,119,125,19,34,L 4
"Sun, Feb 9, 2020",Philadelphia 76ers,L,111,118,19,35,L 5
"Tue, Feb 11, 2020",Washington Wizards,L,114,126,19,36,L 6
"Thu, Feb 20, 2020",Charlotte Hornets,L,93,103,19,37,L 7
"Sat, Feb 22, 2020",Phoenix Suns,L,104,112,19,38,L 8
"Sun, Feb 23, 2020",Washington Wizards,W,126,117,20,38,W 1
"Tue, Feb 25, 2020",Oklahoma City Thunder,L,122,124,20,39,L 1
"Sat, Feb 29, 2020",New York Knicks,L,115,125,20,40,L 2
"Mon, Mar 2, 2020",Dallas Mavericks,W,109,107,21,40,W 1
"Wed, Mar 4, 2020",Minnesota Timberwolves,L,108,115,21,41,L 1
"Fri, Mar 6, 2020",Indiana Pacers,L,102,108,21,42,L 2
"Sun, Mar 8, 2020",Brooklyn Nets,L,107,110,21,43,L 3
"Tue, Mar 10, 2020",Cleveland Cavaliers,W,108,103,22,43,W 1
