abbr,pts,opp_pts,wins,losses
MIA,105,123,24,9
MIA,84,76,25,9
MIA,85,105,25,10
MIA,122,111,26,10
MIA,122,108,27,10
MIA,113,117,27,11
MIA,121,124,27,12
MIA,106,100,28,12
MIA,115,108,29,12
MIA,102,107,29,13
MIA,118,113,30,13
MIA,134,129,31,13
MIA,117,122,31,14
MIA,113,92,32,14
MIA,101,109,32,15
MIA,102,89,33,15
MIA,137,106,34,15
MIA,111,128,34,16
MIA,97,105,34,17
MIA,109,115,34,18
MIA,113,101,35,18
MIA,101,116,35,19
MIA,124,129,35,20
MIA,124,105,36,20
MIA,119,125,36,21
MIA,126,129,36,22
MIA,126,118,37,22
MIA,116,113,38,22
MIA,105,89,39,22
MIA,116,113,40,22
MIA,104,110,40,23
MIA,100,89,41,23
MIA,98,109,41,24
MIA,125,105,42,24
MIA,103,107,42,25
MIA,112,106,43,25
MIA,116,130,43,26
MIA,112,119,43,27
MIA,114,92,44,27
MIA,115,116,44,28
MIA,92,109,44,29
MIA,113,101,1,0
MIA,109,100,2,0
MIA,124,115,3,0
MIA,99,87,4,0
MIA,115,104,5,0
MIA,116,114,6,0
MIA,115,100,7,0
MIA,115,118,7,1
MIA,103,94,8,1
MIA,117,114,9,1
MIA,106,101,10,1
MIA,106,117,10,2
MIA,112,109,11,2
MIA,108,121,11,3
MIA,125,113,12,3
MIA,98,116,12,4
MIA,114,124,12,5
MIA,115,104,13,5
MIA,96,102,13,6
MIA,111,108,14,6
MIA,93,106,14,7
MIL,117,111,1,0
MIL,126,131,1,1
MIL,129,112,2,1
MIL,105,116,2,2
MIL,123,91,3,2
MIL,115,105,4,2
MIL,134,106,5,2
MIL,129,124,6,2
MIL,100,103,6,3
MIL,121,119,7,3
MIL,124,115,8,3
MIL,102,83,9,3
MIL,115,101,10,3
MIL,135,127,11,3
MIL,137,129,12,3
MIL,104,90,13,3
MIL,122,118,14,3
MIL,111,102,15,3
MIL,119,110,16,3
MIL,137,96,17,3
MIL,132,88,18,3
MIL,127,103,19,3
MIL,119,91,20,3
MIL,110,101,21,3
MIL,127,112,22,3
MIL,127,114,23,3
MIL,125,108,24,3
MIL,116,120,24,4
MIL,111,104,25,4
MIL,123,102,26,4
MIL,117,89,27,4
MIL,109,121,27,5
MIL,112,86,28,5
MIL,111,100,29,5
MIL,123,102,30,5
MIL,106,104,31,5
MIL,127,118,32,5
MIL,104,126,32,6
MIL,107,98,33,6
MIL,127,106,34,6
MIL,122,101,35,6
MIL,128,102,36,6
MIL,128,123,37,6
MIL,117,97,38,6
MIL,111,98,39,6
MIL,116,103,40,6
MIL,151,131,41,6
MIL,115,127,41,7
MIL,129,108,42,7
MIL,120,108,43,7
MIL,112,101,44,7
MIL,111,95,45,7
MIL,123,111,46,7
MIL,111,118,46,8
MIL,126,106,47,8
MIL,119,98,48,8
MIL,137,134,49,8
MIL,108,97,50,8
MIL,133,86,51,8
MIL,93,85,52,8
MIL,89,105,52,9
MIL,119,100,53,9
MIL,103,113,53,10
MIL,131,140,53,11
MIL,95,109,53,12
MIL,119,112,54,12
MIL,116,120,54,13
MIL,116,119,54,14
MIL,130,116,55,14
MIL,132,136,55,15
MIL,106,114,55,16
MIL,126,113,56,16
MIL,106,119,56,17
MIL,110,122,0,1
MIL,111,96,1,1
MIL,121,107,2,1
MIL,121,106,3,1
MIL,118,104,4,1
MIL,104,115,4,2
MIL,114,116,4,3
MIL,100,115,4,4
MIL,118,115,5,4
MIL,94,103,5,5
MIN,127,126,1,0
MIN,121,99,2,0
MIN,116,109,3,0
MIN,95,117,3,1
MIN,131,109,4,1
MIN,106,134,4,2
MIN,121,137,4,3
MIN,125,119,5,3
MIN,98,100,5,4
MIN,120,114,6,4
MIN,129,114,7,4
MIN,116,137,7,5
MIN,105,125,7,6
MIN,112,102,8,6
MIN,95,103,8,7
MIN,98,100,8,8
MIN,125,113,9,8
MIN,113,101,10,8
MIN,107,115,10,9
MIN,114,121,10,10
MIN,127,139,10,11
MIN,125,142,10,12
MIN,109,125,10,13
MIN,116,127,10,14
MIN,117,124,10,15
MIN,99,107,10,16
MIN,100,109,10,17
MIN,106,113,10,18
MIN,104,113,10,19
MIN,105,104,11,19
MIN,88,94,11,20
MIN,122,115,12,20
MIN,104,106,12,21
MIN,99,84,13,21
MIN,118,103,14,21
MIN,112,119,14,22
MIN,116,102,15,22
MIN,109,139,15,23
MIN,104,117,15,24
MIN,99,104,15,25
MIN,114,116,15,26
MIN,112,122,15,27
MIN,100,107,15,28
MIN,110,117,15,29
MIN,124,131,15,30
MIN,104,113,15,31
MIN,129,133,15,32
MIN,106,118,15,33
MIN,109,113,15,34
MIN,120,127,15,35
MIN,142,115,16,35
MIN,126,137,16,36
MIN,108,115,16,37
MIN,117,127,16,38
MIN,116,128,16,39
MIN,123,139,16,40
MIN,129,126,17,40
MIN,125,136,17,41
MIN,91,111,17,42
MIN,139,134,18,42
MIN,115,108,19,42
MIN,118,132,19,43
MIN,107,120,19,44
MIN,111,117,19,45
NOP,122,130,0,1
NOP,116,123,0,2
NOP,123,126,0,3
NOP,123,134,0,4
NOP,122,107,1,4
NOP,104,115,1,5
NOP,125,135,1,6
NOP,104,122,1,7
NOP,115,110,2,7
NOP,116,122,2,8
NOP,132,127,3,8
NOP,94,109,3,9
NOP,108,100,4,9
NOP,115,104,5,9
NOP,124,121,6,9
NOP,120,128,6,10
NOP,109,134,6,11
NOP,110,114,6,12
NOP,104,109,6,13
NOP,104,107,6,14
NOP,97,118,6,15
NOP,132,139,6,16
NOP,84,130,6,17
NOP,103,105,6,18
NOP,112,127,6,19
NOP,109,116,6,20
NOP,119,130,6,21
NOP,101,108,6,22
NOP,107,99,7,22
NOP,102,106,7,23
NOP,102,94,8,23
NOP,112,100,9,23
NOP,120,98,10,23
NOP,127,112,11,23
NOP,113,123,11,24
NOP,117,115,12,24
NOP,126,128,12,25
NOP,123,108,13,25
NOP,123,111,14,25
NOP,105,140,14,26
NOP,117,110,15,26
NOP,138,132,16,26
NOP,130,133,16,27
NOP,126,116,17,27
NOP,117,121,17,28
NOP,106,113,17,29
NOP,123,108,18,29
NOP,125,111,19,29
NOP,139,111,20,29
NOP,109,117,20,30
NOP,108,120,20,31
NOP,125,119,21,31
NOP,124,117,22,31
NOP,138,117,23,31
NOP,118,123,23,32
NOP,128,115,24,32
NOP,115,101,25,32
NOP,109,118,25,33
NOP,116,104,26,33
NOP,114,122,26,34
NOP,134,139,26,35
NOP,123,127,26,36
NOP,110,104,27,36
NOP,120,107,28,36
NOP,104,106,28,37
NOP,103,126,28,38
NOP,109,99,29,38
NOP,125,140,29,39
NOP,118,107,30,39
NOP,113,122,30,40
NOP,106,112,30,41
NOP,127,133,30,42
NYK,111,120,0,1
NYK,109,113,0,2
NYK,95,118,0,3
NYK,105,98,1,3
NYK,83,95,1,4
NYK,102,104,1,5
NYK,92,113,1,6
NYK,102,122,1,7
NYK,106,102,2,7
NYK,87,108,2,8
NYK,102,120,2,9
NYK,106,103,3,9
NYK,102,103,3,10
NYK,123,105,4,10
NYK,104,109,4,11
NYK,104,111,4,12
NYK,101,103,4,13
NYK,98,126,4,14
NYK,95,101,4,15
NYK,104,113,4,16
NYK,88,132,4,17
NYK,92,129,4,18
NYK,103,104,4,19
NYK,87,115,4,20
NYK,124,122,5,20
NYK,103,101,6,20
NYK,105,111,6,21
NYK,143,120,7,21
NYK,114,129,7,22
NYK,102,123,7,23
NYK,115,121,7,24
NYK,94,82,8,24
NYK,107,100,9,24
NYK,117,93,10,24
NYK,112,120,10,25
NYK,132,135,10,26
NYK,87,117,10,27
NYK,104,128,10,28
NYK,111,123,10,29
NYK,124,121,11,29
NYK,102,128,11,30
NYK,98,121,11,31
NYK,87,90,11,32
NYK,106,86,12,32
NYK,92,100,12,33
NYK,112,118,12,34
NYK,110,97,13,34
NYK,92,97,13,35
NYK,106,127,13,36
NYK,92,85,14,36
NYK,139,134,15,36
NYK,105,103,16,36
NYK,95,92,17,36
NYK,135,140,17,37
NYK,96,114,17,38
NYK,98,106,17,39
NYK,112,123,17,40
NYK,101,107,17,41
NYK,106,115,17,42
NYK,125,115,18,42
NYK,125,123,19,42
NYK,104,112,19,43
NYK,103,126,19,44
NYK,96,84,20,44
NYK,115,122,20,45
NYK,136,131,21,45
OKC,95,100,0,1
OKC,85,97,0,2
OKC,120,92,1,2
OKC,112,116,1,3
OKC,99,102,1,4
OKC,115,104,2,4
OKC,102,94,3,4
OKC,112,121,3,5
OKC,114,108,4,5
OKC,119,121,4,6
OKC,85,111,4,7
OKC,127,119,5,7
OKC,88,90,5,8
OKC,107,112,5,9
OKC,127,130,5,10
OKC,100,97,6,10
OKC,119,136,6,11
OKC,109,104,7,11
OKC,107,104,8,11
OKC,100,107,8,12
OKC,139,127,9,12
OKC,108,96,10,12
OKC,104,90,11,12
OKC,93,94,11,13
OKC,102,110,11,14
OKC,109,106,12,14
OKC,126,122,13,14
OKC,126,108,14,14
OKC,118,112,15,14
OKC,97,110,15,15
OKC,104,102,16,15
OKC,98,97,17,15
OKC,106,101,18,15
OKC,109,103,19,15
OKC,121,106,20,15
OKC,113,120,20,16
OKC,111,103,21,16
OKC,113,92,22,16
OKC,110,125,22,17
OKC,117,104,23,17
OKC,121,130,23,18
OKC,108,115,23,19
OKC,119,106,24,19
OKC,112,107,25,19
OKC,120,114,26,19
OKC,140,111,27,19
OKC,113,104,28,19
OKC,97,107,28,20
OKC,120,100,29,20
OKC,111,107,30,20
OKC,109,103,31,20
OKC,108,101,32,20
OKC,111,112,32,21
OKC,106,114,32,22
OKC,123,118,33,22
OKC,113,101,34,22
OKC,131,103,35,22
OKC,124,122,36,22
OKC,112,108,37,22
OKC,86,133,37,23
OKC,94,109,37,24
OKC,114,107,38,24
OKC,126,103,39,24
OKC,105,104,40,24
OKC,110,94,41,24
OKC,113,121,41,25
OKC,105,86,42,25
OKC,92,121,42,26
OKC,121,103,43,26
OKC,101,128,43,27
OKC,116,115,44,27
OKC,103,107,44,28
OKC,108,123,0,1
OKC,98,111,0,2
OKC,119,107,1,2
OKC,117,114,2,2
OKC,80,114,2,3
OKC,104,100,3,3
OKC,102,104,3,4
ORL,94,85,1,0
ORL,99,103,1,1
ORL,95,104,1,2
ORL,95,83,2,2
ORL,91,123,2,3
ORL,87,91,2,4
ORL,94,102,2,5
ORL,106,107,2,6
ORL,118,86,3,6
ORL,102,109,3,7
ORL,112,97,4,7
ORL,111,109,5,7
ORL,125,121,6,7
ORL,97,113,6,8
ORL,106,111,6,9
ORL,88,103,6,10
ORL,116,104,7,10
ORL,83,90,7,11
ORL,100,96,8,11
ORL,127,120,9,11
ORL,128,114,10,11
ORL,93,87,11,11
ORL,101,110,11,12
ORL,87,96,11,13
ORL,107,130,11,14
ORL,130,119,12,14
ORL,102,109,12,15
ORL,104,113,12,16
ORL,103,118,12,17
ORL,103,95,13,17
ORL,98,97,14,17
ORL,100,111,14,18
ORL,93,101,14,19
ORL,122,101,15,19
ORL,105,85,16,19
ORL,96,109,16,20
ORL,101,89,17,20
ORL,123,89,18,20
ORL,94,98,18,21
ORL,114,112,19,21
ORL,119,118,20,21
ORL,95,122,20,22
ORL,95,109,20,23
ORL,106,83,21,23
ORL,114,120,21,24
ORL,98,109,21,25
ORL,97,112,21,26
ORL,92,113,21,27
ORL,89,102,21,28
ORL,112,100,22,28
ORL,100,116,22,29
ORL,103,105,22,30
ORL,95,111,22,31
ORL,135,126,23,31
ORL,116,112,24,31
ORL,106,122,24,32
ORL,115,113,25,32
ORL,130,120,26,32
ORL,136,125,27,32
ORL,113,114,27,33
ORL,107,130,27,34
ORL,113,116,27,35
ORL,132,118,28,35
ORL,126,106,29,35
ORL,120,115,30,35
ORL,128,118,31,35
ORL,132,116,32,35
ORL,109,120,32,36
ORL,99,109,32,37
ORL,101,108,32,38
ORL,119,122,32,39
ORL,96,108,32,40
ORL,133,127,33,40
ORL,122,110,1,0
ORL,96,111,1,1
ORL,107,121,1,2
ORL,106,121,1,3
ORL,104,118,1,4
PHI,107,93,1,0
PHI,117,111,2,0
PHI,105,103,3,0
PHI,117,95,4,0
PHI,129,128,5,0
PHI,109,114,5,1
PHI,104,106,5,2
PHI,97,100,5,3
PHI,114,106,6,3
PHI,98,97,7,3
PHI,97,112,7,4
PHI,119,127,7,5
PHI,114,95,8,5
PHI,109,104,9,5
PHI,115,104,10,5
PHI,113,86,11,5
PHI,96,101,11,6
PHI,97,91,12,6
PHI,101,95,13,6
PHI,119,116,14,6
PHI,103,94,15,6
PHI,113,119,15,7
PHI,141,94,16,7
PHI,110,104,17,7
PHI,97,92,18,7
PHI,115,109,19,7
PHI,116,109,20,7
PHI,89,109,20,8
PHI,104,108,20,9
PHI,98,117,20,10
PHI,125,108,21,10
PHI,125,109,22,10
PHI,121,109,23,10
PHI,97,98,23,11
PHI,116,117,23,12
PHI,97,115,23,13
PHI,108,118,23,14
PHI,120,113,24,14
PHI,109,98,25,14
PHI,91,109,25,15
PHI,95,101,25,16
PHI,117,106,26,16
PHI,100,89,27,16
PHI,90,87,28,16
PHI,117,111,29,16
PHI,95,107,29,17
PHI,108,91,30,17
PHI,115,104,31,17
PHI,117,127,31,18
PHI,95,116,31,19
PHI,106,137,31,20
PHI,101,112,31,21
PHI,119,107,32,21
PHI,118,111,33,21
PHI,110,103,34,21
PHI,112,104,35,21
PHI,98,119,35,22
PHI,129,112,36,22
PHI,94,108,36,23
PHI,115,106,37,23
PHI,130,136,37,24
PHI,107,120,37,25
PHI,125,108,38,25
PHI,114,118,38,26
PHI,124,106,39,26
PHI,121,127,39,27
PHI,132,130,40,27
PHI,107,98,41,27
PHI,108,101,42,27
PHI,121,124,42,28
PHI,117,130,42,29
PHI,121,125,42,30
PHI,134,96,43,30
PHI,101,109,0,1
PHI,101,128,0,2
PHI,94,102,0,3
PHI,106,110,0,4
PHO,124,95,1,0
PHO,107,108,1,1
PHO,130,122,2,1
PHO,95,96,2,2
PHO,121,110,3,2
PHO,114,105,4,2
PHO,114,109,5,2
PHO,108,124,5,3
PHO,138,112,6,3
PHO,115,123,6,4
PHO,128,112,7,4
PHO,85,99,7,5
PHO,116,120,7,6
PHO,121,124,7,7
PHO,100,98,8,7
PHO,104,116,8,8
PHO,132,140,8,9
PHO,113,120,8,10
PHO,109,104,9,10
PHO,114,128,9,11
PHO,139,132,10,11
PHO,109,115,10,12
PHO,125,109,11,12
PHO,108,115,11,13
PHO,119,121,11,14
PHO,110,111,11,15
PHO,99,120,11,16
PHO,108,126,11,17
PHO,125,139,11,18
PHO,111,113,11,19
PHO,96,105,11,20
PHO,112,110,12,20
PHO,122,116,13,20
PHO,107,117,13,21
PHO,120,112,14,21
PHO,114,121,14,22
PHO,103,114,14,23
PHO,98,94,15,23
PHO,100,92,16,23
PHO,110,123,16,24
PHO,121,98,17,24
PHO,123,119,18,24
PHO,118,120,18,25
PHO,87,112,18,26
PHO,103,99,19,26
PHO,109,114,19,27
PHO,133,104,20,27
PHO,107,111,20,28
PHO,108,129,20,29
PHO,97,119,20,30
PHO,108,116,20,31
PHO,127,91,21,31
PHO,108,117,21,32
PHO,100,125,21,33
PHO,112,106,22,33
PHO,101,118,22,34
PHO,112,104,23,34
PHO,131,111,24,34
PHO,92,102,24,35
PHO,111,113,24,36
PHO,99,115,24,37
PHO,114,123,24,38
PHO,127,117,25,38
PHO,140,131,26,38
PHO,105,121,26,39
PHO,125,112,27,39
PHO,117,115,28,39
PHO,117,115,29,39
PHO,114,99,30,39
PHO,119,112,31,39
PHO,128,101,32,39
PHO,130,117,33,39
PHO,128,102,34,39
POR,100,108,0,1
POR,122,112,1,1
POR,121,119,2,1
POR,110,113,2,2
POR,102,99,3,2
POR,128,129,3,3
POR,118,127,3,4
POR,101,107,3,5
POR,115,119,3,6
POR,124,113,4,6
POR,99,107,4,7
POR,106,114,4,8
POR,121,116,5,8
POR,108,132,5,9
POR,104,115,5,10
POR,129,137,5,11
POR,104,110,5,12
POR,117,94,6,12
POR,136,119,7,12
POR,107,103,8,12
POR,97,117,8,13
POR,127,116,9,13
POR,113,136,9,14
POR,96,108,9,15
POR,115,87,10,15
POR,99,114,10,16
POR,111,110,11,16
POR,122,112,12,16
POR,118,103,13,16
POR,113,106,14,16
POR,94,102,14,17
POR,115,121,14,18
POR,120,128,14,19
POR,116,122,14,20
POR,93,117,14,21
POR,122,103,15,21
POR,111,122,15,22
POR,101,99,16,22
POR,102,116,16,23
POR,101,122,16,24
POR,115,112,17,24
POR,117,107,18,24
POR,112,120,18,25
POR,106,119,18,26
POR,129,124,19,26
POR,125,133,19,27
POR,139,129,20,27
POR,125,112,21,27
POR,127,119,22,27
POR,124,107,23,27
POR,99,127,23,28
POR,125,117,24,28
POR,114,117,24,29
POR,115,109,25,29
POR,117,138,25,30
POR,104,111,25,31
POR,115,128,25,32
POR,107,104,26,32
POR,106,118,26,33
POR,100,106,26,34
POR,117,129,26,35
POR,130,107,27,35
POR,125,104,28,35
POR,117,127,28,36
POR,111,123,28,37
POR,121,105,29,37
POR,140,135,30,37
POR,124,128,30,38
POR,110,102,31,38
POR,125,115,32,38
POR,117,122,32,39
POR,124,121,33,39
POR,134,131,34,39
POR,134,133,35,39
POR,126,122,36,39
POR,100,93,1,0
POR,88,111,1,1
POR,108,116,1,2
POR,115,135,1,3
POR,122,131,1,4
SAC,95,124,0,1
SAC,112,122,0,2
SAC,81,113,0,3
SAC,94,101,0,4
SAC,111,118,0,5
SAC,102,101,1,5
SAC,113,92,2,5
SAC,120,124,2,6
SAC,121,109,3,6
SAC,107,99,4,6
SAC,97,99,4,7
SAC,100,99,5,7
SAC,120,116,6,7
SAC,97,116,6,8
SAC,113,106,7,8
SAC,102,103,7,9
SAC,91,97,7,10
SAC,100,97,8,10
SAC,106,113,8,11
SAC,116,127,8,12
SAC,104,105,8,13
SAC,110,106,9,13
SAC,119,118,10,13
SAC,94,93,11,13
SAC,101,103,11,14
SAC,100,79,12,14
SAC,102,110,12,15
SAC,105,119,12,16
SAC,115,119,12,17
SAC,104,113,12,18
SAC,104,105,12,19
SAC,110,112,12,20
SAC,115,120,12,21
SAC,87,105,12,22
SAC,128,123,13,22
SAC,115,117,13,23
SAC,111,98,14,23
SAC,114,103,15,23
SAC,106,127,15,24
SAC,112,114,15,25
SAC,123,127,15,26
SAC,101,123,15,27
SAC,113,118,15,28
SAC,106,127,15,29
SAC,98,81,16,29
SAC,133,129,17,29
SAC,100,120,17,30
SAC,124,103,18,30
SAC,113,129,18,31
SAC,113,109,19,31
SAC,105,97,20,31
SAC,122,102,21,31
SAC,111,123,21,32
SAC,111,130,21,33
SAC,129,125,22,33
SAC,112,103,23,33
SAC,112,94,24,33
SAC,108,112,24,34
SAC,104,101,25,34
SAC,106,100,26,34
SAC,133,126,27,34
SAC,108,125,27,35
SAC,123,111,28,35
SAC,113,118,28,36
SAC,120,129,28,37
SAC,116,132,28,38
SAC,110,114,28,39
SAC,140,125,29,39
SAC,106,119,29,40
SAC,112,129,29,41
SAC,112,106,30,41
SAC,136,122,31,41
SAS,120,111,1,0
SAS,124,122,2,0
SAS,113,110,3,0
SAS,97,103,3,1
SAS,127,110,4,1
SAS,96,103,4,2
SAS,100,108,4,3
SAS,121,112,5,3
SAS,115,135,5,4
SAS,109,113,5,5
SAS,114,129,5,6
SAS,109,111,5,7
SAS,116,121,5,8
SAS,110,117,5,9
SAS,132,138,5,10
SAS,104,115,5,11
SAS,111,104,6,11
SAS,104,114,6,12
SAS,101,113,6,13
SAS,107,97,7,13
SAS,98,132,7,14
SAS,135,133,8,14
SAS,105,104,9,14
SAS,109,117,9,15
SAS,121,119,10,15
SAS,107,109,10,16
SAS,118,105,11,16
SAS,109,134,11,17
SAS,145,115,12,17
SAS,98,102,12,18
SAS,136,109,13,18
SAS,117,113,14,18
SAS,103,109,14,19
SAS,118,127,14,20
SAS,126,104,15,20
SAS,129,114,16,20
SAS,121,134,16,21
SAS,105,104,17,21
SAS,100,106,17,22
SAS,120,121,17,23
SAS,107,102,18,23
SAS,120,118,19,23
SAS,121,117,20,23
SAS,99,103,20,24
SAS,106,110,20,25
SAS,109,110,20,26
SAS,127,120,21,26
SAS,114,90,22,26
SAS,105,108,22,27
SAS,102,129,22,28
SAS,117,125,22,29
SAS,102,122,22,30
SAS,120,127,22,31
SAS,114,106,23,31
SAS,113,104,24,31
SAS,103,131,24,32
SAS,103,109,24,33
SAS,114,113,25,33
SAS,111,116,25,34
SAS,104,103,26,34
SAS,120,139,26,35
SAS,129,132,26,36
SAS,119,109,27,36
SAS,129,120,28,36
SAS,108,106,29,36
SAS,130,132,29,37
SAS,126,132,29,38
SAS,119,111,30,38
SAS,122,113,31,38
SAS,123,105,32,38
SAS,112,118,32,39
TOR,130,122,1,0
TOR,106,112,1,1
TOR,108,84,2,1
TOR,104,95,3,1
TOR,125,113,4,1
TOR,105,115,4,2
TOR,124,120,5,2
TOR,122,104,6,2
TOR,113,104,7,2
TOR,88,98,7,3
TOR,114,106,8,3
TOR,102,110,8,4
TOR,132,96,9,4
TOR,113,97,10,4
TOR,119,116,11,4
TOR,101,96,12,4
TOR,126,98,13,4
TOR,90,83,14,4
TOR,130,110,15,4
TOR,110,121,15,5
TOR,109,119,15,6
TOR,104,110,15,7
TOR,93,92,16,7
TOR,92,112,16,8
TOR,110,102,17,8
TOR,133,113,18,8
TOR,112,99,19,8
TOR,122,118,20,8
TOR,110,107,21,8
TOR,115,120,21,9
TOR,102,118,21,10
TOR,113,97,22,10
TOR,97,98,22,11
TOR,117,97,23,11
TOR,76,84,23,12
TOR,121,102,24,12
TOR,99,101,24,13
TOR,112,110,25,13
TOR,104,105,25,14
TOR,130,121,26,14
TOR,140,111,27,14
TOR,122,112,28,14
TOR,122,117,29,14
TOR,107,95,30,14
TOR,118,112,31,14
TOR,110,106,32,14
TOR,130,114,33,14
TOR,115,109,34,14
TOR,105,92,35,14
TOR,129,102,36,14
TOR,119,118,37,14
TOR,115,106,38,14
TOR,119,118,39,14
TOR,137,126,40,14
TOR,91,101,40,15
TOR,118,101,41,15
TOR,127,81,42,15
TOR,97,108,42,16
TOR,96,99,42,17
TOR,118,133,42,18
TOR,123,114,43,18
TOR,121,113,44,18
TOR,118,113,45,18
TOR,101,92,46,18
TOR,107,92,47,18
TOR,107,103,48,18
TOR,109,99,49,18
TOR,100,122,49,19
TOR,108,99,50,19
TOR,114,106,51,19
TOR,125,121,52,19
TOR,117,109,53,19
TOR,134,110,1,0
TOR,104,99,2,0
TOR,117,92,3,0
TOR,150,122,4,0
TOR,94,112,4,1
TOR,99,102,4,2
TOR,104,103,5,2
TOR,100,93,6,2
TOR,89,111,6,3
TOR,125,122,7,3
TOR,87,92,7,4
UTA,100,95,1,0
UTA,86,95,1,1
UTA,113,81,2,1
UTA,96,95,3,1
UTA,110,96,4,1
UTA,101,102,4,2
UTA,94,105,4,3
UTA,106,104,5,3
UTA,103,100,6,3
UTA,122,108,7,3
UTA,119,114,8,3
UTA,106,107,8,4
UTA,102,112,8,5
UTA,103,95,9,5
UTA,113,109,10,5
UTA,128,120,11,5
UTA,118,122,11,6
UTA,102,121,11,7
UTA,103,94,12,7
UTA,110,130,12,8
UTA,94,103,12,9
UTA,96,121,12,10
UTA,126,112,13,10
UTA,90,104,13,11
UTA,127,116,14,11
UTA,114,106,15,11
UTA,109,102,16,11
UTA,111,106,17,11
UTA,114,107,18,11
UTA,104,107,18,12
UTA,121,115,19,12
UTA,120,107,20,12
UTA,104,81,21,12
UTA,102,98,22,12
UTA,109,96,23,12
UTA,128,126,24,12
UTA,128,104,25,12
UTA,109,92,26,12
UTA,127,116,27,12
UTA,118,107,28,12
UTA,132,138,28,13
UTA,123,101,29,13
UTA,118,88,30,13
UTA,129,96,31,13
UTA,112,107,32,13
UTA,117,126,32,14
UTA,120,127,32,15
UTA,100,106,32,16
UTA,107,124,32,17
UTA,95,98,32,18
UTA,117,114,33,18
UTA,114,113,34,18
UTA,123,119,35,18
UTA,116,101,36,18
UTA,104,113,36,19
UTA,110,120,36,20
UTA,111,131,36,21
UTA,103,114,36,22
UTA,129,119,37,22
UTA,126,113,38,22
UTA,112,104,39,22
UTA,99,94,40,22
UTA,111,105,41,22
UTA,92,101,41,23
UTA,106,104,42,23
UTA,94,110,42,24
UTA,108,116,42,25
UTA,124,115,43,25
UTA,111,119,43,26
UTA,132,134,43,27
UTA,114,122,43,28
UTA,118,112,44,28
UTA,125,135,0,1
UTA,124,105,1,1
UTA,124,87,2,1
UTA,129,127,3,1
UTA,107,117,3,2
UTA,107,119,3,3
UTA,78,80,3,4
WAS,100,108,0,1
WAS,97,85,1,1
WAS,122,124,1,2
WAS,158,159,1,3
WAS,109,131,1,4
WAS,115,99,2,4
WAS,106,121,2,5
WAS,100,113,2,6
WAS,133,140,2,7
WAS,137,116,3,7
WAS,121,125,3,8
WAS,138,132,4,8
WAS,125,118,5,8
WAS,106,113,5,9
WAS,104,117,5,10
WAS,140,132,6,10
WAS,103,125,6,11
WAS,125,150,6,12
WAS,120,127,6,13
WAS,119,113,7,13
WAS,103,112,7,14
WAS,119,135,7,15
WAS,107,114,7,16
WAS,111,128,7,17
WAS,133,119,8,17
WAS,109,110,8,18
WAS,118,122,8,19
WAS,108,125,8,20
WAS,121,115,9,20
WAS,102,132,9,21
WAS,100,107,9,22
WAS,123,105,10,22
WAS,101,122,10,23
WAS,103,122,10,24
WAS,128,114,11,24
WAS,99,94,12,24
WAS,89,123,12,25
WAS,111,101,13,25
WAS,116,127,13,26
WAS,106,115,13,27
WAS,111,140,13,28
WAS,106,100,14,28
WAS,129,134,14,29
WAS,124,112,15,29
WAS,133,152,15,30
WAS,131,151,15,31
WAS,121,107,16,31
WAS,113,107,17,31
WAS,117,125,17,32
WAS,119,118,18,32
WAS,99,106,18,33
WAS,126,114,19,33
WAS,114,96,20,33
WAS,108,113,20,34
WAS,117,126,20,35
WAS,134,137,20,36
WAS,110,106,21,36
WAS,119,129,21,37
WAS,124,110,22,37
WAS,126,133,22,38
WAS,104,125,22,39
WAS,118,112,23,39
WAS,89,100,23,40
WAS,122,115,24,40
WAS,112,125,24,41
WAS,110,118,24,42
WAS,100,111,24,43
WAS,98,107,24,44
WAS,107,118,24,45
WAS,103,121,24,46
WAS,113,126,24,47
WAS,96,90,25,47
