date_game,opp_name,game_result,pts,opp_pts,wins,losses,game_streak
"Wed, Oct 29, 2014",Golden State Warriors,L,77,95,0,1,L 1
"Fri, Oct 31, 2014",Portland Trail Blazers,W,103,94,1,1,W 1
"Sun, Nov 2, 2014",Los Angeles Clippers,W,98,92,2,1,W 2
"Mon, Nov 3, 2014",Denver Nuggets,W,110,105,3,1,W 3
"Wed, Nov 5, 2014",Denver Nuggets,W,131,109,4,1,W 4
"Fri, Nov 7, 2014",Phoenix Suns,W,114,112,5,1,W 5
"Sun, Nov 9, 2014",Oklahoma City Thunder,L,93,101,5,2,L 1
"Tue, Nov 11, 2014",Dallas Mavericks,L,98,106,5,3,L 2
"Thu, Nov 13, 2014",Memphis Grizzlies,L,110,111,5,4,L 3
"Sat, Nov 15, 2014",San Antonio Spurs,W,94,91,6,4,W 1
"Tue, Nov 18, 2014",New Orleans Pelicans,L,100,106,6,5,L 1
"Thu, Nov 20, 2014",Chicago Bulls,W,103,88,7,5,W 1
"Sat, Nov 22, 2014",Minnesota Timberwolves,W,113,101,8,5,W 2
"Tue, Nov 25, 2014",New Orleans Pelicans,W,99,89,9,5,W 3
"Wed, Nov 26, 2014",Houston Rockets,L,89,102,9,6,L 1
"Fri, Nov 28, 2014",San Antonio Spurs,L,104,112,9,7,L 2
"Sun, Nov 30, 2014",Memphis Grizzlies,L,85,97,9,8,L 3
"Tue, Dec 2, 2014",Toronto Raptors,L,109,117,9,9,L 4
"Fri, Dec 5, 2014",Indiana Pacers,W,102,101,10,9,W 1
"Sat, Dec 6, 2014",Orlando Magic,L,96,105,10,10,L 1
"Mon, Dec 8, 2014",Utah Jazz,W,101,92,11,10,W 1
"Tue, Dec 9, 2014",Los Angeles Lakers,L,95,98,11,11,L 1
"Thu, Dec 11, 2014",Houston Rockets,L,109,113,11,12,L 2
"Sat, Dec 13, 2014",Detroit Pistons,L,90,95,11,13,L 3
"Tue, Dec 16, 2014",Oklahoma City Thunder,L,92,104,11,14,L 4
"Thu, Dec 18, 2014",Milwaukee Bucks,L,107,108,11,15,L 5
"Sun, Dec 21, 2014",Los Angeles Lakers,W,108,101,12,15,W 1
"Mon, Dec 22, 2014",Golden State Warriors,L,108,128,12,16,L 1
"Fri, Dec 26, 2014",Phoenix Suns,L,106,115,12,17,L 2
"Sat, Dec 27, 2014",New York Knicks,W,135,129,13,17,W 1
"Mon, Dec 29, 2014",Brooklyn Nets,L,99,107,13,18,L 1
"Wed, Dec 31, 2014",Boston Celtics,L,84,106,13,19,L 2
"Thu, Jan 1, 2015",Minnesota Timberwolves,W,110,107,14,19,W 1
"Sun, Jan 4, 2015",Detroit Pistons,L,95,114,14,20,L 1
"Wed, Jan 7, 2015",Oklahoma City Thunder,W,104,83,15,20,W 1
"Fri, Jan 9, 2015",Denver Nuggets,L,108,118,15,21,L 1
