date_game,opp_name,game_result,pts,opp_pts,wins,losses,game_streak
"Wed, Oct 29, 2014",Indiana Pacers,L,91,103,0,1,L 1
"Fri, Oct 31, 2014",Milwaukee Bucks,L,81,93,0,2,L 2
"Sat, Nov 1, 2014",Miami Heat,L,96,114,0,3,L 3
"Mon, Nov 3, 2014",Houston Rockets,L,93,104,0,4,L 4
"Wed, Nov 5, 2014",Orlando Magic,L,89,91,0,5,L 5
"Fri, Nov 7, 2014",Chicago Bulls,L,115,118,0,6,L 6
"Sun, Nov 9, 2014",Toronto Raptors,L,88,120,0,7,L 7
"Thu, Nov 13, 2014",Dallas Mavericks,L,70,123,0,8,L 8
"Fri, Nov 14, 2014",Houston Rockets,L,87,88,0,9,L 9
"Mon, Nov 17, 2014",San Antonio Spurs,L,75,100,0,10,L 10
"Wed, Nov 19, 2014",Boston Celtics,L,90,101,0,11,L 11
"Fri, Nov 21, 2014",Phoenix Suns,L,96,122,0,12,L 12
"Sat, Nov 22, 2014",New York Knicks,L,83,91,0,13,L 13
"Mon, Nov 24, 2014",Portland Trail Blazers,L,104,114,0,14,L 14
"Wed, Nov 26, 2014",Brooklyn Nets,L,91,99,0,15,L 15
"Sat, Nov 29, 2014",Dallas Mavericks,L,103,110,0,16,L 16
"Mon, Dec 1, 2014",San Antonio Spurs,L,103,109,0,17,L 17
"Wed, Dec 3, 2014",Minnesota Timberwolves,W,85,77,1,17,W 1
"Fri, Dec 5, 2014",Oklahoma City Thunder,L,91,103,1,18,L 1
"Sat, Dec 6, 2014",Detroit Pistons,W,108,101,2,18,W 1
"Wed, Dec 10, 2014",Atlanta Hawks,L,79,95,2,19,L 1
"Fri, Dec 12, 2014",Brooklyn Nets,L,70,88,2,20,L 2
"Sat, Dec 13, 2014",Memphis Grizzlies,L,115,120,2,21,L 3
"Mon, Dec 15, 2014",Boston Celtics,L,87,105,2,22,L 4
"Fri, Dec 19, 2014",Charlotte Hornets,L,91,109,2,23,L 5
"Sun, Dec 21, 2014",Orlando Magic,W,96,88,3,23,W 1
"Tue, Dec 23, 2014",Miami Heat,W,91,87,4,23,W 2
"Fri, Dec 26, 2014",Portland Trail Blazers,L,93,114,4,24,L 1
"Sat, Dec 27, 2014",Utah Jazz,L,71,88,4,25,L 2
"Tue, Dec 30, 2014",Golden State Warriors,L,86,126,4,26,L 3
"Fri, Jan 2, 2015",Phoenix Suns,L,96,112,4,27,L 4
