date_game,opp_name,game_result,pts,opp_pts,wins,losses,game_streak
"Wed, Oct 29, 2014",Milwaukee Bucks,W,108,106,1,0,W 1
"Sat, Nov 1, 2014",Memphis Grizzlies,L,69,71,1,1,L 1
"Sun, Nov 2, 2014",New York Knicks,L,93,96,1,2,L 2
"Tue, Nov 4, 2014",New Orleans Pelicans,L,91,100,1,3,L 3
"Wed, Nov 5, 2014",Miami Heat,W,96,89,2,3,W 1
"Fri, Nov 7, 2014",Atlanta Hawks,W,122,119,3,3,W 2
"Sun, Nov 9, 2014",Los Angeles Lakers,L,92,107,3,4,L 1
"Tue, Nov 11, 2014",Portland Trail Blazers,L,100,102,3,5,L 2
"Fri, Nov 14, 2014",Phoenix Suns,W,103,95,4,5,W 1
"Sat, Nov 15, 2014",Golden State Warriors,L,87,112,4,6,L 1
"Mon, Nov 17, 2014",Dallas Mavericks,L,80,107,4,7,L 2
"Wed, Nov 19, 2014",Indiana Pacers,L,86,88,4,8,L 3
"Fri, Nov 21, 2014",Orlando Magic,L,100,105,4,9,L 4
"Sun, Nov 23, 2014",Miami Heat,L,93,94,4,10,L 5
"Mon, Nov 24, 2014",Los Angeles Clippers,L,92,113,4,11,L 6
"Wed, Nov 26, 2014",Portland Trail Blazers,L,97,105,4,12,L 7
"Fri, Nov 28, 2014",Golden State Warriors,L,101,106,4,13,L 8
"Sat, Nov 29, 2014",Atlanta Hawks,L,75,105,4,14,L 9
"Wed, Dec 3, 2014",Chicago Bulls,L,95,102,4,15,L 10
"Fri, Dec 5, 2014",New York Knicks,W,103,102,5,15,W 1
"Wed, Dec 10, 2014",Boston Celtics,W,96,87,6,15,W 2
"Fri, Dec 12, 2014",Memphis Grizzlies,L,107,113,6,16,L 1
"Sat, Dec 13, 2014",Brooklyn Nets,L,87,114,6,17,L 2
"Mon, Dec 15, 2014",Cleveland Cavaliers,L,88,97,6,18,L 3
"Wed, Dec 17, 2014",Phoenix Suns,L,106,111,6,19,L 4
"Fri, Dec 19, 2014",Philadelphia 76ers,W,109,91,7,19,W 1
"Sat, Dec 20, 2014",Utah Jazz,W,104,86,8,19,W 2
