date_game,opp_name,game_result,pts,opp_pts,wins,losses,game_streak
"Thu, Oct 30, 2014",New York Knicks,L,90,95,0,1,L 1
"Fri, Oct 31, 2014",Chicago Bulls,W,114,108,1,1,W 1
"Tue, Nov 4, 2014",Portland Trail Blazers,L,82,101,1,2,L 1
"Wed, Nov 5, 2014",Utah Jazz,L,100,102,1,3,L 2
"Fri, Nov 7, 2014",Denver Nuggets,W,110,101,2,3,W 1
"Mon, Nov 10, 2014",New Orleans Pelicans,W,118,111,3,3,W 2
"Fri, Nov 14, 2014",Boston Celtics,W,122,121,4,3,W 3
"Sat, Nov 15, 2014",Atlanta Hawks,W,127,94,5,3,W 4
"Mon, Nov 17, 2014",Denver Nuggets,L,97,106,5,4,L 1
"Wed, Nov 19, 2014",San Antonio Spurs,L,90,92,5,5,L 2
"Fri, Nov 21, 2014",Washington Wizards,L,78,91,5,6,L 3
"Sat, Nov 22, 2014",Toronto Raptors,L,93,110,5,7,L 4
"Mon, Nov 24, 2014",Orlando Magic,W,106,74,6,7,W 1
"Wed, Nov 26, 2014",Washington Wizards,W,113,87,7,7,W 2
"Sat, Nov 29, 2014",Indiana Pacers,W,109,97,8,7,W 3
"Tue, Dec 2, 2014",Milwaukee Bucks,W,111,108,9,7,W 4
"Thu, Dec 4, 2014",New York Knicks,W,90,87,10,7,W 5
"Fri, Dec 5, 2014",Toronto Raptors,W,105,91,11,7,W 6
"Mon, Dec 8, 2014",Brooklyn Nets,W,110,88,12,7,W 7
"Tue, Dec 9, 2014",Toronto Raptors,W,105,101,13,7,W 8
"Thu, Dec 11, 2014",Oklahoma City Thunder,L,94,103,13,8,L 1
"Fri, Dec 12, 2014",New Orleans Pelicans,L,114,119,13,9,L 2
"Mon, Dec 15, 2014",Charlotte Hornets,W,97,88,14,9,W 1
"Wed, Dec 17, 2014",Atlanta Hawks,L,98,127,14,10,L 1
"Fri, Dec 19, 2014",Brooklyn Nets,W,95,91,15,10,W 1
"Sun, Dec 21, 2014",Memphis Grizzlies,W,105,91,16,10,W 2
"Tue, Dec 23, 2014",Minnesota Timberwolves,W,125,104,17,10,W 3
"Thu, Dec 25, 2014",Miami Heat,L,91,101,17,11,L 1
"Fri, Dec 26, 2014",Orlando Magic,W,98,89,18,11,W 1
"Sun, Dec 28, 2014",Detroit Pistons,L,80,103,18,12,L 1
"Tue, Dec 30, 2014",Atlanta Hawks,L,101,109,18,13,L 2
"Wed, Dec 31, 2014",Milwaukee Bucks,L,80,96,18,14,L 3
"Fri, Jan 2, 2015",Charlotte Hornets,W,91,87,19,14,W 1
"Sun, Jan 4, 2015",Dallas Mavericks,L,90,109,19,15,L 1
"Mon, Jan 5, 2015",Philadelphia 76ers,L,92,95,19,16,L 2
"Wed, Jan 7, 2015",Houston Rockets,L,93,105,19,17,L 3
"Fri, Jan 9, 2015",Golden State Warriors,L,94,112,19,18,L 4
"Sun, Jan 11, 2015",Sacramento Kings,L,84,103,19,19,L 5
"Tue, Jan 13, 2015",Phoenix Suns,L,100,107,19,20,L 6
"Thu, Jan 15, 2015",Los Angeles Lakers,W,109,102,20,20,W 1
"Fri, Jan 16, 2015",Los Angeles Clippers,W,126,121,21,20,W 2
"Mon, Jan 19, 2015",Chicago Bulls,W,108,94,22,20,W 3
"Wed, Jan 21, 2015",Utah Jazz,W,106,92,23,20,W 4
"Fri, Jan 23, 2015",Charlotte Hornets,W,129,90,24,20,W 5
"Sun, Jan 25, 2015",Oklahoma City Thunder,W,108,98,25,20,W 6
"Tue, Jan 27, 2015",Detroit Pistons,W,103,95,26,20,W 7
"Wed, Jan 28, 2015",Portland Trail Blazers,W,99,94,27,20,W 8
"Fri, Jan 30, 2015",Sacramento Kings,W,101,90,28,20,W 9
"Sat, Jan 31, 2015",Minnesota Timberwolves,W,106,90,29,20,W 10
"Mon, Feb 2, 2015",Philadelphia 76ers,W,97,84,30,20,W 11
"Thu, Feb 5, 2015",Los Angeles Clippers,W,105,94,31,20,W 12
"Fri, Feb 6, 2015",Indiana Pacers,L,99,103,31,21,L 1
"Sun, Feb 8, 2015",Los Angeles Lakers,W,120,105,32,21,W 1
"Wed, Feb 11, 2015",Miami Heat,W,113,93,33,21,W 2
"Thu, Feb 12, 2015",Chicago Bulls,L,98,113,33,22,L 1
"Fri, Feb 20, 2015",Washington Wizards,W,127,89,34,22,W 1
"Sun, Feb 22, 2015",New York Knicks,W,101,83,35,22,W 2
"Tue, Feb 24, 2015",Detroit Pistons,W,102,93,36,22,W 3
"Thu, Feb 26, 2015",Golden State Warriors,W,110,99,37,22,W 4
"Fri, Feb 27, 2015",Indiana Pacers,L,86,93,37,23,L 1
"Sun, Mar 1, 2015",Houston Rockets,L,103,105,37,24,L 2
"Tue, Mar 3, 2015",Boston Celtics,W,110,79,38,24,W 1
"Wed, Mar 4, 2015",Toronto Raptors,W,120,112,39,24,W 2
"Fri, Mar 6, 2015",Atlanta Hawks,L,97,106,39,25,L 1
"Sat, Mar 7, 2015",Phoenix Suns,W,89,79,40,25,W 1
"Tue, Mar 10, 2015",Dallas Mavericks,W,127,94,41,25,W 2
"Thu, Mar 12, 2015",San Antonio Spurs,W,128,125,42,25,W 3
"Sun, Mar 15, 2015",Orlando Magic,W,123,108,43,25,W 4
"Mon, Mar 16, 2015",Miami Heat,L,92,106,43,26,L 1
"Wed, Mar 18, 2015",Brooklyn Nets,W,117,92,44,26,W 1
"Fri, Mar 20, 2015",Indiana Pacers,W,95,92,45,26,W 2
"Sun, Mar 22, 2015",Milwaukee Bucks,W,108,90,46,26,W 3
"Wed, Mar 25, 2015",Memphis Grizzlies,W,111,89,47,26,W 4
"Fri, Mar 27, 2015",Brooklyn Nets,L,98,106,47,27,L 1
"Sun, Mar 29, 2015",Philadelphia 76ers,W,87,86,48,27,W 1
"Thu, Apr 2, 2015",Miami Heat,W,114,88,49,27,W 2
"Sun, Apr 5, 2015",Chicago Bulls,W,99,94,50,27,W 3
"Wed, Apr 8, 2015",Milwaukee Bucks,W,104,99,51,27,W 4
"Fri, Apr 10, 2015",Boston Celtics,L,90,99,51,28,L 1
"Sun, Apr 12, 2015",Boston Celtics,L,78,117,51,29,L 2
"Mon, Apr 13, 2015",Detroit Pistons,W,109,97,52,29,W 1
"Wed, Apr 15, 2015",Washington Wizards,W,113,108,53,29,W 2
"Sun, Apr 19, 2015",Boston Celtics,W,113,100,1,0,W 1
"Tue, Apr 21, 2015",Boston Celtics,W,99,91,2,0,W 2
"Thu, Apr 23, 2015",Boston Celtics,W,103,95,3,0,W 3
