date_game,opp_name,game_result,pts,opp_pts,wins,losses,game_streak
"Wed, Oct 29, 2014",Brooklyn Nets,W,121,105,1,0,W 1
"Sat, Nov 1, 2014",Houston Rockets,L,90,104,1,1,L 1
"Mon, Nov 3, 2014",Dallas Mavericks,L,113,118,1,2,L 2
"Wed, Nov 5, 2014",Toronto Raptors,L,107,110,1,3,L 3
"Fri, Nov 7, 2014",Indiana Pacers,W,101,98,2,3,W 1
"Sat, Nov 8, 2014",Chicago Bulls,W,106,101,3,3,W 2
"Wed, Nov 12, 2014",Oklahoma City Thunder,L,94,109,3,4,L 1
"Fri, Nov 14, 2014",Cleveland Cavaliers,L,121,122,3,5,L 2
"Mon, Nov 17, 2014",Phoenix Suns,L,114,118,3,6,L 3
"Wed, Nov 19, 2014",Philadelphia 76ers,W,101,90,4,6,W 1
"Fri, Nov 21, 2014",Memphis Grizzlies,L,100,117,4,7,L 1
"Sun, Nov 23, 2014",Portland Trail Blazers,L,88,94,4,8,L 2
"Fri, Nov 28, 2014",Chicago Bulls,L,102,109,4,9,L 3
"Sun, Nov 30, 2014",San Antonio Spurs,L,89,111,4,10,L 4
"Tue, Dec 2, 2014",Atlanta Hawks,L,105,109,4,11,L 5
"Wed, Dec 3, 2014",Detroit Pistons,W,109,102,5,11,W 1
"Fri, Dec 5, 2014",Los Angeles Lakers,W,113,96,6,11,W 2
"Sun, Dec 7, 2014",Washington Wizards,W,101,93,7,11,W 3
"Mon, Dec 8, 2014",Washington Wizards,L,132,133,7,12,L 1
"Wed, Dec 10, 2014",Charlotte Hornets,L,87,96,7,13,L 2
"Fri, Dec 12, 2014",New York Knicks,L,95,101,7,14,L 3
"Mon, Dec 15, 2014",Philadelphia 76ers,W,105,87,8,14,W 1
"Wed, Dec 17, 2014",Orlando Magic,W,109,92,9,14,W 2
"Fri, Dec 19, 2014",Minnesota Timberwolves,W,114,98,10,14,W 3
"Sun, Dec 21, 2014",Miami Heat,L,84,100,10,15,L 1
"Tue, Dec 23, 2014",Orlando Magic,L,95,100,10,16,L 2
"Fri, Dec 26, 2014",Brooklyn Nets,L,107,109,10,17,L 3
"Sat, Dec 27, 2014",Washington Wizards,L,88,101,10,18,L 4
"Wed, Dec 31, 2014",Sacramento Kings,W,106,84,11,18,W 1
"Fri, Jan 2, 2015",Dallas Mavericks,L,101,119,11,19,L 1
"Sat, Jan 3, 2015",Chicago Bulls,L,104,109,11,20,L 2
"Mon, Jan 5, 2015",Charlotte Hornets,L,95,104,11,21,L 3
