abbr,pts,opp_pts,wins,losses
LAC,107,92,1,0
LAC,107,111,1,1
LAC,73,100,1,2
LAC,114,105,2,2
LAC,107,111,2,3
LAC,102,96,3,3
LAC,111,109,4,3
LAC,117,101,5,3
LAC,109,115,5,4
LAC,124,99,6,4
LAC,128,95,7,4
LAC,103,124,7,5
LAC,107,119,7,6
LAC,100,113,7,7
LAL,90,108,0,1
LAL,99,119,0,2
LAL,111,118,0,3
LAL,104,127,0,4
LAL,106,112,0,5
LAL,107,92,1,5
LAL,102,107,1,6
LAL,102,109,1,7
LAL,80,93,1,8
LAL,115,136,1,9
LAL,114,109,2,9
LAL,98,92,3,9
LAL,106,140,3,10
LAL,94,101,3,11
LAL,93,99,3,12
LAL,119,120,3,13
LAL,129,122,4,13
LAL,106,96,5,13
LAL,95,111,5,14
LAL,96,113,5,15
LAL,87,104,5,16
LAL,98,95,6,16
LAL,112,110,7,16
LAL,100,94,8,16
LAL,91,110,8,17
LAL,103,104,8,18
LAL,101,108,8,19
LAL,115,105,9,19
LAL,93,113,9,20
LAL,98,102,9,21
LAL,107,116,9,22
LAL,111,103,10,22
LAL,106,109,10,23
LAL,88,87,11,23
LAL,94,98,11,24
LAL,89,114,11,25
LAL,101,84,12,25
LAL,94,106,12,26
LAL,75,78,12,27
LAL,102,109,12,28
LAL,85,94,12,29
LAL,100,115,12,30
LAL,80,96,12,31
LAL,85,99,12,32
LAL,87,99,12,33
LAL,92,98,12,34
LAL,123,118,13,34
LAL,80,92,13,35
LAL,105,113,13,36
LAL,97,103,13,37
LAL,105,120,13,38
LAL,96,106,13,39
LAL,86,102,13,40
LAL,105,114,13,41
LAL,118,111,14,41
LAL,100,97,15,41
LAL,101,93,16,41
LAL,101,108,16,42
LAL,103,104,16,43
LAL,94,100,16,44
LAL,90,97,16,45
LAL,93,100,16,46
LAL,93,85,17,46
LAL,94,101,17,47
LAL,86,91,17,48
LAL,105,108,17,49
LAL,73,80,17,50
LAL,101,87,18,50
LAL,117,127,18,51
LAL,101,99,19,51
LAL,83,94,19,52
LAL,99,107,19,53
LAL,113,111,20,53
LAL,92,113,20,54
LAL,77,107,20,55
LAL,78,106,20,56
LAL,100,105,20,57
LAL,101,119,20,58
LAL,106,98,21,58
LAL,106,120,21,59
LAL,92,102,21,60
LAL,99,122,21,61
MEM,105,101,1,0
MEM,97,89,2,0
MEM,71,69,3,0
MEM,93,81,4,0
MEM,102,91,5,0
MEM,91,89,6,0
MEM,92,93,6,1
MEM,107,102,7,1
MEM,111,110,8,1
MEM,95,88,9,1
MEM,119,93,10,1
MEM,92,96,10,2
MEM,117,100,11,2
MEM,107,91,12,2
MEM,99,93,13,2
MEM,112,99,14,2
MEM,97,85,15,2
MEM,96,105,15,3
MEM,101,107,15,4
MEM,103,87,16,4
MEM,114,105,17,4
MEM,113,107,18,4
MEM,120,115,19,4
MEM,105,98,20,4
MEM,117,116,21,4
MEM,97,103,21,5
MEM,91,105,21,6
MEM,91,97,21,7
MEM,111,117,21,8
MEM,103,95,22,8
MEM,95,87,23,8
MEM,109,106,24,8
MEM,85,114,24,9
MEM,105,83,25,9
MEM,86,96,25,10
MEM,95,106,25,11
MEM,122,110,26,11
MEM,103,92,27,11
MEM,106,96,28,11
MEM,102,98,29,11
MEM,95,103,29,12
MEM,92,86,30,12
MEM,101,83,31,12
MEM,103,94,32,12
MEM,109,90,33,12
MEM,99,69,34,12
MEM,85,74,35,12
MEM,102,101,36,12
MEM,100,90,37,12
MEM,89,90,37,13
MEM,94,88,38,13
MEM,95,86,39,13
MEM,89,105,39,14
MEM,98,92,40,14
MEM,90,87,41,14
MEM,90,102,41,15
MEM,79,97,41,16
MEM,101,97,42,16
MEM,82,93,42,17
MEM,102,100,43,17
MEM,97,90,44,17
MEM,89,95,44,18
MEM,101,91,45,18
MEM,92,95,45,19
MEM,87,107,45,20
MEM,96,83,46,20
MEM,92,81,47,20
MEM,95,105,47,21
MEM,112,101,48,21
MEM,97,86,49,21
MEM,103,82,50,21
MEM,89,111,50,22
MEM,84,107,50,23
MEM,89,103,50,24
MEM,97,83,51,24
MEM,100,92,52,24
MEM,83,92,52,25
MEM,110,74,53,25
MEM,89,88,54,25
MEM,86,94,54,26
MEM,107,111,54,27
MEM,95,83,55,27
MEM,100,86,1,0
MEM,97,82,2,0
MEM,115,109,3,0
MEM,92,99,3,1
MEM,99,93,4,1
MEM,86,101,4,2
MEM,97,90,5,2
MEM,99,89,6,2
MEM,84,101,6,3
MEM,78,98,6,4
MEM,95,108,6,5
MIA,107,95,1,0
MIA,114,96,2,0
MIA,107,102,3,0
MIA,91,108,3,1
MIA,89,96,3,2
MIA,102,92,4,2
MIA,105,96,5,2
MIA,75,81,5,3
MIA,103,114,5,4
MIA,84,91,5,5
MIA,95,83,6,5
MIA,93,110,6,6
MIA,99,92,7,6
MIA,94,93,8,6
MIA,97,114,8,7
MIA,86,79,9,7
MIA,86,107,9,8
MIA,102,112,9,9
MIA,85,109,9,10
MIA,87,103,9,11
MIA,103,97,10,11
MIA,82,102,10,12
MIA,100,95,11,12
MIA,75,93,11,13
MIA,95,91,12,13
MIA,87,105,12,14
MIA,103,105,12,15
MIA,100,84,13,15
MIA,87,91,13,16
MIA,101,91,14,16
MIA,95,103,14,17
MIA,101,102,14,18
MIA,95,106,14,19
MIA,79,115,14,20
MIA,88,84,15,20
MIA,83,99,15,21
MIA,104,90,16,21
MIA,78,75,17,21
MIA,89,104,17,22
MIA,95,83,18,22
MIA,86,94,18,23
MIA,76,78,18,24
MIA,89,87,19,24
MIA,96,84,20,24
MIA,102,109,20,25
MIA,72,93,20,26
MIA,83,75,21,26
MIA,91,108,21,27
MIA,101,102,21,28
MIA,85,98,21,29
MIA,109,95,22,29
MIA,93,113,22,30
MIA,111,87,23,30
MIA,91,105,23,31
MIA,119,108,24,31
MIA,93,90,25,31
MIA,102,104,25,32
MIA,91,93,25,33
MIA,115,98,26,33
MIA,100,94,27,33
MIA,97,99,27,34
MIA,114,109,28,34
MIA,90,100,28,35
MIA,104,98,29,35
MIA,92,102,29,36
MIA,106,92,30,36
MIA,108,104,31,36
MIA,108,91,32,36
MIA,75,93,32,37
MIA,88,89,32,38
MIA,93,86,33,38
MIA,86,99,33,39
MIA,109,102,34,39
MIA,81,95,34,40
MIA,88,114,34,41
MIA,98,99,34,42
MIA,89,112,34,43
MIA,105,100,35,43
MIA,78,89,35,44
MIA,104,107,35,45
MIA,100,93,36,45
MIA,105,101,37,45
MIL,106,108,0,1
MIL,93,81,1,1
MIL,97,108,1,2
MIL,87,81,2,2
MIL,86,95,2,3
MIL,95,98,2,4
MIL,93,92,3,4
MIL,85,78,4,4
MIL,85,101,4,5
MIL,91,84,5,5
MIL,117,113,6,5
MIL,122,118,7,5
MIL,82,124,7,6
MIL,100,111,7,7
MIL,98,86,8,7
MIL,103,86,9,7
MIL,104,88,10,7
MIL,103,117,10,8
MIL,108,111,10,9
MIL,105,107,10,10
MIL,109,85,11,10
MIL,102,125,11,11
MIL,101,114,11,12
MIL,111,106,12,12
MIL,96,94,13,12
MIL,97,104,13,13
MIL,108,107,14,13
MIL,102,106,14,14
MIL,101,108,14,15
MIL,107,77,15,15
MIL,85,90,15,16
MIL,104,94,16,16
MIL,96,80,17,16
MIL,91,94,17,17
MIL,95,82,18,17
MIL,96,102,18,18
MIL,97,77,19,18
MIL,98,84,20,18
MIL,87,95,20,19
MIL,95,79,21,19
MIL,89,92,21,20
MIL,99,101,21,21
MIL,101,86,22,21
MIL,95,101,22,22
MIL,109,102,23,22
MIL,115,100,24,22
MIL,95,88,25,22
MIL,82,75,26,22
MIL,113,105,27,22
MIL,111,117,27,23
MIL,96,93,28,23
MIL,103,97,29,23
MIL,111,103,30,23
MIL,89,81,31,23
MIL,86,97,31,24
MIL,71,87,31,25
MIL,104,88,32,25
MIL,93,101,32,26
MIL,75,82,32,27
MIL,95,106,32,28
MIL,93,102,32,29
MIL,91,85,33,29
MIL,103,114,33,30
MIL,97,91,34,30
MIL,103,109,34,31
MIL,83,96,34,32
MIL,84,85,34,33
MIL,103,114,34,34
MIL,127,129,34,35
MIL,90,108,34,36
MIL,89,88,35,36
MIL,111,107,36,36
MIL,95,108,36,37
MIL,88,101,36,38
MIL,95,91,37,38
MIL,110,101,38,38
MIL,90,97,38,39
MIL,99,104,38,40
MIL,99,91,39,40
MIL,96,73,40,40
MIL,107,97,41,40
MIL,100,105,41,41
MIL,91,103,0,1
MIL,82,91,0,2
MIL,106,113,0,3
MIL,92,90,1,3
MIL,94,88,2,3
MIL,66,120,2,4
MIN,101,105,0,1
MIN,97,91,1,1
MIN,105,106,1,2
MIN,98,91,2,2
MIN,103,112,2,3
MIN,92,102,2,4
MIN,101,113,2,5
MIN,91,139,2,6
MIN,117,131,2,7
MIN,115,99,3,7
MIN,92,121,3,8
MIN,101,113,3,9
MIN,86,103,3,10
MIN,120,119,4,10
MIN,93,107,4,11
MIN,101,127,4,12
MIN,77,85,4,13
MIN,112,114,4,14
MIN,101,123,4,15
MIN,86,102,4,16
MIN,90,82,5,16
MIN,92,111,5,17
MIN,94,100,5,18
MIN,95,109,5,19
MIN,98,114,5,20
MIN,96,100,5,21
MIN,104,125,5,22
MIN,102,106,5,23
MIN,97,110,5,24
MIN,94,100,5,25
MIN,107,110,5,26
MIN,89,101,5,27
MIN,101,110,5,28
MIN,111,113,5,29
MIN,84,98,5,30
MIN,93,108,5,31
MIN,110,101,6,31
MIN,99,110,6,32
MIN,113,105,7,32
MIN,80,105,7,33
MIN,75,98,7,34
MIN,84,92,7,35
MIN,100,112,7,36
MIN,84,92,7,37
MIN,110,98,8,37
MIN,94,103,8,38
MIN,90,106,8,39
MIN,94,100,8,40
MIN,102,101,9,40
MIN,90,89,10,40
MIN,112,101,11,40
MIN,105,117,11,41
MIN,91,94,11,42
MIN,111,109,12,42
MIN,102,113,12,43
MIN,97,77,13,43
MIN,89,96,13,44
MIN,97,101,13,45
MIN,105,110,13,46
MIN,85,100,13,47
MIN,121,113,14,47
MIN,76,89,14,48
MIN,97,106,14,49
MIN,99,113,14,50
MIN,97,123,14,51
MIN,106,122,14,52
MIN,100,105,14,53
MIN,95,92,15,53
MIN,98,109,15,54
MIN,106,104,16,54
MIN,99,101,16,55
MIN,110,120,16,56
MIN,88,110,16,57
MIN,84,104,16,58
MIN,99,113,16,59
MIN,84,97,16,60
MIN,111,116,16,61
MIN,91,116,16,62
MIN,98,106,16,63
MIN,101,110,16,64
MIN,88,100,16,65
MIN,113,138,16,66
NOP,101,84,1,0
NOP,104,109,1,1
NOP,81,93,1,2
NOP,100,91,2,2
NOP,100,99,3,2
NOP,111,118,3,3
NOP,109,102,4,3
NOP,139,91,5,3
NOP,93,102,5,4
NOP,106,100,6,4
NOP,97,117,6,5
NOP,106,94,7,5
NOP,89,99,7,6
NOP,91,100,7,7
NOP,80,83,7,8
NOP,112,104,8,8
NOP,85,112,8,9
NOP,100,120,8,10
NOP,104,87,9,10
NOP,104,93,10,10
NOP,107,112,10,11
NOP,119,114,11,11
NOP,122,128,11,12
NOP,119,111,12,12
NOP,99,90,13,12
NOP,88,114,13,13
NOP,101,99,14,13
NOP,84,96,14,14
NOP,97,90,15,14
NOP,100,107,15,15
NOP,110,106,16,15
NOP,93,95,16,16
NOP,111,83,17,16
NOP,85,92,17,17
NOP,94,98,17,18
NOP,106,95,18,18
NOP,100,108,18,19
NOP,105,94,19,19
NOP,81,96,19,20
NOP,95,93,20,20
NOP,92,99,20,21
NOP,96,80,21,21
NOP,92,84,22,21
NOP,109,106,23,21
NOP,99,74,24,21
NOP,85,93,24,22
NOP,108,103,25,22
NOP,115,100,26,22
NOP,91,102,26,23
NOP,116,113,27,23
NOP,72,107,27,24
NOP,96,100,27,25
NOP,93,106,27,26
NOP,84,95,27,27
NOP,105,91,28,27
NOP,100,97,29,27
NOP,102,96,30,27
NOP,104,102,31,27
NOP,99,92,32,27
NOP,93,102,32,28
NOP,88,85,33,28
NOP,98,104,33,29
NOP,95,89,34,29
NOP,114,103,35,29
NOP,111,91,36,29
NOP,111,118,36,30
NOP,85,84,37,30
NOP,72,74,37,31
NOP,96,112,37,32
NOP,100,107,37,33
NOP,93,95,37,34
NOP,102,88,38,34
NOP,110,88,39,34
NOP,113,92,40,34
NOP,101,95,41,34
NOP,90,99,41,35
NOP,103,100,42,35
NOP,74,110,42,36
NOP,90,75,43,36
NOP,114,121,43,37
NOP,100,88,44,37
NOP,108,103,45,37
NOP,99,106,0,1
NOP,87,97,0,2
NOP,119,123,0,3
NOP,98,109,0,4
NYK,80,104,0,1
NYK,95,90,1,1
NYK,96,93,2,1
NYK,83,98,2,2
NYK,95,98,2,3
NYK,99,110,2,4
NYK,96,103,2,5
NYK,85,91,2,6
NYK,95,97,2,7
NYK,100,102,2,8
NYK,109,93,3,8
NYK,113,117,3,9
NYK,99,115,3,10
NYK,91,83,4,10
NYK,86,91,4,11
NYK,102,109,4,12
NYK,78,105,4,13
NYK,79,86,4,14
NYK,93,98,4,15
NYK,87,90,4,16
NYK,102,103,4,17
NYK,99,103,4,18
NYK,93,104,4,19
NYK,95,109,4,20
NYK,101,95,5,20
NYK,90,95,5,21
NYK,87,107,5,22
NYK,97,103,5,23
NYK,90,99,5,24
NYK,108,118,5,25
NYK,91,102,5,26
NYK,129,135,5,27
NYK,79,101,5,28
NYK,78,99,5,29
NYK,81,97,5,30
NYK,82,95,5,31
NYK,83,105,5,32
NYK,91,101,5,33
NYK,96,120,5,34
NYK,82,110,5,35
NYK,79,95,5,36
NYK,99,92,6,36
NYK,98,91,7,36
NYK,113,106,8,36
NYK,71,76,8,37
NYK,100,92,9,37
NYK,82,103,9,38
NYK,92,80,10,38
NYK,97,108,10,39
NYK,88,92,10,40
NYK,92,106,10,41
NYK,95,109,10,42
NYK,83,89,10,43
NYK,87,111,10,44
NYK,83,101,10,45
NYK,94,115,10,46
NYK,121,115,11,46
NYK,103,98,12,46
NYK,86,124,12,47
NYK,82,105,12,48
NYK,86,92,12,49
NYK,78,106,12,50
NYK,82,87,12,51
NYK,101,94,13,51
NYK,94,125,13,52
NYK,89,102,13,53
NYK,104,100,14,53
NYK,92,95,14,54
NYK,81,97,14,55
NYK,89,106,14,56
NYK,82,103,14,57
NYK,80,111,14,58
NYK,92,96,14,59
NYK,80,111,14,60
NYK,98,100,14,61
NYK,87,101,14,62
NYK,101,91,15,62
NYK,86,102,15,63
NYK,91,99,15,64
NYK,80,79,16,64
NYK,112,108,17,64
NYK,90,112,17,65
OKC,89,106,0,1
OKC,90,93,0,2
OKC,102,91,1,2
OKC,85,116,1,3
OKC,88,100,1,4
OKC,89,91,1,5
OKC,101,93,2,5
OKC,78,85,2,6
OKC,109,94,3,6
OKC,89,96,3,7
OKC,65,69,3,8
OKC,81,98,3,9
OKC,100,107,3,10
OKC,92,94,3,11
OKC,86,91,3,12
OKC,97,82,4,12
OKC,105,78,5,12
OKC,104,112,5,13
OKC,103,91,6,13
OKC,96,94,7,13
OKC,114,101,8,13
OKC,103,94,9,13
OKC,111,92,10,13
OKC,112,88,11,13
OKC,104,92,12,13
OKC,109,114,12,14
OKC,104,103,13,14
OKC,99,101,13,15
OKC,111,115,13,16
OKC,114,106,14,16
OKC,98,75,15,16
OKC,107,112,15,17
OKC,137,134,16,17
OKC,109,102,17,17
OKC,91,117,17,18
OKC,83,104,17,19
OKC,99,94,18,19
OKC,101,112,18,20
OKC,127,115,19,20
OKC,127,99,20,20
OKC,94,86,21,20
OKC,105,103,22,20
OKC,93,103,22,21
OKC,98,108,22,22
OKC,92,84,23,22
OKC,92,100,23,23
OKC,74,85,23,24
OKC,104,97,24,24
OKC,102,91,25,24
OKC,113,116,25,25
OKC,131,108,26,25
OKC,124,114,27,25
OKC,105,89,28,25
OKC,104,89,29,25
OKC,110,103,30,25
OKC,119,94,31,25
OKC,105,92,32,25
OKC,113,117,32,26
OKC,112,115,32,27
OKC,108,101,33,27
OKC,123,118,34,27
OKC,105,108,34,28
OKC,108,104,35,28
OKC,108,120,35,29
OKC,113,99,36,29
OKC,109,100,37,29
OKC,115,119,37,30
OKC,122,118,38,30
OKC,123,115,39,30
OKC,93,75,40,30
OKC,127,117,41,30
OKC,91,130,41,31
OKC,89,94,41,32
OKC,109,97,42,32
OKC,131,135,42,33
OKC,92,100,42,34
OKC,112,115,42,35
OKC,88,113,42,36
OKC,116,103,43,36
OKC,104,116,43,37
OKC,101,90,44,37
OKC,138,113,45,37
ORL,84,101,0,1
ORL,98,105,0,2
ORL,95,108,0,3
ORL,90,98,0,4
ORL,91,89,1,4
ORL,112,103,2,4
ORL,96,104,2,5
ORL,100,104,2,6
ORL,97,95,3,6
ORL,101,85,4,6
ORL,93,98,4,7
ORL,107,93,5,7
ORL,90,114,5,8
ORL,105,100,6,8
ORL,92,99,6,9
ORL,74,106,6,10
ORL,96,111,6,11
ORL,83,98,6,12
ORL,93,90,7,12
ORL,97,98,7,13
ORL,86,114,7,14
ORL,98,93,8,14
ORL,105,96,9,14
ORL,89,91,9,15
ORL,81,87,9,16
ORL,100,99,10,16
ORL,82,95,10,17
ORL,92,109,10,18
ORL,94,101,10,19
ORL,88,96,10,20
ORL,100,95,11,20
ORL,89,98,11,21
ORL,102,94,12,21
ORL,102,101,13,21
ORL,86,109,13,22
ORL,98,100,13,23
ORL,90,98,13,24
ORL,90,93,13,25
ORL,84,101,13,26
ORL,92,103,13,27
ORL,121,114,14,27
ORL,120,113,15,27
ORL,96,106,15,28
ORL,99,127,15,29
ORL,118,128,15,30
ORL,106,113,15,31
ORL,99,106,15,32
ORL,94,103,15,33
ORL,100,115,15,34
ORL,93,108,15,35
ORL,97,104,15,36
ORL,103,110,15,37
ORL,103,97,16,37
ORL,97,98,16,38
ORL,80,96,16,39
ORL,89,83,17,39
ORL,95,84,18,39
ORL,103,98,19,39
ORL,90,93,19,40
ORL,88,95,19,41
ORL,83,98,19,42
ORL,100,105,19,43
ORL,119,114,20,43
ORL,103,98,21,43
ORL,86,118,21,44
ORL,91,97,21,45
ORL,88,95,21,46
ORL,108,123,21,47
ORL,94,107,21,48
ORL,102,107,21,49
ORL,111,104,22,49
ORL,100,119,22,50
ORL,83,95,22,51
ORL,97,111,22,52
ORL,91,103,22,53
ORL,97,84,23,53
ORL,97,90,24,53
ORL,105,103,25,53
ORL,99,101,25,54
ORL,79,80,25,55
ORL,93,100,25,56
ORL,88,101,25,57
PHI,91,103,0,1
PHI,81,93,0,2
PHI,96,114,0,3
PHI,93,104,0,4
PHI,89,91,0,5
PHI,115,118,0,6
PHI,88,120,0,7
PHI,70,123,0,8
PHI,87,88,0,9
PHI,75,100,0,10
PHI,90,101,0,11
PHI,96,122,0,12
PHI,83,91,0,13
PHI,104,114,0,14
PHI,91,99,0,15
PHI,103,110,0,16
PHI,103,109,0,17
PHI,85,77,1,17
PHI,91,103,1,18
PHI,108,101,2,18
PHI,79,95,2,19
PHI,70,88,2,20
PHI,115,120,2,21
PHI,87,105,2,22
PHI,91,109,2,23
PHI,96,88,3,23
PHI,91,87,4,23
PHI,93,114,4,24
PHI,71,88,4,25
PHI,86,126,4,26
PHI,96,112,4,27
PHI,91,127,4,28
PHI,95,92,5,28
PHI,77,97,5,29
PHI,90,88,6,29
PHI,93,92,7,29
PHI,87,105,7,30
PHI,84,100,7,31
PHI,96,81,8,31
PHI,89,107,8,32
PHI,76,111,8,33
PHI,91,98,8,34
PHI,86,91,8,35
PHI,83,101,8,36
PHI,74,99,8,37
PHI,89,69,9,37
PHI,103,94,10,37
PHI,85,91,10,38
PHI,84,97,10,39
PHI,105,98,11,39
PHI,96,107,11,40
PHI,89,81,12,40
PHI,84,89,12,41
PHI,95,106,12,42
PHI,98,103,12,43
PHI,108,119,12,44
PHI,88,104,12,45
PHI,89,81,13,45
PHI,74,94,13,46
PHI,103,114,13,47
PHI,118,123,13,48
PHI,83,89,13,49
PHI,92,84,14,49
PHI,95,104,14,50
PHI,114,107,15,50
PHI,87,94,15,51
PHI,89,108,15,52
PHI,94,83,16,52
PHI,97,81,17,52
PHI,87,101,17,53
PHI,106,107,17,54
PHI,99,85,18,54
PHI,98,119,18,55
PHI,86,87,18,56
PHI,111,113,18,57
PHI,93,106,18,58
PHI,91,92,18,59
PHI,91,101,18,60
PHI,90,119,18,61
PHI,107,114,18,62
PHI,97,107,18,63
PHI,101,105,18,64
PHO,119,99,1,0
PHO,94,89,2,0
PHO,91,118,2,1
PHO,112,106,3,1
PHO,91,102,3,2
PHO,112,114,3,3
PHO,107,95,4,3
PHO,112,104,5,3
PHO,95,103,5,4
PHO,107,120,5,5
PHO,118,114,6,5
PHO,88,86,7,5
PHO,122,96,8,5
PHO,106,83,9,5
PHO,100,104,9,6
PHO,120,112,10,6
PHO,97,122,10,7
PHO,90,93,10,8
PHO,116,99,11,8
PHO,118,106,12,8
PHO,95,100,12,9
PHO,120,121,12,10
PHO,97,103,12,11
PHO,103,105,12,12
PHO,88,112,12,13
PHO,94,96,12,14
PHO,111,106,13,14
PHO,99,90,14,14
PHO,104,92,15,14
PHO,124,115,16,14
PHO,115,106,17,14
PHO,116,107,18,14
PHO,106,110,18,15
PHO,134,137,18,16
PHO,112,96,19,16
PHO,125,109,20,16
PHO,102,96,21,16
PHO,113,111,22,16
PHO,95,100,22,17
PHO,110,122,22,18
PHO,107,100,23,18
PHO,110,99,24,18
PHO,115,100,25,18
PHO,118,113,26,18
PHO,111,113,26,19
PHO,100,120,26,20
PHO,106,98,27,20
PHO,99,93,28,20
PHO,87,106,28,21
PHO,101,102,28,22
PHO,87,108,28,23
PHO,100,93,29,23
PHO,83,85,29,24
PHO,118,127,29,25
PHO,109,111,29,26
PHO,107,112,29,27
PHO,110,115,29,28
PHO,110,96,30,28
PHO,117,113,31,28
PHO,74,101,31,29
PHO,98,115,31,30
PHO,105,100,32,30
PHO,108,100,33,30
PHO,79,89,33,31
PHO,80,98,33,32
PHO,106,97,34,32
PHO,87,96,34,33
PHO,102,89,35,33
PHO,74,72,36,33
PHO,117,102,37,33
PHO,98,92,38,33
PHO,99,108,38,34
PHO,81,87,38,35
PHO,97,109,38,36
PHO,86,109,38,37
PHO,106,107,38,38
PHO,87,85,39,38
PHO,69,96,39,39
PHO,104,107,39,40
PHO,75,90,39,41
PHO,91,107,39,42
PHO,101,112,39,43
POR,106,89,1,0
POR,94,103,1,1
POR,90,95,1,2
POR,101,82,2,2
POR,108,87,3,2
POR,102,106,3,3
POR,116,100,4,3
POR,102,100,5,3
POR,130,113,6,3
POR,97,87,7,3
POR,102,93,8,3
POR,105,87,9,3
POR,94,88,10,3
POR,114,104,11,3
POR,105,97,12,3
POR,99,112,12,4
POR,107,93,13,4
POR,105,103,14,4
POR,88,82,15,4
POR,103,99,16,4
POR,98,86,17,4
POR,82,90,17,5
POR,106,115,17,6
POR,95,85,18,6
POR,108,95,19,6
POR,104,97,20,6
POR,129,119,21,6
POR,114,88,22,6
POR,95,110,22,7
POR,115,111,23,7
POR,114,93,24,7
POR,101,79,25,7
POR,102,97,26,7
POR,107,115,26,8
POR,98,94,27,8
POR,99,83,28,8
POR,103,92,29,8
POR,106,94,30,8
POR,94,100,30,9
POR,96,110,30,10
POR,98,102,30,11
POR,98,94,31,11
POR,113,118,31,12
POR,89,90,31,13
POR,103,96,32,13
POR,94,99,32,14
POR,99,105,32,15
POR,88,95,32,16
POR,103,102,33,16
POR,108,87,34,16
POR,101,111,34,17
POR,109,98,35,17
POR,102,86,36,17
POR,76,92,36,18
POR,92,98,36,19
POR,111,95,37,19
POR,115,112,38,19
POR,110,99,39,19
POR,98,93,40,19
POR,94,75,41,19
POR,113,121,41,20
POR,105,100,42,20
POR,118,99,43,20
POR,113,97,44,20
POR,97,105,44,21
POR,104,108,44,22
POR,104,111,44,23
POR,86,97,44,24
POR,108,122,44,25
POR,92,89,45,25
POR,87,81,46,25
POR,120,114,47,25
POR,109,86,48,25
POR,122,126,48,26
POR,107,77,49,26
POR,99,90,50,26
POR,96,106,50,27
POR,116,91,51,27
POR,105,116,51,28
POR,105,111,51,29
POR,90,101,51,30
POR,98,114,51,31
POR,86,100,0,1
POR,82,97,0,2
POR,109,115,0,3
POR,99,92,1,3
POR,93,99,1,4
SAC,77,95,0,1
SAC,103,94,1,1
SAC,98,92,2,1
SAC,110,105,3,1
SAC,131,109,4,1
SAC,114,112,5,1
SAC,93,101,5,2
SAC,98,106,5,3
SAC,110,111,5,4
SAC,94,91,6,4
SAC,100,106,6,5
SAC,103,88,7,5
SAC,113,101,8,5
SAC,99,89,9,5
SAC,89,102,9,6
SAC,104,112,9,7
SAC,85,97,9,8
SAC,109,117,9,9
SAC,102,101,10,9
SAC,96,105,10,10
SAC,101,92,11,10
SAC,95,98,11,11
SAC,109,113,11,12
SAC,90,95,11,13
SAC,92,104,11,14
SAC,107,108,11,15
SAC,108,101,12,15
SAC,108,128,12,16
SAC,106,115,12,17
SAC,135,129,13,17
SAC,99,107,13,18
SAC,84,106,13,19
SAC,110,107,14,19
SAC,95,114,14,20
SAC,104,83,15,20
SAC,108,118,15,21
SAC,103,84,16,21
SAC,104,108,16,22
SAC,83,95,16,23
SAC,108,117,16,24
SAC,94,98,16,25
SAC,100,103,16,26
SAC,101,126,16,27
SAC,102,119,16,28
SAC,90,101,16,29
SAC,99,94,17,29
SAC,96,121,17,30
SAC,78,101,17,31
SAC,90,102,17,32
SAC,85,83,18,32
SAC,86,104,18,33
SAC,103,111,18,34
SAC,109,101,19,34
SAC,99,126,19,35
SAC,102,90,20,35
SAC,96,107,20,36
SAC,99,110,20,37
SAC,124,86,21,37
SAC,85,112,21,38
SAC,114,119,21,39
SAC,109,114,21,40
SAC,105,130,21,41
SAC,113,106,22,41
SAC,107,114,22,42
SAC,97,113,22,43
SAC,103,110,22,44
SAC,105,116,22,45
SAC,101,91,23,45
SAC,109,86,24,45
SAC,107,106,25,45
SAC,108,99,26,45
SAC,88,102,26,46
SAC,83,97,26,47
SAC,111,115,26,48
SAC,95,101,26,49
SAC,95,101,26,50
SAC,116,111,27,50
SAC,91,103,27,51
SAC,103,116,27,52
SAC,111,122,27,53
SAC,102,92,28,53
SAC,122,99,29,53
SAS,101,100,1,0
SAS,89,94,1,1
SAS,94,92,2,1
SAS,81,98,2,2
SAS,99,100,2,3
SAS,89,85,3,3
SAS,113,100,4,3
SAS,93,80,5,3
SAS,91,94,5,4
SAS,100,75,6,4
SAS,92,90,7,4
SAS,121,92,8,4
SAS,99,87,9,4
SAS,106,100,10,4
SAS,112,104,11,4
SAS,111,89,12,4
SAS,109,103,13,4
SAS,93,95,13,5
SAS,107,101,14,5
SAS,123,101,15,5
SAS,96,100,15,6
SAS,109,95,16,6
SAS,110,112,16,7
SAS,99,91,17,7
SAS,95,108,17,8
SAS,116,117,17,9
SAS,119,129,17,10
SAS,93,99,17,11
SAS,125,118,18,11
SAS,106,114,18,12
SAS,90,97,18,13
SAS,110,106,19,13
SAS,87,95,19,14
SAS,95,93,20,14
SAS,101,92,21,14
SAS,104,105,21,15
SAS,100,95,22,15
SAS,108,93,23,15
SAS,93,101,23,16
SAS,98,93,24,16
SAS,110,96,25,16
SAS,89,69,26,16
SAS,109,99,27,16
SAS,81,104,27,17
SAS,99,85,28,17
SAS,101,95,29,17
SAS,95,86,30,17
SAS,85,105,30,18
SAS,110,103,31,18
SAS,98,85,32,18
SAS,82,87,32,19
SAS,95,93,33,19
SAS,104,87,34,19
SAS,115,119,34,20
SAS,99,110,34,21
SAS,81,90,34,22
SAS,95,111,34,23
SAS,107,96,35,23
SAS,101,74,36,23
SAS,112,85,37,23
SAS,120,111,38,23
SAS,116,105,39,23
SAS,117,107,40,23
SAS,125,128,40,24
SAS,123,97,41,24
SAS,100,104,41,25
