date_game,opp_name,game_result,pts,opp_pts,wins,losses,game_streak
"Wed, Oct 29, 2014",Toronto Raptors,L,102,109,0,1,L 1
"Sat, Nov 1, 2014",Indiana Pacers,W,102,92,1,1,W 1
"Wed, Nov 5, 2014",San Antonio Spurs,L,92,94,1,2,L 1
"Fri, Nov 7, 2014",Charlotte Hornets,L,119,122,1,3,L 2
"Sat, Nov 8, 2014",New York Knicks,W,103,96,2,3,W 1
"Mon, Nov 10, 2014",New York Knicks,W,91,85,3,3,W 2
"Wed, Nov 12, 2014",Utah Jazz,W,100,97,4,3,W 3
"Fri, Nov 14, 2014",Miami Heat,W,114,103,5,3,W 4
"Sat, Nov 15, 2014",Cleveland Cavaliers,L,94,127,5,4,L 1
"Tue, Nov 18, 2014",Los Angeles Lakers,L,109,114,5,5,L 2
"Fri, Nov 21, 2014",Detroit Pistons,W,99,89,6,5,W 1
"Tue, Nov 25, 2014",Washington Wizards,W,106,102,7,5,W 2
"Wed, Nov 26, 2014",Toronto Raptors,L,115,126,7,6,L 1
"Fri, Nov 28, 2014",New Orleans Pelicans,W,100,91,8,6,W 1
"Sat, Nov 29, 2014",Charlotte Hornets,W,105,75,9,6,W 2
"Tue, Dec 2, 2014",Boston Celtics,W,109,105,10,6,W 3
"Wed, Dec 3, 2014",Miami Heat,W,112,102,11,6,W 4
"Fri, Dec 5, 2014",Brooklyn Nets,W,98,75,12,6,W 5
"Sun, Dec 7, 2014",Denver Nuggets,W,96,84,13,6,W 6
"Mon, Dec 8, 2014",Indiana Pacers,W,108,92,14,6,W 7
"Wed, Dec 10, 2014",Philadelphia 76ers,W,95,79,15,6,W 8
"Fri, Dec 12, 2014",Orlando Magic,W,87,81,16,6,W 9
"Sat, Dec 13, 2014",Orlando Magic,L,99,100,16,7,L 1
"Mon, Dec 15, 2014",Chicago Bulls,W,93,86,17,7,W 1
"Wed, Dec 17, 2014",Cleveland Cavaliers,W,127,98,18,7,W 2
"Sat, Dec 20, 2014",Houston Rockets,W,104,97,19,7,W 3
"Mon, Dec 22, 2014",Dallas Mavericks,W,105,102,20,7,W 4
"Tue, Dec 23, 2014",Los Angeles Clippers,W,107,104,21,7,W 5
"Fri, Dec 26, 2014",Milwaukee Bucks,L,77,107,21,8,L 1
"Sat, Dec 27, 2014",Milwaukee Bucks,W,90,85,22,8,W 1
"Tue, Dec 30, 2014",Cleveland Cavaliers,W,109,101,23,8,W 2
"Fri, Jan 2, 2015",Utah Jazz,W,98,92,24,8,W 3
"Sat, Jan 3, 2015",Portland Trail Blazers,W,115,107,25,8,W 4
"Mon, Jan 5, 2015",Los Angeles Clippers,W,107,98,26,8,W 5
"Wed, Jan 7, 2015",Memphis Grizzlies,W,96,86,27,8,W 6
"Fri, Jan 9, 2015",Detroit Pistons,W,106,103,28,8,W 7
"Sun, Jan 11, 2015",Washington Wizards,W,120,89,29,8,W 8
"Tue, Jan 13, 2015",Philadelphia 76ers,W,105,87,30,8,W 9
"Wed, Jan 14, 2015",Boston Celtics,W,105,91,31,8,W 10
"Fri, Jan 16, 2015",Toronto Raptors,W,110,89,32,8,W 11
"Sat, Jan 17, 2015",Chicago Bulls,W,107,99,33,8,W 12
"Mon, Jan 19, 2015",Detroit Pistons,W,93,82,34,8,W 13
"Wed, Jan 21, 2015",Indiana Pacers,W,110,91,35,8,W 14
"Fri, Jan 23, 2015",Oklahoma City Thunder,W,103,93,36,8,W 15
"Sun, Jan 25, 2015",Minnesota Timberwolves,W,112,100,37,8,W 16
"Wed, Jan 28, 2015",Brooklyn Nets,W,113,102,38,8,W 17
"Fri, Jan 30, 2015",Portland Trail Blazers,W,105,99,39,8,W 18
"Sat, Jan 31, 2015",Philadelphia 76ers,W,91,85,40,8,W 19
"Mon, Feb 2, 2015",New Orleans Pelicans,L,100,115,40,9,L 1
"Wed, Feb 4, 2015",Washington Wizards,W,105,96,41,9,W 1
"Fri, Feb 6, 2015",Golden State Warriors,W,124,116,42,9,W 2
"Sun, Feb 8, 2015",Memphis Grizzlies,L,88,94,42,10,L 1
"Mon, Feb 9, 2015",Minnesota Timberwolves,W,117,105,43,10,W 1
"Wed, Feb 11, 2015",Boston Celtics,L,88,89,43,11,L 1
"Fri, Feb 20, 2015",Toronto Raptors,L,80,105,43,12,L 2
"Sun, Feb 22, 2015",Milwaukee Bucks,W,97,86,44,12,W 1
"Wed, Feb 25, 2015",Dallas Mavericks,W,104,87,45,12,W 2
"Fri, Feb 27, 2015",Orlando Magic,W,95,88,46,12,W 3
"Sat, Feb 28, 2015",Miami Heat,W,93,91,47,12,W 4
"Tue, Mar 3, 2015",Houston Rockets,W,104,96,48,12,W 5
"Fri, Mar 6, 2015",Cleveland Cavaliers,W,106,97,49,12,W 6
"Sat, Mar 7, 2015",Philadelphia 76ers,L,84,92,49,13,L 1
"Mon, Mar 9, 2015",Sacramento Kings,W,130,105,50,13,W 1
"Wed, Mar 11, 2015",Denver Nuggets,L,102,115,50,14,L 1
"Fri, Mar 13, 2015",Phoenix Suns,W,96,87,51,14,W 1
"Sun, Mar 15, 2015",Los Angeles Lakers,W,91,86,52,14,W 2
"Mon, Mar 16, 2015",Sacramento Kings,W,110,103,53,14,W 3
"Wed, Mar 18, 2015",Golden State Warriors,L,95,114,53,15,L 1
"Fri, Mar 20, 2015",Oklahoma City Thunder,L,115,123,53,16,L 2
"Sun, Mar 22, 2015",San Antonio Spurs,L,95,114,53,17,L 3
"Wed, Mar 25, 2015",Orlando Magic,W,95,83,54,17,W 1
"Fri, Mar 27, 2015",Miami Heat,W,99,86,55,17,W 2
"Sat, Mar 28, 2015",Charlotte Hornets,L,100,115,55,18,L 1
"Mon, Mar 30, 2015",Milwaukee Bucks,W,101,88,56,18,W 1
"Tue, Mar 31, 2015",Detroit Pistons,L,95,105,56,19,L 1
"Sat, Apr 4, 2015",Brooklyn Nets,W,131,99,57,19,W 1
"Tue, Apr 7, 2015",Phoenix Suns,W,96,69,58,19,W 2
"Wed, Apr 8, 2015",Brooklyn Nets,W,114,111,59,19,W 3
"Fri, Apr 10, 2015",Charlotte Hornets,W,104,80,60,19,W 4
"Sun, Apr 12, 2015",Washington Wizards,L,99,108,60,20,L 1
"Mon, Apr 13, 2015",New York Knicks,L,108,112,60,21,L 2
"Wed, Apr 15, 2015",Chicago Bulls,L,85,91,60,22,L 3
"Sun, Apr 19, 2015",Brooklyn Nets,W,99,92,1,0,W 1
"Wed, Apr 22, 2015",Brooklyn Nets,W,96,91,2,0,W 2
"Sat, Apr 25, 2015",Brooklyn Nets,L,83,91,2,1,L 1
"Mon, Apr 27, 2015",Brooklyn Nets,L,115,120,2,2,L 2
"Wed, Apr 29, 2015",Brooklyn Nets,W,107,97,3,2,W 1
"Fri, May 1, 2015",Brooklyn Nets,W,111,87,4,2,W 2
"Sun, May 3, 2015",Washington Wizards,L,98,104,4,3,L 1
"Tue, May 5, 2015",Washington Wizards,W,106,90,5,3,W 1
"Sat, May 9, 2015",Washington Wizards,L,101,103,5,4,L 1
"Mon, May 11, 2015",Washington Wizards,W,106,101,6,4,W 1
"Wed, May 13, 2015",Washington Wizards,W,82,81,7,4,W 2
"Fri, May 15, 2015",Washington Wizards,W,94,91,8,4,W 3
"Wed, May 20, 2015",Cleveland Cavaliers,L,89,97,8,5,L 1
"Fri, May 22, 2015",Cleveland Cavaliers,L,82,94,8,6,L 2
"Sun, May 24, 2015",Cleveland Cavaliers,L,111,114,8,7,L 3
"Tue, May 26, 2015",Cleveland Cavaliers,L,88,118,8,8,L 4
