date_game,opp_name,game_result,pts,opp_pts,wins,losses,game_streak
"Wed, Oct 17, 2018",Orlando Magic,L,101,104,0,1,L 1
"Thu, Oct 18, 2018",Washington Wizards,W,113,112,1,1,W 1
"Sat, Oct 20, 2018",Charlotte Hornets,L,112,113,1,2,L 1
"Wed, Oct 24, 2018",New York Knicks,W,110,87,2,2,W 1
"Sat, Oct 27, 2018",Portland Trail Blazers,W,120,111,3,2,W 2
"Mon, Oct 29, 2018",Sacramento Kings,L,113,123,3,3,L 1
"Tue, Oct 30, 2018",Charlotte Hornets,L,113,125,3,4,L 2
"Sat, Nov 3, 2018",Atlanta Hawks,L,118,123,3,5,L 3
"Mon, Nov 5, 2018",Detroit Pistons,W,120,115,4,5,W 1
"Wed, Nov 7, 2018",San Antonio Spurs,W,95,88,5,5,W 2
"Fri, Nov 9, 2018",Indiana Pacers,L,102,110,5,6,L 1
"Sat, Nov 10, 2018",Washington Wizards,L,110,116,5,7,L 2
"Mon, Nov 12, 2018",Philadelphia 76ers,L,114,124,5,8,L 3
"Wed, Nov 14, 2018",Brooklyn Nets,W,120,107,6,8,W 1
"Fri, Nov 16, 2018",Indiana Pacers,L,91,99,6,9,L 1
"Sun, Nov 18, 2018",Los Angeles Lakers,L,97,113,6,10,L 2
"Tue, Nov 20, 2018",Brooklyn Nets,L,92,104,6,11,L 3
"Fri, Nov 23, 2018",Chicago Bulls,W,103,96,7,11,W 1
"Sun, Nov 25, 2018",Toronto Raptors,L,115,125,7,12,L 1
"Tue, Nov 27, 2018",Atlanta Hawks,L,113,115,7,13,L 2
"Fri, Nov 30, 2018",New Orleans Pelicans,W,106,101,8,13,W 1
"Sun, Dec 2, 2018",Utah Jazz,W,102,100,9,13,W 2
"Tue, Dec 4, 2018",Orlando Magic,L,90,105,9,14,L 1
"Fri, Dec 7, 2018",Phoenix Suns,W,115,98,10,14,W 1
"Sat, Dec 8, 2018",Los Angeles Clippers,W,121,98,11,14,W 2
