date_game,opp_name,game_result,pts,opp_pts,wins,losses,game_streak
"Wed, Oct 17, 2018",Dallas Mavericks,W,121,100,1,0,W 1
"Sat, Oct 20, 2018",Denver Nuggets,L,91,119,1,1,L 1
"Mon, Oct 22, 2018",Golden State Warriors,L,103,123,1,2,L 2
"Wed, Oct 24, 2018",Los Angeles Lakers,L,113,131,1,3,L 3
"Sat, Oct 27, 2018",Memphis Grizzlies,L,96,117,1,4,L 4
"Sun, Oct 28, 2018",Oklahoma City Thunder,L,110,117,1,5,L 5
"Wed, Oct 31, 2018",San Antonio Spurs,L,90,120,1,6,L 6
"Fri, Nov 2, 2018",Toronto Raptors,L,98,107,1,7,L 7
"Sun, Nov 4, 2018",Memphis Grizzlies,W,102,100,2,7,W 1
"Tue, Nov 6, 2018",Brooklyn Nets,L,82,104,2,8,L 1
"Thu, Nov 8, 2018",Boston Celtics,L,109,116,2,9,L 2
"Sat, Nov 10, 2018",New Orleans Pelicans,L,99,119,2,10,L 3
"Mon, Nov 12, 2018",Oklahoma City Thunder,L,101,118,2,11,L 4
"Wed, Nov 14, 2018",San Antonio Spurs,W,116,96,3,11,W 1
"Sat, Nov 17, 2018",Oklahoma City Thunder,L,100,110,3,12,L 1
"Mon, Nov 19, 2018",Philadelphia 76ers,L,114,119,3,13,L 2
"Wed, Nov 21, 2018",Chicago Bulls,L,116,124,3,14,L 3
"Fri, Nov 23, 2018",Milwaukee Bucks,W,116,114,4,14,W 1
"Sun, Nov 25, 2018",Detroit Pistons,L,107,118,4,15,L 1
"Tue, Nov 27, 2018",Indiana Pacers,L,104,109,4,16,L 2
"Wed, Nov 28, 2018",Los Angeles Clippers,L,99,115,4,17,L 3
"Fri, Nov 30, 2018",Orlando Magic,L,85,99,4,18,L 4
"Sun, Dec 2, 2018",Los Angeles Lakers,L,96,120,4,19,L 5
"Tue, Dec 4, 2018",Sacramento Kings,L,105,122,4,20,L 6
"Thu, Dec 6, 2018",Portland Trail Blazers,L,86,108,4,21,L 7
"Fri, Dec 7, 2018",Miami Heat,L,98,115,4,22,L 8
"Mon, Dec 10, 2018",Los Angeles Clippers,L,119,123,4,23,L 9
"Tue, Dec 11, 2018",San Antonio Spurs,L,86,111,4,24,L 10
"Thu, Dec 13, 2018",Dallas Mavericks,W,99,89,5,24,W 1
"Sat, Dec 15, 2018",Minnesota Timberwolves,W,107,99,6,24,W 2
"Mon, Dec 17, 2018",New York Knicks,W,128,110,7,24,W 3
"Wed, Dec 19, 2018",Boston Celtics,W,111,103,8,24,W 4
"Sat, Dec 22, 2018",Washington Wizards,L,146,149,8,25,L 1
"Sun, Dec 23, 2018",Brooklyn Nets,L,103,111,8,26,L 2
"Wed, Dec 26, 2018",Orlando Magic,W,122,120,9,26,W 1
"Fri, Dec 28, 2018",Oklahoma City Thunder,L,102,118,9,27,L 1
"Sat, Dec 29, 2018",Denver Nuggets,L,118,122,9,28,L 2
"Mon, Dec 31, 2018",Golden State Warriors,L,109,132,9,29,L 3
"Wed, Jan 2, 2019",Philadelphia 76ers,L,127,132,9,30,L 4
"Fri, Jan 4, 2019",Los Angeles Clippers,L,111,121,9,31,L 5
"Sun, Jan 6, 2019",Charlotte Hornets,L,113,119,9,32,L 6
