date_game,opp_name,game_result,pts,opp_pts,wins,losses,game_streak
"Thu, Oct 18, 2018",Portland Trail Blazers,L,119,128,0,1,L 1
"Sat, Oct 20, 2018",Houston Rockets,L,115,124,0,2,L 2
"Mon, Oct 22, 2018",San Antonio Spurs,L,142,143,0,3,L 3
"Wed, Oct 24, 2018",Phoenix Suns,W,131,113,1,3,W 1
"Thu, Oct 25, 2018",Denver Nuggets,W,121,114,2,3,W 2
"Sat, Oct 27, 2018",San Antonio Spurs,L,106,110,2,4,L 1
"Mon, Oct 29, 2018",Minnesota Timberwolves,L,120,124,2,5,L 2
"Wed, Oct 31, 2018",Dallas Mavericks,W,114,113,3,5,W 1
"Sat, Nov 3, 2018",Portland Trail Blazers,W,114,110,4,5,W 2
"Sun, Nov 4, 2018",Toronto Raptors,L,107,121,4,6,L 1
"Wed, Nov 7, 2018",Minnesota Timberwolves,W,114,110,5,6,W 1
"Sat, Nov 10, 2018",Sacramento Kings,W,101,86,6,6,W 2
"Sun, Nov 11, 2018",Atlanta Hawks,W,107,106,7,6,W 3
"Wed, Nov 14, 2018",Portland Trail Blazers,W,126,117,8,6,W 4
"Sat, Nov 17, 2018",Orlando Magic,L,117,130,8,7,L 1
"Sun, Nov 18, 2018",Miami Heat,W,113,97,9,7,W 1
"Wed, Nov 21, 2018",Cleveland Cavaliers,W,109,105,10,7,W 2
"Fri, Nov 23, 2018",Utah Jazz,W,90,83,11,7,W 3
"Sun, Nov 25, 2018",Orlando Magic,L,104,108,11,8,L 1
"Tue, Nov 27, 2018",Denver Nuggets,L,85,117,11,9,L 2
"Thu, Nov 29, 2018",Indiana Pacers,W,104,96,12,9,W 1
"Fri, Nov 30, 2018",Dallas Mavericks,W,114,103,13,9,W 2
"Sun, Dec 2, 2018",Phoenix Suns,W,120,96,14,9,W 3
"Wed, Dec 5, 2018",San Antonio Spurs,W,121,113,15,9,W 4
"Fri, Dec 7, 2018",San Antonio Spurs,L,120,133,15,10,L 1
"Sat, Dec 8, 2018",Memphis Grizzlies,W,111,88,16,10,W 1
"Mon, Dec 10, 2018",Miami Heat,W,108,105,17,10,W 2
"Thu, Dec 13, 2018",Houston Rockets,L,111,126,17,11,L 1
"Sat, Dec 15, 2018",Charlotte Hornets,W,128,100,18,11,W 1
"Sun, Dec 16, 2018",Washington Wizards,L,110,128,18,12,L 1
"Tue, Dec 18, 2018",Brooklyn Nets,L,110,115,18,13,L 2
"Fri, Dec 21, 2018",New Orleans Pelicans,W,112,104,19,13,W 1
"Sun, Dec 23, 2018",Memphis Grizzlies,L,99,107,19,14,L 1
"Tue, Dec 25, 2018",Golden State Warriors,W,127,101,20,14,W 1
"Thu, Dec 27, 2018",Sacramento Kings,L,116,117,20,15,L 1
"Fri, Dec 28, 2018",Los Angeles Clippers,L,107,118,20,16,L 2
"Sun, Dec 30, 2018",Sacramento Kings,W,121,114,21,16,W 1
"Wed, Jan 2, 2019",Oklahoma City Thunder,L,100,107,21,17,L 1
"Fri, Jan 4, 2019",New York Knicks,L,112,119,21,18,L 2
"Sun, Jan 6, 2019",Minnesota Timberwolves,L,86,108,21,19,L 3
"Mon, Jan 7, 2019",Dallas Mavericks,W,107,97,22,19,W 1
"Wed, Jan 9, 2019",Detroit Pistons,W,113,100,23,19,W 2
"Fri, Jan 11, 2019",Utah Jazz,L,95,113,23,20,L 1
"Sun, Jan 13, 2019",Cleveland Cavaliers,L,95,101,23,21,L 2
"Tue, Jan 15, 2019",Chicago Bulls,W,107,100,24,21,W 1
"Thu, Jan 17, 2019",Oklahoma City Thunder,W,138,128,25,21,W 2
"Sat, Jan 19, 2019",Houston Rockets,L,134,138,25,22,L 1
"Mon, Jan 21, 2019",Golden State Warriors,L,111,130,25,23,L 2
"Thu, Jan 24, 2019",Minnesota Timberwolves,L,105,120,25,24,L 3
"Sun, Jan 27, 2019",Phoenix Suns,W,116,102,26,24,W 1
"Tue, Jan 29, 2019",Philadelphia 76ers,L,105,121,26,25,L 1
"Thu, Jan 31, 2019",Los Angeles Clippers,W,123,120,27,25,W 1
"Sat, Feb 2, 2019",Golden State Warriors,L,101,115,27,26,L 1
"Tue, Feb 5, 2019",Indiana Pacers,L,94,136,27,27,L 2
"Thu, Feb 7, 2019",Boston Celtics,W,129,128,28,27,W 1
"Sun, Feb 10, 2019",Philadelphia 76ers,L,120,143,28,28,L 1
"Tue, Feb 12, 2019",Atlanta Hawks,L,113,117,28,29,L 2
