abbr,pts,opp_pts,wins,losses
BRK,88,117,32,33
BRK,127,88,33,33
BRK,113,107,34,33
BRK,114,112,35,33
BRK,103,75,36,33
BRK,96,108,36,34
BRK,98,114,36,35
BRK,116,119,36,36
BRK,123,121,37,36
BRK,111,106,38,36
BRK,144,148,38,37
BRK,110,123,38,38
BRK,110,96,39,38
BRK,121,131,39,39
BRK,105,115,39,40
BRK,133,128,40,40
BRK,108,96,41,40
BRK,113,94,42,40
BRK,111,102,1,0
BRK,123,145,1,1
BRK,115,131,1,2
BRK,108,112,1,3
BRK,100,122,1,4
CHI,108,127,0,1
CHI,116,118,0,2
CHI,109,115,0,3
CHI,112,110,1,3
CHI,106,135,1,4
CHI,97,85,2,4
CHI,124,149,2,5
CHI,107,108,2,6
CHI,105,107,2,7
CHI,88,96,2,8
CHI,116,115,3,8
CHI,98,107,3,9
CHI,99,98,4,9
CHI,98,103,4,10
CHI,82,111,4,11
CHI,104,123,4,12
CHI,83,122,4,13
CHI,124,116,5,13
CHI,96,103,5,14
CHI,96,111,5,15
CHI,107,108,5,16
CHI,113,116,5,17
CHI,88,107,5,18
CHI,105,121,5,19
CHI,90,96,5,20
CHI,114,112,6,20
CHI,77,133,6,21
CHI,89,108,6,22
CHI,91,97,6,23
CHI,98,93,7,23
CHI,96,121,7,24
CHI,93,96,7,25
CHI,90,80,8,25
CHI,112,92,9,25
CHI,94,119,9,26
CHI,101,92,10,26
CHI,89,95,10,27
CHI,84,112,10,28
CHI,116,119,10,29
CHI,100,117,10,30
CHI,112,124,10,31
CHI,109,146,10,32
CHI,102,110,10,33
CHI,100,107,10,34
CHI,105,135,10,35
CHI,103,117,10,36
CHI,104,88,11,36
CHI,101,121,11,37
CHI,101,106,11,38
CHI,101,104,11,39
CHI,117,122,11,40
CHI,105,89,12,40
CHI,118,125,12,41
CHI,120,125,12,42
CHI,125,106,13,42
CHI,125,134,13,43
CHI,99,112,13,44
CHI,122,110,14,44
CHI,110,109,15,44
CHI,126,116,16,44
CHI,106,117,16,45
CHI,109,107,17,45
CHI,168,161,18,45
CHI,118,123,18,46
CHI,96,105,18,47
CHI,108,107,19,47
CHI,104,112,19,48
CHI,108,131,19,49
CHI,107,123,19,50
CHI,121,128,19,51
CHI,102,129,19,52
CHI,116,101,20,52
CHI,126,120,21,52
CHI,83,114,21,53
CHI,103,112,21,54
CHI,98,118,21,55
CHI,101,124,21,56
CHI,105,113,21,57
CHI,115,114,22,57
CHI,96,116,22,58
CHI,86,96,22,59
CHI,109,125,22,60
CHO,112,113,0,1
CHO,120,88,1,1
CHO,113,112,2,1
CHO,106,127,2,2
CHO,110,112,2,3
CHO,135,106,3,3
CHO,103,105,3,4
CHO,125,113,4,4
CHO,107,111,4,5
CHO,126,94,5,5
CHO,113,102,6,5
CHO,132,133,6,6
CHO,113,103,7,6
CHO,89,113,7,7
CHO,119,122,7,8
CHO,117,112,8,8
CHO,127,109,9,8
CHO,104,109,9,9
CHO,123,124,9,10
CHO,110,107,10,10
CHO,108,94,11,10
CHO,111,119,11,11
CHO,109,119,11,12
CHO,104,121,11,13
CHO,113,107,12,13
CHO,119,107,13,13
CHO,108,107,14,13
CHO,124,126,14,14
CHO,100,128,14,15
CHO,110,99,15,15
CHO,98,86,16,15
CHO,103,119,16,16
CHO,132,134,16,17
CHO,100,87,17,17
CHO,126,130,17,18
CHO,125,100,18,18
CHO,84,122,18,19
CHO,110,123,18,20
CHO,119,113,19,20
CHO,109,128,19,21
CHO,96,127,19,22
CHO,97,104,19,23
CHO,108,93,20,23
CHO,114,95,21,23
CHO,135,115,22,23
CHO,95,120,22,24
CHO,118,107,23,24
CHO,99,108,23,25
CHO,101,92,24,25
CHO,94,126,24,26
CHO,100,92,25,26
CHO,125,118,26,26
CHO,115,117,26,27
CHO,93,99,26,28
CHO,129,120,27,28
CHO,90,99,27,29
CHO,89,127,27,30
CHO,123,110,28,30
CHO,115,117,28,31
CHO,110,121,28,32
CHO,113,118,28,33
CHO,123,112,29,33
CHO,108,118,29,34
CHO,84,91,29,35
CHO,112,111,30,35
CHO,114,131,30,36
CHO,106,118,30,37
CHO,116,110,31,37
CHO,75,93,31,38
CHO,114,118,31,39
CHO,113,106,32,39
CHO,124,117,33,39
CHO,115,114,34,39
CHO,125,116,35,39
CHO,115,129,35,40
CHO,90,137,35,41
CHO,102,111,35,42
CHO,115,109,36,42
CHO,113,111,37,42
CHO,104,91,38,42
CHO,124,97,39,42
CHO,114,122,39,43
CLE,104,116,0,1
CLE,123,131,0,2
CLE,111,133,0,3
CLE,86,102,0,4
CLE,103,110,0,5
CLE,107,119,0,6
CLE,136,114,1,6
CLE,91,110,1,7
CLE,94,126,1,8
CLE,100,102,1,9
CLE,86,95,1,10
CLE,98,99,1,11
CLE,113,89,2,11
CLE,95,119,2,12
CLE,102,113,2,13
CLE,105,109,2,14
CLE,121,112,3,14
CLE,117,108,4,14
CLE,95,102,4,15
CLE,83,100,4,16
CLE,95,128,4,17
CLE,95,106,4,18
CLE,99,97,5,18
CLE,105,129,5,19
CLE,110,129,5,20
CLE,116,101,6,20
CLE,92,108,6,21
CLE,113,106,7,21
CLE,102,114,7,22
CLE,105,128,7,23
CLE,92,91,8,23
CLE,99,110,8,24
CLE,110,126,8,25
CLE,92,112,8,26
CLE,87,95,8,27
CLE,94,118,8,28
CLE,108,111,8,29
CLE,92,117,8,30
CLE,91,117,8,31
CLE,98,133,8,32
CLE,115,123,8,33
CLE,124,140,8,34
CLE,113,141,8,35
CLE,101,95,9,35
CLE,112,129,9,36
CLE,99,115,9,37
CLE,102,124,9,38
CLE,88,104,9,39
CLE,103,123,9,40
CLE,94,100,9,41
CLE,104,101,10,41
CLE,116,113,11,41
CLE,98,111,11,42
CLE,96,103,11,43
CLE,106,119,11,44
CLE,90,105,11,45
CLE,107,104,12,45
CLE,139,148,12,46
CLE,111,98,13,46
CLE,112,107,14,46
CLE,110,123,14,47
CLE,125,118,15,47
CLE,93,129,15,48
CLE,107,93,16,48
CLE,107,113,16,49
CLE,110,126,16,50
CLE,126,101,17,50
CLE,99,106,17,51
CLE,91,120,17,52
CLE,116,121,17,53
CLE,126,119,18,53
CLE,107,102,19,53
CLE,108,110,19,54
CLE,105,127,19,55
CLE,106,116,19,56
CLE,110,116,19,57
CLE,108,132,19,58
CLE,113,122,19,59
CLE,104,117,19,60
CLE,114,120,19,61
CLE,90,112,19,62
CLE,97,124,19,63
DAL,100,121,0,1
DAL,140,136,1,1
DAL,115,109,2,1
DAL,104,111,2,2
DAL,107,116,2,3
DAL,104,113,2,4
DAL,108,113,2,5
DAL,113,114,2,6
DAL,106,118,2,7
DAL,119,100,3,7
DAL,102,117,3,8
DAL,111,96,4,8
DAL,103,98,5,8
DAL,118,68,6,8
DAL,112,109,7,8
DAL,88,98,7,9
DAL,119,113,8,9
DAL,113,104,9,9
DAL,128,108,10,9
DAL,103,114,10,10
DAL,114,110,11,10
DAL,111,102,12,10
DAL,106,132,12,11
DAL,107,104,13,11
DAL,101,76,14,11
DAL,114,107,15,11
DAL,89,99,15,12
DAL,113,120,15,13
DAL,118,126,15,14
DAL,121,125,15,15
DAL,116,120,15,16
DAL,118,121,15,17
DAL,122,119,16,17
DAL,112,114,16,18
DAL,105,103,17,18
DAL,102,122,17,19
DAL,122,84,18,19
DAL,93,114,18,20
DAL,100,106,18,21
DAL,97,107,18,22
DAL,104,94,19,22
DAL,119,115,20,22
DAL,114,119,20,23
DAL,101,105,20,24
DAL,99,111,20,25
DAL,106,116,20,26
DAL,106,98,21,26
DAL,106,101,22,26
DAL,120,123,22,27
DAL,114,90,23,27
DAL,89,93,23,28
DAL,111,98,24,28
DAL,99,93,25,28
DAL,107,122,25,29
DAL,102,101,26,29
DAL,104,120,26,30
DAL,101,112,26,31
DAL,104,114,26,32
DAL,109,125,26,33
DAL,112,121,26,34
DAL,110,101,27,34
DAL,81,111,27,35
DAL,88,127,27,36
DAL,123,132,27,37
DAL,106,111,27,38
DAL,93,94,27,39
DAL,105,112,27,40
DAL,99,100,27,41
DAL,121,116,28,41
DAL,125,129,28,42
DAL,118,126,28,43
DAL,100,116,28,44
DAL,126,91,29,44
DAL,121,125,29,45
DAL,99,105,29,46
DAL,106,103,30,46
DAL,122,102,31,46
DAL,108,110,31,47
DAL,112,122,31,48
DAL,129,127,32,48
DAL,120,109,33,48
DAL,94,105,33,49
DEN,107,98,1,0
DEN,119,91,2,0
DEN,100,98,3,0
DEN,126,112,4,0
DEN,114,121,4,1
DEN,116,111,5,1
DEN,108,107,6,1
DEN,110,91,7,1
DEN,103,88,8,1
DEN,115,107,9,1
DEN,87,89,9,2
DEN,110,112,9,3
DEN,114,121,9,4
DEN,99,109,9,5
DEN,138,93,10,5
DEN,115,125,10,6
DEN,98,104,10,7
DEN,103,101,11,7
DEN,112,87,12,7
DEN,105,98,13,7
DEN,117,85,14,7
DEN,113,112,15,7
DEN,106,103,16,7
DEN,124,118,17,7
DEN,107,113,17,8
DEN,98,106,17,9
DEN,105,99,18,9
DEN,109,98,19,9
DEN,95,86,20,9
DEN,126,118,21,9
DEN,111,132,21,10
DEN,103,111,21,11
DEN,102,99,22,11
DEN,122,118,23,11
DEN,115,108,24,11
DEN,117,113,25,11
DEN,123,110,26,11
DEN,113,125,26,12
DEN,103,99,27,12
DEN,121,100,28,12
DEN,93,102,28,13
DEN,116,113,29,13
DEN,111,142,29,14
DEN,135,105,30,14
DEN,124,102,31,14
DEN,108,114,31,15
DEN,132,95,32,15
DEN,126,110,33,15
DEN,95,92,34,15
DEN,105,99,35,15
DEN,136,122,36,15
DEN,107,106,37,15
DEN,103,129,37,16
DEN,130,135,37,17
DEN,110,117,37,18
DEN,103,87,38,18
DEN,120,118,39,18
DEN,114,104,40,18
DEN,123,96,41,18
DEN,121,112,42,18
DEN,104,111,42,19
DEN,112,120,42,20
DEN,103,104,42,21
DEN,115,99,43,21
DEN,105,122,43,22
DEN,133,107,44,22
DEN,100,99,45,22
DEN,102,100,46,22
DEN,114,105,47,22
DEN,113,108,48,22
DEN,111,93,49,22
DEN,88,124,49,23
DEN,95,92,50,23
DEN,85,112,50,24
DEN,115,105,51,24
DEN,90,95,51,25
DEN,102,116,51,26
DEN,113,85,52,26
DEN,119,110,53,26
DEN,108,115,53,27
DEN,108,118,53,28
DEN,99,95,54,28
DEN,96,101,0,1
DEN,114,105,1,1
DEN,108,118,1,2
DEN,117,103,2,2
DEN,108,90,3,2
DEN,103,120,3,3
DEN,90,86,4,3
DEN,121,113,5,3
DEN,90,97,5,4
DEN,137,140,5,5
DEN,116,112,6,5
DEN,124,98,7,5
DEN,108,119,7,6
DEN,96,100,7,7
DET,103,100,1,0
DET,118,116,2,0
DET,133,132,3,0
DET,110,103,4,0
DET,89,109,4,1
DET,105,108,4,2
DET,119,120,4,3
DET,99,109,4,4
DET,115,120,4,5
DET,103,96,5,5
DET,124,109,6,5
DET,103,113,6,6
DET,106,104,7,6
DET,113,102,8,6
DET,124,126,8,7
DET,116,111,9,7
DET,118,107,10,7
DET,115,108,11,7
DET,107,88,12,7
DET,111,102,13,7
DET,83,110,13,8
DET,92,115,13,9
DET,111,117,13,10
DET,108,116,13,11
DET,102,116,13,12
DET,107,108,13,13
DET,113,104,14,13
DET,104,107,14,14
DET,129,123,15,14
DET,86,98,15,15
DET,95,98,15,16
DET,106,95,16,16
DET,88,125,16,17
DET,107,109,16,18
DET,98,121,16,19
DET,101,94,17,19
DET,105,110,17,20
DET,107,119,17,21
DET,100,113,17,22
DET,102,112,17,23
DET,109,104,18,23
DET,94,100,18,24
DET,120,115,19,24
DET,98,93,20,24
DET,101,103,20,25
DET,87,101,20,26
DET,98,94,21,26
DET,101,106,21,27
DET,105,115,21,28
DET,93,89,22,28
DET,101,111,22,29
DET,129,103,23,29
DET,105,92,24,29
DET,120,103,25,29
DET,121,112,26,29
DET,110,118,26,30
DET,125,122,27,30
DET,119,96,28,30
DET,113,109,29,30
DET,93,105,29,31
DET,129,93,30,31
DET,112,107,31,31
DET,131,114,32,31
DET,112,104,33,31
DET,131,108,34,31
DET,75,103,34,32
DET,74,108,34,33
DET,111,97,35,33
DET,110,107,36,33
DET,119,126,36,34
DET,118,98,37,34
DET,112,117,37,35
DET,114,121,37,36
DET,92,95,37,37
DET,115,98,38,37
DET,99,90,39,37
DET,102,111,39,38
DET,89,108,39,39
DET,110,123,39,40
DET,91,104,39,41
DET,100,93,40,41
DET,115,89,41,41
DET,86,121,0,1
DET,99,120,0,2
DET,103,119,0,3
DET,104,127,0,4
GSW,108,100,1,0
GSW,124,123,2,0
GSW,98,100,2,1
GSW,123,103,3,1
GSW,144,122,4,1
GSW,128,100,5,1
GSW,120,114,6,1
GSW,149,124,7,1
GSW,131,121,8,1
GSW,116,99,9,1
GSW,117,101,10,1
GSW,111,134,10,2
GSW,116,100,11,2
GSW,116,121,11,3
GSW,110,103,12,3
GSW,86,107,12,4
GSW,109,112,12,5
GSW,92,104,12,6
GSW,95,123,12,7
GSW,125,97,13,7
GSW,117,116,14,7
GSW,116,110,15,7
GSW,128,131,15,8
GSW,102,111,15,9
GSW,128,111,16,9
GSW,129,105,17,9
GSW,105,95,18,9
GSW,116,108,19,9
GSW,93,113,19,10
GSW,130,125,20,10
GSW,110,93,21,10
GSW,103,108,21,11
GSW,120,116,22,11
GSW,129,127,23,11
GSW,101,127,23,12
GSW,109,110,23,13
GSW,115,105,24,13
GSW,132,109,25,13
GSW,134,135,25,14
GSW,127,123,26,14
GSW,122,95,27,14
GSW,146,109,28,14
GSW,119,114,29,14
GSW,142,111,30,14
GSW,147,140,31,14
GSW,112,94,32,14
GSW,130,111,33,14
GSW,126,118,34,14
GSW,115,111,35,14
GSW,132,100,36,14
GSW,104,113,36,15
GSW,115,101,37,15
GSW,141,102,38,15
GSW,117,107,39,15
GSW,120,118,40,15
GSW,115,108,41,15
GSW,107,129,41,16
GSW,125,123,42,16
GSW,112,118,42,17
GSW,121,110,43,17
GSW,125,126,43,18
GSW,96,103,43,19
GSW,120,117,44,19
GSW,95,128,44,20
GSW,122,105,45,20
GSW,111,115,45,21
GSW,106,104,46,21
GSW,110,88,47,21
GSW,105,111,47,22
GSW,117,107,48,22
GSW,112,89,49,22
GSW,91,126,49,23
GSW,121,114,50,23
GSW,118,103,51,23
GSW,130,131,51,24
GSW,137,90,52,24
GSW,116,102,53,24
GSW,108,90,54,24
GSW,120,114,55,24
GSW,131,104,56,24
GSW,112,103,57,24
GSW,117,132,57,25
GSW,121,104,1,0
GSW,131,135,1,1
GSW,132,105,2,1
GSW,113,105,3,1
GSW,121,129,3,2
GSW,129,110,4,2
GSW,104,100,5,2
GSW,115,109,6,2
GSW,121,126,6,3
GSW,108,112,6,4
GSW,104,99,7,4
GSW,118,113,8,4
GSW,116,94,9,4
GSW,114,111,10,4
GSW,110,99,11,4
GSW,119,117,12,4
GSW,109,118,12,5
GSW,109,104,13,5
GSW,109,123,13,6
GSW,92,105,13,7
GSW,106,105,14,7
GSW,110,114,14,8
HOU,112,131,0,1
HOU,124,115,1,1
HOU,112,115,1,2
HOU,89,100,1,3
HOU,113,133,1,4
HOU,85,104,1,5
HOU,119,111,2,5
HOU,96,88,3,5
HOU,98,94,4,5
HOU,80,98,4,6
HOU,89,96,4,7
HOU,115,103,5,7
HOU,109,99,6,7
HOU,107,86,7,7
HOU,132,112,8,7
HOU,126,124,9,7
HOU,111,116,9,8
HOU,108,117,9,9
HOU,131,135,9,10
HOU,108,128,9,11
HOU,136,105,10,11
HOU,121,105,11,11
HOU,91,103,11,12
HOU,91,118,11,13
HOU,104,107,11,14
HOU,111,104,12,14
HOU,126,111,13,14
HOU,105,97,14,14
HOU,102,97,15,14
HOU,136,118,16,14
HOU,99,101,16,15
HOU,108,101,17,15
HOU,113,109,18,15
HOU,127,113,19,15
HOU,108,104,20,15
HOU,113,101,21,15
HOU,135,134,22,15
HOU,101,110,22,16
HOU,125,113,23,16
HOU,109,116,23,17
HOU,141,113,24,17
HOU,109,116,24,18
HOU,112,94,25,18
HOU,142,145,25,19
HOU,138,134,26,19
HOU,93,121,26,20
HOU,114,110,27,20
HOU,121,119,28,20
HOU,103,98,29,20
HOU,116,121,29,21
HOU,122,136,29,22
HOU,125,98,30,22
HOU,118,110,31,22
HOU,127,101,32,22
HOU,112,117,32,23
HOU,120,104,33,23
HOU,111,121,33,24
HOU,106,111,33,25
HOU,118,112,34,25
HOU,119,111,35,25
HOU,118,113,36,25
HOU,121,118,37,25
HOU,115,104,38,25
HOU,107,95,39,25
HOU,107,91,40,25
HOU,94,93,41,25
HOU,118,106,42,25
HOU,104,106,42,26
HOU,108,102,43,26
HOU,117,102,44,26
HOU,121,105,45,26
HOU,125,126,45,27
HOU,111,105,46,27
HOU,113,90,47,27
HOU,94,108,47,28
HOU,112,85,48,28
HOU,119,108,49,28
HOU,130,105,50,28
HOU,135,103,51,28
HOU,120,96,52,28
HOU,149,113,53,28
HOU,111,112,53,29
HOU,122,90,1,0
HOU,118,98,2,0
HOU,104,101,3,0
HOU,91,107,3,1
HOU,100,93,4,1
HOU,100,104,4,2
HOU,109,115,4,3
HOU,126,121,5,3
HOU,112,108,6,3
HOU,99,104,6,4
HOU,113,118,6,5
IND,111,83,1,0
IND,101,118,1,1
IND,132,112,2,1
IND,91,101,2,2
IND,116,96,3,2
IND,119,107,4,2
IND,93,103,4,3
IND,107,101,5,3
IND,107,105,6,3
IND,102,101,7,3
IND,94,98,7,4
IND,94,100,7,5
IND,110,102,8,5
IND,103,115,8,6
IND,99,91,9,6
IND,97,89,10,6
IND,121,94,11,6
IND,109,127,11,7
IND,100,111,11,8
IND,121,88,12,8
IND,109,104,13,8
IND,96,104,13,9
IND,110,111,13,10
IND,96,90,14,10
IND,112,90,15,10
IND,107,97,16,10
IND,109,101,17,10
IND,113,97,18,10
IND,113,101,19,10
IND,110,99,20,10
IND,91,92,20,11
IND,96,99,20,12
IND,114,106,21,12
IND,105,89,22,12
IND,129,121,23,12
IND,125,88,24,12
IND,116,108,25,12
IND,119,116,26,12
IND,105,121,26,13
IND,123,115,27,13
IND,108,135,27,14
IND,121,106,28,14
IND,131,97,29,14
IND,96,120,29,15
IND,111,99,30,15
IND,120,95,31,15
IND,110,106,32,15
IND,103,106,32,16
IND,100,132,32,17
IND,89,107,32,18
IND,100,107,32,19
IND,95,88,33,19
IND,109,107,34,19
IND,136,94,35,19
IND,116,92,36,19
IND,105,90,37,19
IND,99,90,38,19
IND,97,106,38,20
IND,126,111,39,20
IND,119,112,40,20
IND,109,113,40,21
IND,101,110,40,22
IND,122,115,41,22
IND,112,117,41,23
IND,105,96,42,23
IND,98,117,42,24
IND,89,106,42,25
IND,103,98,43,25
IND,108,106,44,25
IND,100,102,44,26
IND,98,106,44,27
IND,109,115,44,28
IND,89,112,44,29
IND,124,88,45,29
IND,99,107,45,30
IND,112,114,45,31
IND,116,121,45,32
IND,111,102,46,32
IND,108,89,47,32
IND,97,117,47,33
IND,96,108,47,34
IND,135,134,48,34
IND,74,84,0,1
IND,91,99,0,2
IND,96,104,0,3
IND,106,110,0,4
LAC,98,107,0,1
LAC,108,92,1,1
LAC,115,112,2,1
LAC,109,116,2,2
LAC,133,113,3,2
LAC,136,104,4,2
LAC,110,128,4,3
LAC,113,122,4,4
LAC,120,95,5,4
LAC,120,109,6,4
LAC,105,116,6,5
LAC,128,126,7,5
LAC,121,116,8,5
LAC,116,111,9,5
LAC,127,119,10,5
LAC,127,119,11,5
LAC,118,125,11,6
LAC,112,107,12,6
LAC,104,100,13,6
LAC,115,99,14,6
LAC,133,121,15,6
LAC,110,114,15,7
LAC,129,126,16,7
LAC,86,96,16,8
LAC,98,121,16,9
LAC,123,119,17,9
LAC,99,123,17,10
LAC,87,125,17,11
LAC,104,110,17,12
LAC,127,131,17,13
LAC,125,121,18,13
LAC,132,111,19,13
LAC,127,129,19,14
LAC,127,118,20,14
LAC,118,107,21,14
LAC,111,122,21,15
LAC,113,119,21,16
LAC,121,111,22,16
LAC,106,96,23,16
LAC,128,109,24,16
LAC,100,121,24,17
LAC,104,109,24,18
LAC,117,121,24,19
LAC,109,129,24,20
LAC,94,112,24,21
LAC,103,95,25,21
LAC,98,106,25,22
LAC,111,99,26,22
LAC,106,101,27,22
LAC,122,108,28,22
LAC,118,123,28,23
LAC,120,123,28,24
LAC,111,101,29,24
LAC,103,121,29,25
LAC,117,115,30,25
LAC,92,116,30,26
LAC,123,112,31,26
LAC,120,130,31,27
LAC,134,107,32,27
LAC,112,106,33,27
LAC,96,123,33,28
LAC,121,112,34,28
LAC,105,111,34,29
LAC,116,109,35,29
LAC,128,107,36,29
LAC,113,105,37,29
LAC,118,110,38,29
LAC,140,115,39,29
LAC,104,125,39,30
LAC,128,121,40,30
LAC,119,116,41,30
LAC,115,109,42,30
LAC,110,108,43,30
LAC,124,113,44,30
LAC,122,111,45,30
LAC,118,128,45,31
LAC,132,108,46,31
LAC,113,96,47,31
LAC,103,135,47,32
LAC,117,122,47,33
LAC,104,131,47,34
LAC,143,137,48,34
LAC,104,121,0,1
LAC,135,131,1,1
LAC,105,132,1,2
LAC,105,113,1,3
LAC,129,121,2,3
LAC,110,129,2,4
LAL,119,128,0,1
LAL,115,124,0,2
LAL,142,143,0,3
LAL,131,113,1,3
LAL,121,114,2,3
LAL,106,110,2,4
LAL,120,124,2,5
LAL,114,113,3,5
LAL,114,110,4,5
LAL,107,121,4,6
LAL,114,110,5,6
LAL,101,86,6,6
LAL,107,106,7,6
LAL,126,117,8,6
LAL,117,130,8,7
LAL,113,97,9,7
LAL,109,105,10,7
LAL,90,83,11,7
LAL,104,108,11,8
LAL,85,117,11,9
LAL,104,96,12,9
LAL,114,103,13,9
LAL,120,96,14,9
LAL,121,113,15,9
LAL,120,133,15,10
LAL,111,88,16,10
LAL,108,105,17,10
LAL,111,126,17,11
LAL,128,100,18,11
LAL,110,128,18,12
LAL,110,115,18,13
LAL,112,104,19,13
LAL,99,107,19,14
LAL,127,101,20,14
LAL,116,117,20,15
LAL,107,118,20,16
