date_game,opp_name,game_result,pts,opp_pts,wins,losses,game_streak
"Tue, Oct 16, 2018",Oklahoma City Thunder,W,108,100,1,0,W 1
"Fri, Oct 19, 2018",Utah Jazz,W,124,123,2,0,W 2
"Sun, Oct 21, 2018",Denver Nuggets,L,98,100,2,1,L 1
"Mon, Oct 22, 2018",Phoenix Suns,W,123,103,3,1,W 1
"Wed, Oct 24, 2018",Washington Wizards,W,144,122,4,1,W 2
"Fri, Oct 26, 2018",New York Knicks,W,128,100,5,1,W 3
"Sun, Oct 28, 2018",Brooklyn Nets,W,120,114,6,1,W 4
"Mon, Oct 29, 2018",Chicago Bulls,W,149,124,7,1,W 5
"Wed, Oct 31, 2018",New Orleans Pelicans,W,131,121,8,1,W 6
"Fri, Nov 2, 2018",Minnesota Timberwolves,W,116,99,9,1,W 7
"Mon, Nov 5, 2018",Memphis Grizzlies,W,117,101,10,1,W 8
"Thu, Nov 8, 2018",Milwaukee Bucks,L,111,134,10,2,L 1
"Sat, Nov 10, 2018",Brooklyn Nets,W,116,100,11,2,W 1
"Mon, Nov 12, 2018",Los Angeles Clippers,L,116,121,11,3,L 1
"Tue, Nov 13, 2018",Atlanta Hawks,W,110,103,12,3,W 1
"Thu, Nov 15, 2018",Houston Rockets,L,86,107,12,4,L 1
"Sat, Nov 17, 2018",Dallas Mavericks,L,109,112,12,5,L 2
"Sun, Nov 18, 2018",San Antonio Spurs,L,92,104,12,6,L 3
"Wed, Nov 21, 2018",Oklahoma City Thunder,L,95,123,12,7,L 4
"Fri, Nov 23, 2018",Portland Trail Blazers,W,125,97,13,7,W 1
"Sat, Nov 24, 2018",Sacramento Kings,W,117,116,14,7,W 2
"Mon, Nov 26, 2018",Orlando Magic,W,116,110,15,7,W 3
"Thu, Nov 29, 2018",Toronto Raptors,L,128,131,15,8,L 1
"Sat, Dec 1, 2018",Detroit Pistons,L,102,111,15,9,L 2
"Mon, Dec 3, 2018",Atlanta Hawks,W,128,111,16,9,W 1
"Wed, Dec 5, 2018",Cleveland Cavaliers,W,129,105,17,9,W 2
"Fri, Dec 7, 2018",Milwaukee Bucks,W,105,95,18,9,W 3
"Mon, Dec 10, 2018",Minnesota Timberwolves,W,116,108,19,9,W 4
"Wed, Dec 12, 2018",Toronto Raptors,L,93,113,19,10,L 1
"Fri, Dec 14, 2018",Sacramento Kings,W,130,125,20,10,W 1
"Mon, Dec 17, 2018",Memphis Grizzlies,W,110,93,21,10,W 2
"Wed, Dec 19, 2018",Utah Jazz,L,103,108,21,11,L 1
"Sat, Dec 22, 2018",Dallas Mavericks,W,120,116,22,11,W 1
"Sun, Dec 23, 2018",Los Angeles Clippers,W,129,127,23,11,W 2
"Tue, Dec 25, 2018",Los Angeles Lakers,L,101,127,23,12,L 1
"Thu, Dec 27, 2018",Portland Trail Blazers,L,109,110,23,13,L 2
"Sat, Dec 29, 2018",Portland Trail Blazers,W,115,105,24,13,W 1
"Mon, Dec 31, 2018",Phoenix Suns,W,132,109,25,13,W 2
"Thu, Jan 3, 2019",Houston Rockets,L,134,135,25,14,L 1
"Sat, Jan 5, 2019",Sacramento Kings,W,127,123,26,14,W 1
"Tue, Jan 8, 2019",New York Knicks,W,122,95,27,14,W 2
"Fri, Jan 11, 2019",Chicago Bulls,W,146,109,28,14,W 3
"Sun, Jan 13, 2019",Dallas Mavericks,W,119,114,29,14,W 4
"Tue, Jan 15, 2019",Denver Nuggets,W,142,111,30,14,W 5
"Wed, Jan 16, 2019",New Orleans Pelicans,W,147,140,31,14,W 6
"Fri, Jan 18, 2019",Los Angeles Clippers,W,112,94,32,14,W 7
"Mon, Jan 21, 2019",Los Angeles Lakers,W,130,111,33,14,W 8
"Thu, Jan 24, 2019",Washington Wizards,W,126,118,34,14,W 9
"Sat, Jan 26, 2019",Boston Celtics,W,115,111,35,14,W 10
"Mon, Jan 28, 2019",Indiana Pacers,W,132,100,36,14,W 11
"Thu, Jan 31, 2019",Philadelphia 76ers,L,104,113,36,15,L 1
"Sat, Feb 2, 2019",Los Angeles Lakers,W,115,101,37,15,W 1
"Wed, Feb 6, 2019",San Antonio Spurs,W,141,102,38,15,W 2
"Fri, Feb 8, 2019",Phoenix Suns,W,117,107,39,15,W 3
"Sun, Feb 10, 2019",Miami Heat,W,120,118,40,15,W 4
"Tue, Feb 12, 2019",Utah Jazz,W,115,108,41,15,W 5
"Wed, Feb 13, 2019",Portland Trail Blazers,L,107,129,41,16,L 1
"Thu, Feb 21, 2019",Sacramento Kings,W,125,123,42,16,W 1
"Sat, Feb 23, 2019",Houston Rockets,L,112,118,42,17,L 1
"Mon, Feb 25, 2019",Charlotte Hornets,W,121,110,43,17,W 1
"Wed, Feb 27, 2019",Miami Heat,L,125,126,43,18,L 1
"Thu, Feb 28, 2019",Orlando Magic,L,96,103,43,19,L 2
"Sat, Mar 2, 2019",Philadelphia 76ers,W,120,117,44,19,W 1
"Tue, Mar 5, 2019",Boston Celtics,L,95,128,44,20,L 1
"Fri, Mar 8, 2019",Denver Nuggets,W,122,105,45,20,W 1
"Sun, Mar 10, 2019",Phoenix Suns,L,111,115,45,21,L 1
"Wed, Mar 13, 2019",Houston Rockets,W,106,104,46,21,W 1
"Sat, Mar 16, 2019",Oklahoma City Thunder,W,110,88,47,21,W 2
"Mon, Mar 18, 2019",San Antonio Spurs,L,105,111,47,22,L 1
"Tue, Mar 19, 2019",Minnesota Timberwolves,W,117,107,48,22,W 1
"Thu, Mar 21, 2019",Indiana Pacers,W,112,89,49,22,W 2
"Sat, Mar 23, 2019",Dallas Mavericks,L,91,126,49,23,L 1
"Sun, Mar 24, 2019",Detroit Pistons,W,121,114,50,23,W 1
"Wed, Mar 27, 2019",Memphis Grizzlies,W,118,103,51,23,W 2
"Fri, Mar 29, 2019",Minnesota Timberwolves,L,130,131,51,24,L 1
"Sun, Mar 31, 2019",Charlotte Hornets,W,137,90,52,24,W 1
"Tue, Apr 2, 2019",Denver Nuggets,W,116,102,53,24,W 2
"Thu, Apr 4, 2019",Los Angeles Lakers,W,108,90,54,24,W 3
"Fri, Apr 5, 2019",Cleveland Cavaliers,W,120,114,55,24,W 4
"Sun, Apr 7, 2019",Los Angeles Clippers,W,131,104,56,24,W 5
"Tue, Apr 9, 2019",New Orleans Pelicans,W,112,103,57,24,W 6
"Wed, Apr 10, 2019",Memphis Grizzlies,L,117,132,57,25,L 1
"Sat, Apr 13, 2019",Los Angeles Clippers,W,121,104,1,0,W 1
"Mon, Apr 15, 2019",Los Angeles Clippers,L,131,135,1,1,L 1
"Thu, Apr 18, 2019",Los Angeles Clippers,W,132,105,2,1,W 1
"Sun, Apr 21, 2019",Los Angeles Clippers,W,113,105,3,1,W 2
"Wed, Apr 24, 2019",Los Angeles Clippers,L,121,129,3,2,L 1
"Fri, Apr 26, 2019",Los Angeles Clippers,W,129,110,4,2,W 1
"Sun, Apr 28, 2019",Houston Rockets,W,104,100,5,2,W 2
"Tue, Apr 30, 2019",Houston Rockets,W,115,109,6,2,W 3
"Sat, May 4, 2019",Houston Rockets,L,121,126,6,3,L 1
"Mon, May 6, 2019",Houston Rockets,L,108,112,6,4,L 2
"Wed, May 8, 2019",Houston Rockets,W,104,99,7,4,W 1
"Fri, May 10, 2019",Houston Rockets,W,118,113,8,4,W 2
"Tue, May 14, 2019",Portland Trail Blazers,W,116,94,9,4,W 3
"Thu, May 16, 2019",Portland Trail Blazers,W,114,111,10,4,W 4
"Sat, May 18, 2019",Portland Trail Blazers,W,110,99,11,4,W 5
"Mon, May 20, 2019",Portland Trail Blazers,W,119,117,12,4,W 6
"Thu, May 30, 2019",Toronto Raptors,L,109,118,12,5,L 1
"Sun, Jun 2, 2019",Toronto Raptors,W,109,104,13,5,W 1
"Wed, Jun 5, 2019",Toronto Raptors,L,109,123,13,6,L 1
"Fri, Jun 7, 2019",Toronto Raptors,L,92,105,13,7,L 2
"Mon, Jun 10, 2019",Toronto Raptors,W,106,105,14,7,W 1
"Thu, Jun 13, 2019",Toronto Raptors,L,110,114,14,8,L 1
