date_game,opp_name,game_result,pts,opp_pts,wins,losses,game_streak
"Wed, Oct 17, 2018",Toronto Raptors,L,104,116,0,1,L 1
"Fri, Oct 19, 2018",Minnesota Timberwolves,L,123,131,0,2,L 2
"Sun, Oct 21, 2018",Atlanta Hawks,L,111,133,0,3,L 3
"Wed, Oct 24, 2018",Brooklyn Nets,L,86,102,0,4,L 4
"Thu, Oct 25, 2018",Detroit Pistons,L,103,110,0,5,L 5
"Sat, Oct 27, 2018",Indiana Pacers,L,107,119,0,6,L 6
"Tue, Oct 30, 2018",Atlanta Hawks,W,136,114,1,6,W 1
"Thu, Nov 1, 2018",Denver Nuggets,L,91,110,1,7,L 1
"Sat, Nov 3, 2018",Charlotte Hornets,L,94,126,1,8,L 2
"Mon, Nov 5, 2018",Orlando Magic,L,100,102,1,9,L 3
"Wed, Nov 7, 2018",Oklahoma City Thunder,L,86,95,1,10,L 4
"Sat, Nov 10, 2018",Chicago Bulls,L,98,99,1,11,L 5
"Tue, Nov 13, 2018",Charlotte Hornets,W,113,89,2,11,W 1
"Wed, Nov 14, 2018",Washington Wizards,L,95,119,2,12,L 1
"Mon, Nov 19, 2018",Detroit Pistons,L,102,113,2,13,L 2
"Wed, Nov 21, 2018",Los Angeles Lakers,L,105,109,2,14,L 3
"Fri, Nov 23, 2018",Philadelphia 76ers,W,121,112,3,14,W 1
"Sat, Nov 24, 2018",Houston Rockets,W,117,108,4,14,W 2
"Mon, Nov 26, 2018",Minnesota Timberwolves,L,95,102,4,15,L 1
"Wed, Nov 28, 2018",Oklahoma City Thunder,L,83,100,4,16,L 2
"Fri, Nov 30, 2018",Boston Celtics,L,95,128,4,17,L 3
"Sat, Dec 1, 2018",Toronto Raptors,L,95,106,4,18,L 4
"Mon, Dec 3, 2018",Brooklyn Nets,W,99,97,5,18,W 1
"Wed, Dec 5, 2018",Golden State Warriors,L,105,129,5,19,L 1
"Fri, Dec 7, 2018",Sacramento Kings,L,110,129,5,20,L 2
"Sat, Dec 8, 2018",Washington Wizards,W,116,101,6,20,W 1
"Mon, Dec 10, 2018",Milwaukee Bucks,L,92,108,6,21,L 1
"Wed, Dec 12, 2018",New York Knicks,W,113,106,7,21,W 1
