date_game,opp_name,game_result,pts,opp_pts,wins,losses,game_streak
"Thu, Oct 18, 2018",Miami Heat,L,112,113,0,1,L 1
"Sat, Oct 20, 2018",Toronto Raptors,L,113,117,0,2,L 2
"Mon, Oct 22, 2018",Portland Trail Blazers,W,125,124,1,2,W 1
"Wed, Oct 24, 2018",Golden State Warriors,L,122,144,1,3,L 1
"Fri, Oct 26, 2018",Sacramento Kings,L,112,116,1,4,L 2
"Sun, Oct 28, 2018",Los Angeles Clippers,L,104,136,1,5,L 3
"Tue, Oct 30, 2018",Memphis Grizzlies,L,95,107,1,6,L 4
"Fri, Nov 2, 2018",Oklahoma City Thunder,L,111,134,1,7,L 5
"Sun, Nov 4, 2018",New York Knicks,W,108,95,2,7,W 1
"Tue, Nov 6, 2018",Dallas Mavericks,L,100,119,2,8,L 1
"Fri, Nov 9, 2018",Orlando Magic,L,108,117,2,9,L 2
"Sat, Nov 10, 2018",Miami Heat,W,116,110,3,9,W 1
"Mon, Nov 12, 2018",Orlando Magic,W,117,109,4,9,W 2
"Wed, Nov 14, 2018",Cleveland Cavaliers,W,119,95,5,9,W 3
"Fri, Nov 16, 2018",Brooklyn Nets,L,104,115,5,10,L 1
"Sun, Nov 18, 2018",Portland Trail Blazers,L,109,119,5,11,L 2
"Tue, Nov 20, 2018",Los Angeles Clippers,W,125,118,6,11,W 1
"Fri, Nov 23, 2018",Toronto Raptors,L,107,125,6,12,L 1
"Sat, Nov 24, 2018",New Orleans Pelicans,W,124,114,7,12,W 1
"Mon, Nov 26, 2018",Houston Rockets,W,135,131,8,12,W 2
"Wed, Nov 28, 2018",New Orleans Pelicans,L,104,125,8,13,L 1
"Fri, Nov 30, 2018",Philadelphia 76ers,L,98,123,8,14,L 2
"Sat, Dec 1, 2018",Brooklyn Nets,W,102,88,9,14,W 1
"Mon, Dec 3, 2018",New York Knicks,W,110,107,10,14,W 2
"Wed, Dec 5, 2018",Atlanta Hawks,W,131,117,11,14,W 3
