date_game,opp_name,game_result,pts,opp_pts,wins,losses,game_streak
"Wed, Oct 17, 2018",Charlotte Hornets,W,113,112,1,0,W 1
"Fri, Oct 19, 2018",Indiana Pacers,W,118,101,2,0,W 2
"Mon, Oct 22, 2018",New York Knicks,W,124,113,3,0,W 3
"Wed, Oct 24, 2018",Philadelphia 76ers,W,123,108,4,0,W 4
"Fri, Oct 26, 2018",Minnesota Timberwolves,W,125,95,5,0,W 5
"Sat, Oct 27, 2018",Orlando Magic,W,113,91,6,0,W 6
"Mon, Oct 29, 2018",Toronto Raptors,W,124,109,7,0,W 7
"Thu, Nov 1, 2018",Boston Celtics,L,113,117,7,1,L 1
"Sun, Nov 4, 2018",Sacramento Kings,W,144,109,8,1,W 1
"Tue, Nov 6, 2018",Portland Trail Blazers,L,103,118,8,2,L 1
"Thu, Nov 8, 2018",Golden State Warriors,W,134,111,9,2,W 1
"Sat, Nov 10, 2018",Los Angeles Clippers,L,126,128,9,3,L 1
"Sun, Nov 11, 2018",Denver Nuggets,W,121,114,10,3,W 1
"Wed, Nov 14, 2018",Memphis Grizzlies,L,113,116,10,4,L 1
"Fri, Nov 16, 2018",Chicago Bulls,W,123,104,11,4,W 1
"Mon, Nov 19, 2018",Denver Nuggets,W,104,98,12,4,W 2
"Wed, Nov 21, 2018",Portland Trail Blazers,W,143,100,13,4,W 3
"Fri, Nov 23, 2018",Phoenix Suns,L,114,116,13,5,L 1
"Sat, Nov 24, 2018",San Antonio Spurs,W,135,129,14,5,W 1
"Mon, Nov 26, 2018",Charlotte Hornets,L,107,110,14,6,L 1
"Wed, Nov 28, 2018",Chicago Bulls,W,116,113,15,6,W 1
"Sat, Dec 1, 2018",New York Knicks,L,134,136,15,7,L 1
"Wed, Dec 5, 2018",Detroit Pistons,W,115,92,16,7,W 1
"Fri, Dec 7, 2018",Golden State Warriors,L,95,105,16,8,L 1
"Sun, Dec 9, 2018",Toronto Raptors,W,104,99,17,8,W 1
"Mon, Dec 10, 2018",Cleveland Cavaliers,W,108,92,18,8,W 2
"Wed, Dec 12, 2018",Indiana Pacers,L,97,113,18,9,L 1
"Fri, Dec 14, 2018",Cleveland Cavaliers,W,114,102,19,9,W 1
"Mon, Dec 17, 2018",Detroit Pistons,W,107,104,20,9,W 2
"Wed, Dec 19, 2018",New Orleans Pelicans,W,123,115,21,9,W 3
"Fri, Dec 21, 2018",Boston Celtics,W,120,107,22,9,W 4
"Sat, Dec 22, 2018",Miami Heat,L,87,94,22,10,L 1
"Tue, Dec 25, 2018",New York Knicks,W,109,95,23,10,W 1
"Thu, Dec 27, 2018",New York Knicks,W,112,96,24,10,W 2
"Sat, Dec 29, 2018",Brooklyn Nets,W,129,115,25,10,W 3
"Tue, Jan 1, 2019",Detroit Pistons,W,121,98,26,10,W 4
"Fri, Jan 4, 2019",Atlanta Hawks,W,144,112,27,10,W 5
"Sat, Jan 5, 2019",Toronto Raptors,L,116,123,27,11,L 1
"Mon, Jan 7, 2019",Utah Jazz,W,114,102,28,11,W 1
"Wed, Jan 9, 2019",Houston Rockets,W,116,109,29,11,W 2
"Fri, Jan 11, 2019",Washington Wizards,L,106,113,29,12,L 1
"Sun, Jan 13, 2019",Atlanta Hawks,W,133,114,30,12,W 1
"Tue, Jan 15, 2019",Miami Heat,W,124,86,31,12,W 2
"Wed, Jan 16, 2019",Memphis Grizzlies,W,111,101,32,12,W 3
"Sat, Jan 19, 2019",Orlando Magic,W,118,108,33,12,W 4
"Mon, Jan 21, 2019",Dallas Mavericks,W,116,106,34,12,W 5
"Fri, Jan 25, 2019",Charlotte Hornets,W,108,99,35,12,W 6
"Sun, Jan 27, 2019",Oklahoma City Thunder,L,112,118,35,13,L 1
"Tue, Jan 29, 2019",Detroit Pistons,W,115,105,36,13,W 1
"Thu, Jan 31, 2019",Toronto Raptors,W,105,92,37,13,W 2
"Sat, Feb 2, 2019",Washington Wizards,W,131,115,38,13,W 3
"Mon, Feb 4, 2019",Brooklyn Nets,W,113,94,39,13,W 4
"Wed, Feb 6, 2019",Washington Wizards,W,148,129,40,13,W 5
"Fri, Feb 8, 2019",Dallas Mavericks,W,122,107,41,13,W 6
"Sat, Feb 9, 2019",Orlando Magic,L,83,103,41,14,L 1
"Mon, Feb 11, 2019",Chicago Bulls,W,112,99,42,14,W 1
"Wed, Feb 13, 2019",Indiana Pacers,W,106,97,43,14,W 2
"Thu, Feb 21, 2019",Boston Celtics,W,98,97,44,14,W 3
"Sat, Feb 23, 2019",Minnesota Timberwolves,W,140,128,45,14,W 4
"Mon, Feb 25, 2019",Chicago Bulls,W,117,106,46,14,W 5
"Wed, Feb 27, 2019",Sacramento Kings,W,141,140,47,14,W 6
"Fri, Mar 1, 2019",Los Angeles Lakers,W,131,120,48,14,W 7
"Sat, Mar 2, 2019",Utah Jazz,L,111,115,48,15,L 1
"Mon, Mar 4, 2019",Phoenix Suns,L,105,114,48,16,L 2
"Thu, Mar 7, 2019",Indiana Pacers,W,117,98,49,16,W 1
"Sat, Mar 9, 2019",Charlotte Hornets,W,131,114,50,16,W 2
"Sun, Mar 10, 2019",San Antonio Spurs,L,114,121,50,17,L 1
"Tue, Mar 12, 2019",New Orleans Pelicans,W,130,113,51,17,W 1
"Fri, Mar 15, 2019",Miami Heat,W,113,98,52,17,W 2
"Sun, Mar 17, 2019",Philadelphia 76ers,L,125,130,52,18,L 1
"Tue, Mar 19, 2019",Los Angeles Lakers,W,115,101,53,18,W 1
"Wed, Mar 20, 2019",Cleveland Cavaliers,L,102,107,53,19,L 1
"Fri, Mar 22, 2019",Miami Heat,W,116,87,54,19,W 1
"Sun, Mar 24, 2019",Cleveland Cavaliers,W,127,105,55,19,W 2
"Tue, Mar 26, 2019",Houston Rockets,W,108,94,56,19,W 3
"Thu, Mar 28, 2019",Los Angeles Clippers,W,128,118,57,19,W 4
"Sun, Mar 31, 2019",Atlanta Hawks,L,135,136,57,20,L 1
"Mon, Apr 1, 2019",Brooklyn Nets,W,131,121,58,20,W 1
"Thu, Apr 4, 2019",Philadelphia 76ers,W,128,122,59,20,W 2
"Sat, Apr 6, 2019",Brooklyn Nets,L,128,133,59,21,L 1
"Sun, Apr 7, 2019",Atlanta Hawks,W,115,107,60,21,W 1
"Wed, Apr 10, 2019",Oklahoma City Thunder,L,116,127,60,22,L 1
"Sun, Apr 14, 2019",Detroit Pistons,W,121,86,1,0,W 1
"Wed, Apr 17, 2019",Detroit Pistons,W,120,99,2,0,W 2
"Sat, Apr 20, 2019",Detroit Pistons,W,119,103,3,0,W 3
"Mon, Apr 22, 2019",Detroit Pistons,W,127,104,4,0,W 4
"Sun, Apr 28, 2019",Boston Celtics,L,90,112,4,1,L 1
"Tue, Apr 30, 2019",Boston Celtics,W,123,102,5,1,W 1
"Fri, May 3, 2019",Boston Celtics,W,123,116,6,1,W 2
"Mon, May 6, 2019",Boston Celtics,W,113,101,7,1,W 3
"Wed, May 8, 2019",Boston Celtics,W,116,91,8,1,W 4
"Wed, May 15, 2019",Toronto Raptors,W,108,100,9,1,W 5
"Fri, May 17, 2019",Toronto Raptors,W,125,103,10,1,W 6
"Sun, May 19, 2019",Toronto Raptors,L,112,118,10,2,L 1
"Tue, May 21, 2019",Toronto Raptors,L,102,120,10,3,L 2
"Thu, May 23, 2019",Toronto Raptors,L,99,105,10,4,L 3
"Sat, May 25, 2019",Toronto Raptors,L,94,100,10,5,L 4
