date_game,opp_name,game_result,pts,opp_pts,wins,losses,game_streak
"Wed, Oct 17, 2018",Miami Heat,W,104,101,1,0,W 1
"Fri, Oct 19, 2018",Charlotte Hornets,L,88,120,1,1,L 1
"Sat, Oct 20, 2018",Philadelphia 76ers,L,115,116,1,2,L 2
"Mon, Oct 22, 2018",Boston Celtics,W,93,90,2,2,W 1
"Thu, Oct 25, 2018",Portland Trail Blazers,L,114,128,2,3,L 1
"Sat, Oct 27, 2018",Milwaukee Bucks,L,91,113,2,4,L 2
"Tue, Oct 30, 2018",Sacramento Kings,L,99,107,2,5,L 3
"Fri, Nov 2, 2018",Los Angeles Clippers,L,95,120,2,6,L 4
"Sun, Nov 4, 2018",San Antonio Spurs,W,117,110,3,6,W 1
"Mon, Nov 5, 2018",Cleveland Cavaliers,W,102,100,4,6,W 2
"Wed, Nov 7, 2018",Detroit Pistons,L,96,103,4,7,L 1
"Fri, Nov 9, 2018",Washington Wizards,W,117,108,5,7,W 1
"Sun, Nov 11, 2018",New York Knicks,W,115,89,6,7,W 2
"Mon, Nov 12, 2018",Washington Wizards,L,109,117,6,8,L 1
"Wed, Nov 14, 2018",Philadelphia 76ers,W,111,106,7,8,W 1
"Sat, Nov 17, 2018",Los Angeles Lakers,W,130,117,8,8,W 2
"Sun, Nov 18, 2018",New York Knicks,W,131,117,9,8,W 3
"Tue, Nov 20, 2018",Toronto Raptors,L,91,93,9,9,L 1
"Fri, Nov 23, 2018",Denver Nuggets,L,87,112,9,10,L 2
"Sun, Nov 25, 2018",Los Angeles Lakers,W,108,104,10,10,W 1
"Mon, Nov 26, 2018",Golden State Warriors,L,110,116,10,11,L 1
"Wed, Nov 28, 2018",Portland Trail Blazers,L,112,115,10,12,L 2
"Fri, Nov 30, 2018",Phoenix Suns,W,99,85,11,12,W 1
"Tue, Dec 4, 2018",Miami Heat,W,105,90,12,12,W 2
"Wed, Dec 5, 2018",Denver Nuggets,L,118,124,12,13,L 1
"Fri, Dec 7, 2018",Indiana Pacers,L,90,112,12,14,L 2
"Mon, Dec 10, 2018",Dallas Mavericks,L,76,101,12,15,L 3
"Thu, Dec 13, 2018",Chicago Bulls,W,97,91,13,15,W 1
