date_game,opp_name,game_result,pts,opp_pts,wins,losses,game_streak
"Wed, Oct 28, 2015",Detroit Pistons,L,87,92,0,1,L 1
"Fri, Oct 30, 2015",Philadelphia 76ers,W,99,71,1,1,W 1
"Sat, Oct 31, 2015",Indiana Pacers,W,97,76,2,1,W 2
"Wed, Nov 4, 2015",Portland Trail Blazers,L,92,108,2,2,L 1
"Thu, Nov 5, 2015",Denver Nuggets,W,96,84,3,2,W 1
"Sat, Nov 7, 2015",Memphis Grizzlies,W,89,79,4,2,W 2
"Tue, Nov 10, 2015",Cleveland Cavaliers,L,114,118,4,3,L 1
"Thu, Nov 12, 2015",Miami Heat,L,91,92,4,4,L 2
"Fri, Nov 13, 2015",Orlando Magic,L,93,102,4,5,L 3
"Sun, Nov 15, 2015",Atlanta Hawks,W,97,96,5,5,W 1
"Wed, Nov 18, 2015",Toronto Raptors,W,93,89,6,5,W 2
"Fri, Nov 20, 2015",Dallas Mavericks,L,93,102,6,6,L 1
"Mon, Nov 23, 2015",Oklahoma City Thunder,L,89,111,6,7,L 2
"Wed, Nov 25, 2015",Los Angeles Clippers,W,102,91,7,7,W 1
"Sat, Nov 28, 2015",New Orleans Pelicans,W,101,87,8,7,W 2
"Mon, Nov 30, 2015",Golden State Warriors,L,103,106,8,8,L 1
"Thu, Dec 3, 2015",Orlando Magic,L,94,103,8,9,L 2
"Sat, Dec 5, 2015",Indiana Pacers,W,122,119,9,9,W 1
"Tue, Dec 8, 2015",Sacramento Kings,L,106,114,9,10,L 1
"Wed, Dec 9, 2015",New York Knicks,W,106,85,10,10,W 1
"Fri, Dec 11, 2015",Oklahoma City Thunder,L,90,94,10,11,L 1
"Sun, Dec 13, 2015",Oklahoma City Thunder,L,98,104,10,12,L 2
"Mon, Dec 14, 2015",San Antonio Spurs,L,81,118,10,13,L 3
"Wed, Dec 16, 2015",New Orleans Pelicans,L,94,104,10,14,L 4
"Fri, Dec 18, 2015",Denver Nuggets,W,97,88,11,14,W 1
"Mon, Dec 21, 2015",Phoenix Suns,W,110,89,12,14,W 2
"Wed, Dec 23, 2015",Golden State Warriors,L,85,103,12,15,L 1
"Sat, Dec 26, 2015",Los Angeles Clippers,L,104,109,12,16,L 2
"Mon, Dec 28, 2015",Philadelphia 76ers,W,95,91,13,16,W 1
"Wed, Dec 30, 2015",Minnesota Timberwolves,L,80,94,13,17,L 1
"Thu, Dec 31, 2015",Portland Trail Blazers,W,109,96,14,17,W 1
"Sat, Jan 2, 2016",Memphis Grizzlies,W,92,87,15,17,W 2
"Mon, Jan 4, 2016",Houston Rockets,L,91,93,15,18,L 1
"Wed, Jan 6, 2016",San Antonio Spurs,L,98,123,15,19,L 2
"Thu, Jan 7, 2016",Houston Rockets,L,94,103,15,20,L 3
"Sat, Jan 9, 2016",Miami Heat,W,98,83,16,20,W 1
"Sun, Jan 10, 2016",Los Angeles Lakers,W,86,74,17,20,W 2
