date_game,opp_name,game_result,pts,opp_pts,wins,losses,game_streak
"Tue, Oct 27, 2015",Atlanta Hawks,W,106,94,1,0,W 1
"Wed, Oct 28, 2015",Utah Jazz,W,92,87,2,0,W 2
"Fri, Oct 30, 2015",Chicago Bulls,W,98,94,3,0,W 3
"Tue, Nov 3, 2015",Indiana Pacers,L,82,94,3,1,L 1
"Fri, Nov 6, 2015",Phoenix Suns,W,100,92,4,1,W 1
"Sun, Nov 8, 2015",Portland Trail Blazers,W,120,103,5,1,W 2
"Mon, Nov 9, 2015",Golden State Warriors,L,95,109,5,2,L 1
"Wed, Nov 11, 2015",Sacramento Kings,L,92,101,5,3,L 2
"Sat, Nov 14, 2015",Los Angeles Clippers,L,96,101,5,4,L 3
"Sun, Nov 15, 2015",Los Angeles Lakers,L,85,97,5,5,L 4
"Tue, Nov 17, 2015",Cleveland Cavaliers,W,104,99,6,5,W 1
"Fri, Nov 20, 2015",Minnesota Timberwolves,W,96,86,7,5,W 2
"Sat, Nov 21, 2015",Washington Wizards,L,95,97,7,6,L 1
"Mon, Nov 23, 2015",Milwaukee Bucks,L,88,109,7,7,L 2
"Wed, Nov 25, 2015",Miami Heat,W,104,81,8,7,W 1
"Fri, Nov 27, 2015",Oklahoma City Thunder,L,87,103,8,8,L 1
"Sun, Nov 29, 2015",Brooklyn Nets,L,83,87,8,9,L 2
"Mon, Nov 30, 2015",Houston Rockets,W,116,105,9,9,W 1
"Wed, Dec 2, 2015",Phoenix Suns,W,127,122,10,9,W 2
"Fri, Dec 4, 2015",Milwaukee Bucks,W,102,95,11,9,W 3
"Sun, Dec 6, 2015",Los Angeles Lakers,W,111,91,12,9,W 4
"Mon, Dec 7, 2015",Charlotte Hornets,L,84,104,12,10,L 1
"Wed, Dec 9, 2015",Memphis Grizzlies,L,92,93,12,11,L 2
"Fri, Dec 11, 2015",Philadelphia 76ers,W,107,95,13,11,W 1
"Sat, Dec 12, 2015",Indiana Pacers,W,118,96,14,11,W 2
"Mon, Dec 14, 2015",Los Angeles Clippers,L,103,105,14,12,L 1
"Wed, Dec 16, 2015",Boston Celtics,W,119,116,15,12,W 1
"Fri, Dec 18, 2015",Chicago Bulls,W,147,144,16,12,W 2
"Tue, Dec 22, 2015",Miami Heat,W,93,92,17,12,W 3
"Wed, Dec 23, 2015",Atlanta Hawks,L,100,107,17,13,L 1
"Sat, Dec 26, 2015",Boston Celtics,L,93,99,17,14,L 2
"Tue, Dec 29, 2015",New York Knicks,L,96,108,17,15,L 3
"Thu, Dec 31, 2015",Minnesota Timberwolves,W,115,90,18,15,W 1
"Sat, Jan 2, 2016",Indiana Pacers,L,82,94,18,16,L 1
"Mon, Jan 4, 2016",Orlando Magic,W,115,89,19,16,W 1
"Wed, Jan 6, 2016",Boston Celtics,W,99,94,20,16,W 2
"Sat, Jan 9, 2016",Brooklyn Nets,W,103,89,21,16,W 3
"Tue, Jan 12, 2016",San Antonio Spurs,L,99,109,21,17,L 1
"Thu, Jan 14, 2016",Memphis Grizzlies,L,101,103,21,18,L 2
"Sat, Jan 16, 2016",Golden State Warriors,W,113,95,22,18,W 1
"Mon, Jan 18, 2016",Chicago Bulls,L,101,111,22,19,L 1
"Wed, Jan 20, 2016",Houston Rockets,W,123,114,23,19,W 1
"Thu, Jan 21, 2016",New Orleans Pelicans,L,99,115,23,20,L 1
"Sat, Jan 23, 2016",Denver Nuggets,L,101,104,23,21,L 2
"Mon, Jan 25, 2016",Utah Jazz,W,95,92,24,21,W 1
"Wed, Jan 27, 2016",Philadelphia 76ers,W,110,97,25,21,W 2
"Fri, Jan 29, 2016",Cleveland Cavaliers,L,106,114,25,22,L 1
"Sat, Jan 30, 2016",Toronto Raptors,L,107,111,25,23,L 2
"Mon, Feb 1, 2016",Brooklyn Nets,W,105,100,26,23,W 1
"Wed, Feb 3, 2016",Boston Celtics,L,95,102,26,24,L 1
"Thu, Feb 4, 2016",New York Knicks,W,111,105,27,24,W 1
"Sat, Feb 6, 2016",Indiana Pacers,L,104,112,27,25,L 1
"Mon, Feb 8, 2016",Toronto Raptors,L,89,103,27,26,L 2
"Wed, Feb 10, 2016",Denver Nuggets,L,92,103,27,27,L 3
"Fri, Feb 19, 2016",Washington Wizards,L,86,98,27,28,L 4
"Sun, Feb 21, 2016",New Orleans Pelicans,L,106,111,27,29,L 5
"Mon, Feb 22, 2016",Cleveland Cavaliers,W,96,88,28,29,W 1
"Wed, Feb 24, 2016",Philadelphia 76ers,W,111,91,29,29,W 2
"Sat, Feb 27, 2016",Milwaukee Bucks,W,102,91,30,29,W 3
"Sun, Feb 28, 2016",Toronto Raptors,W,114,101,31,29,W 4
"Wed, Mar 2, 2016",San Antonio Spurs,L,81,97,31,30,L 1
"Sat, Mar 5, 2016",New York Knicks,L,89,102,31,31,L 2
"Sun, Mar 6, 2016",Portland Trail Blazers,W,123,103,32,31,W 1
"Wed, Mar 9, 2016",Dallas Mavericks,W,102,96,33,31,W 2
"Fri, Mar 11, 2016",Charlotte Hornets,L,103,118,33,32,L 1
"Sat, Mar 12, 2016",Philadelphia 76ers,W,125,111,34,32,W 1
"Mon, Mar 14, 2016",Washington Wizards,L,81,124,34,33,L 1
"Wed, Mar 16, 2016",Atlanta Hawks,L,114,118,34,34,L 2
"Fri, Mar 18, 2016",Sacramento Kings,W,115,108,35,34,W 1
"Sat, Mar 19, 2016",Brooklyn Nets,W,115,103,36,34,W 2
"Mon, Mar 21, 2016",Milwaukee Bucks,W,92,91,37,34,W 3
"Wed, Mar 23, 2016",Orlando Magic,W,118,102,38,34,W 4
"Fri, Mar 25, 2016",Charlotte Hornets,W,112,105,39,34,W 5
"Sat, Mar 26, 2016",Atlanta Hawks,L,95,112,39,35,L 1
"Tue, Mar 29, 2016",Oklahoma City Thunder,W,88,82,40,35,W 1
"Fri, Apr 1, 2016",Dallas Mavericks,L,89,98,40,36,L 1
"Sat, Apr 2, 2016",Chicago Bulls,W,94,90,41,36,W 1
"Tue, Apr 5, 2016",Miami Heat,L,89,107,41,37,L 1
"Wed, Apr 6, 2016",Orlando Magic,W,108,104,42,37,W 1
"Fri, Apr 8, 2016",Washington Wizards,W,112,99,43,37,W 2
"Tue, Apr 12, 2016",Miami Heat,L,93,99,43,38,L 1
"Wed, Apr 13, 2016",Cleveland Cavaliers,W,112,110,44,38,W 1
"Sun, Apr 17, 2016",Cleveland Cavaliers,L,101,106,0,1,L 1
"Wed, Apr 20, 2016",Cleveland Cavaliers,L,90,107,0,2,L 2
"Fri, Apr 22, 2016",Cleveland Cavaliers,L,91,101,0,3,L 3
"Sun, Apr 24, 2016",Cleveland Cavaliers,L,98,100,0,4,L 4
