date_game,opp_name,game_result,pts,opp_pts,wins,losses,game_streak
"Wed, Oct 28, 2015",Los Angeles Lakers,W,112,111,1,0,W 1
"Fri, Oct 30, 2015",Denver Nuggets,W,95,78,2,0,W 2
"Mon, Nov 2, 2015",Portland Trail Blazers,L,101,106,2,1,L 1
"Thu, Nov 5, 2015",Miami Heat,L,84,96,2,2,L 2
"Sat, Nov 7, 2015",Chicago Bulls,W,102,93,3,2,W 1
"Mon, Nov 9, 2015",Atlanta Hawks,W,117,107,4,2,W 2
"Tue, Nov 10, 2015",Charlotte Hornets,L,95,104,4,3,L 1
"Thu, Nov 12, 2015",Golden State Warriors,L,116,129,4,4,L 2
"Fri, Nov 13, 2015",Indiana Pacers,L,103,107,4,5,L 3
"Sun, Nov 15, 2015",Memphis Grizzlies,L,106,114,4,6,L 4
"Tue, Nov 17, 2015",Miami Heat,W,103,91,5,6,W 1
"Wed, Nov 18, 2015",Orlando Magic,L,101,104,5,7,L 1
"Fri, Nov 20, 2015",Detroit Pistons,L,86,96,5,8,L 2
"Mon, Nov 23, 2015",Philadelphia 76ers,W,100,95,6,8,W 1
"Wed, Nov 25, 2015",Atlanta Hawks,W,99,95,7,8,W 2
"Fri, Nov 27, 2015",Sacramento Kings,W,101,91,8,8,W 3
"Sun, Nov 29, 2015",Los Angeles Clippers,L,99,107,8,9,L 1
"Tue, Dec 1, 2015",Orlando Magic,L,93,96,8,10,L 2
"Sat, Dec 5, 2015",Portland Trail Blazers,L,103,109,8,11,L 3
"Mon, Dec 7, 2015",Los Angeles Clippers,L,106,110,8,12,L 4
"Wed, Dec 9, 2015",Los Angeles Lakers,W,123,122,9,12,W 1
"Fri, Dec 11, 2015",Denver Nuggets,L,108,111,9,13,L 1
"Sun, Dec 13, 2015",Phoenix Suns,L,101,108,9,14,L 2
"Tue, Dec 15, 2015",Denver Nuggets,L,100,112,9,15,L 3
"Wed, Dec 16, 2015",New York Knicks,L,102,107,9,16,L 4
"Fri, Dec 18, 2015",Sacramento Kings,W,99,95,10,16,W 1
"Sun, Dec 20, 2015",Brooklyn Nets,W,100,85,11,16,W 2
"Mon, Dec 21, 2015",Boston Celtics,L,99,113,11,17,L 1
"Wed, Dec 23, 2015",San Antonio Spurs,L,83,108,11,18,L 2
"Sat, Dec 26, 2015",Indiana Pacers,L,88,102,11,19,L 3
"Mon, Dec 28, 2015",San Antonio Spurs,L,95,101,11,20,L 4
"Wed, Dec 30, 2015",Utah Jazz,W,94,80,12,20,W 1
"Thu, Dec 31, 2015",Detroit Pistons,L,90,115,12,21,L 1
"Sat, Jan 2, 2016",Milwaukee Bucks,L,85,95,12,22,L 2
"Mon, Jan 4, 2016",Philadelphia 76ers,L,99,109,12,23,L 3
"Wed, Jan 6, 2016",Denver Nuggets,L,74,78,12,24,L 4
"Fri, Jan 8, 2016",Cleveland Cavaliers,L,99,125,12,25,L 5
"Sun, Jan 10, 2016",Dallas Mavericks,L,87,93,12,26,L 6
