date_game,opp_name,game_result,pts,opp_pts,wins,losses,game_streak
"Wed, Oct 28, 2015",Toronto Raptors,L,99,106,0,1,L 1
"Thu, Oct 29, 2015",Memphis Grizzlies,L,103,112,0,2,L 2
"Sat, Oct 31, 2015",Utah Jazz,L,76,97,0,3,L 3
"Tue, Nov 3, 2015",Detroit Pistons,W,94,82,1,3,W 1
"Wed, Nov 4, 2015",Boston Celtics,W,100,98,2,3,W 2
"Fri, Nov 6, 2015",Miami Heat,W,90,87,3,3,W 3
"Sun, Nov 8, 2015",Cleveland Cavaliers,L,97,101,3,4,L 1
"Mon, Nov 9, 2015",Orlando Magic,W,97,84,4,4,W 1
"Wed, Nov 11, 2015",Boston Celtics,W,102,91,5,4,W 2
"Fri, Nov 13, 2015",Minnesota Timberwolves,W,107,103,6,4,W 3
"Mon, Nov 16, 2015",Chicago Bulls,L,95,96,6,5,L 1
"Wed, Nov 18, 2015",Philadelphia 76ers,W,112,85,7,5,W 1
"Sat, Nov 21, 2015",Milwaukee Bucks,W,123,86,8,5,W 2
"Tue, Nov 24, 2015",Washington Wizards,W,123,106,9,5,W 3
"Fri, Nov 27, 2015",Chicago Bulls,W,104,92,10,5,W 4
"Sun, Nov 29, 2015",Los Angeles Lakers,W,107,103,11,5,W 5
"Wed, Dec 2, 2015",Los Angeles Clippers,W,103,91,12,5,W 6
"Thu, Dec 3, 2015",Portland Trail Blazers,L,111,123,12,6,L 1
"Sat, Dec 5, 2015",Utah Jazz,L,119,122,12,7,L 2
"Tue, Dec 8, 2015",Golden State Warriors,L,123,131,12,8,L 3
"Fri, Dec 11, 2015",Miami Heat,W,96,83,13,8,W 1
"Sat, Dec 12, 2015",Detroit Pistons,L,96,118,13,9,L 1
"Mon, Dec 14, 2015",Toronto Raptors,W,106,90,14,9,W 1
"Wed, Dec 16, 2015",Dallas Mavericks,W,107,81,15,9,W 2
"Fri, Dec 18, 2015",Brooklyn Nets,W,104,97,16,9,W 3
"Sat, Dec 19, 2015",Memphis Grizzlies,L,84,96,16,10,L 1
"Mon, Dec 21, 2015",San Antonio Spurs,L,92,106,16,11,L 2
"Wed, Dec 23, 2015",Sacramento Kings,L,106,108,16,12,L 3
"Sat, Dec 26, 2015",Minnesota Timberwolves,W,102,88,17,12,W 1
"Mon, Dec 28, 2015",Atlanta Hawks,W,93,87,18,12,W 2
"Wed, Dec 30, 2015",Chicago Bulls,L,100,102,18,13,L 1
"Thu, Dec 31, 2015",Milwaukee Bucks,L,116,120,18,14,L 2
"Sat, Jan 2, 2016",Detroit Pistons,W,94,82,19,14,W 1
"Mon, Jan 4, 2016",Miami Heat,L,100,103,19,15,L 1
"Wed, Jan 6, 2016",Orlando Magic,W,95,86,20,15,W 1
"Fri, Jan 8, 2016",New Orleans Pelicans,W,91,86,21,15,W 2
"Sun, Jan 10, 2016",Houston Rockets,L,103,107,21,16,L 1
"Tue, Jan 12, 2016",Phoenix Suns,W,116,97,22,16,W 1
"Wed, Jan 13, 2016",Boston Celtics,L,94,103,22,17,L 1
"Fri, Jan 15, 2016",Washington Wizards,L,104,118,22,18,L 2
"Sun, Jan 17, 2016",Denver Nuggets,L,126,129,22,19,L 3
"Tue, Jan 19, 2016",Phoenix Suns,W,97,94,23,19,W 1
"Fri, Jan 22, 2016",Golden State Warriors,L,110,122,23,20,L 1
"Sat, Jan 23, 2016",Sacramento Kings,L,97,108,23,21,L 2
"Tue, Jan 26, 2016",Los Angeles Clippers,L,89,91,23,22,L 3
"Thu, Jan 28, 2016",Atlanta Hawks,W,111,92,24,22,W 1
"Sat, Jan 30, 2016",Denver Nuggets,W,109,105,25,22,W 2
"Mon, Feb 1, 2016",Cleveland Cavaliers,L,106,111,25,23,L 1
"Wed, Feb 3, 2016",Brooklyn Nets,W,114,100,26,23,W 1
"Fri, Feb 5, 2016",Atlanta Hawks,L,96,102,26,24,L 1
"Sat, Feb 6, 2016",Detroit Pistons,W,112,104,27,24,W 1
"Mon, Feb 8, 2016",Los Angeles Lakers,W,89,87,28,24,W 2
"Wed, Feb 10, 2016",Charlotte Hornets,L,95,117,28,25,L 1
"Fri, Feb 19, 2016",Oklahoma City Thunder,W,101,98,29,25,W 1
"Sun, Feb 21, 2016",Orlando Magic,W,105,102,30,25,W 2
"Mon, Feb 22, 2016",Miami Heat,L,93,101,30,26,L 1
"Wed, Feb 24, 2016",New York Knicks,W,108,105,31,26,W 1
"Fri, Feb 26, 2016",Charlotte Hornets,L,95,96,31,27,L 1
"Sun, Feb 28, 2016",Portland Trail Blazers,L,102,111,31,28,L 2
"Mon, Feb 29, 2016",Cleveland Cavaliers,L,96,100,31,29,L 3
"Wed, Mar 2, 2016",Milwaukee Bucks,W,104,99,32,29,W 1
"Fri, Mar 4, 2016",Charlotte Hornets,L,101,108,32,30,L 1
"Sat, Mar 5, 2016",Washington Wizards,W,100,99,33,30,W 1
"Mon, Mar 7, 2016",San Antonio Spurs,W,99,91,34,30,W 2
"Sat, Mar 12, 2016",Dallas Mavericks,W,112,105,35,30,W 3
"Sun, Mar 13, 2016",Atlanta Hawks,L,75,104,35,31,L 1
"Tue, Mar 15, 2016",Boston Celtics,W,103,98,36,31,W 1
"Thu, Mar 17, 2016",Toronto Raptors,L,94,101,36,32,L 1
"Sat, Mar 19, 2016",Oklahoma City Thunder,L,111,115,36,33,L 2
"Mon, Mar 21, 2016",Philadelphia 76ers,W,91,75,37,33,W 1
"Thu, Mar 24, 2016",New Orleans Pelicans,W,92,84,38,33,W 2
"Sat, Mar 26, 2016",Brooklyn Nets,L,110,120,38,34,L 1
"Sun, Mar 27, 2016",Houston Rockets,W,104,101,39,34,W 1
"Tue, Mar 29, 2016",Chicago Bulls,L,96,98,39,35,L 1
"Thu, Mar 31, 2016",Orlando Magic,L,94,114,39,36,L 2
"Sat, Apr 2, 2016",Philadelphia 76ers,W,115,102,40,36,W 1
"Sun, Apr 3, 2016",New York Knicks,W,92,87,41,36,W 2
"Wed, Apr 6, 2016",Cleveland Cavaliers,W,123,109,42,36,W 3
"Fri, Apr 8, 2016",Toronto Raptors,L,98,111,42,37,L 1
"Sun, Apr 10, 2016",Brooklyn Nets,W,129,105,43,37,W 1
"Tue, Apr 12, 2016",New York Knicks,W,102,90,44,37,W 2
"Wed, Apr 13, 2016",Milwaukee Bucks,W,97,92,45,37,W 3
"Sat, Apr 16, 2016",Toronto Raptors,W,100,90,1,0,W 1
"Mon, Apr 18, 2016",Toronto Raptors,L,87,98,1,1,L 1
"Thu, Apr 21, 2016",Toronto Raptors,L,85,101,1,2,L 2
"Sat, Apr 23, 2016",Toronto Raptors,W,100,83,2,2,W 1
"Tue, Apr 26, 2016",Toronto Raptors,L,99,102,2,3,L 1
"Fri, Apr 29, 2016",Toronto Raptors,W,101,83,3,3,W 1
"Sun, May 1, 2016",Toronto Raptors,L,84,89,3,4,L 1
