date_game,opp_name,game_result,pts,opp_pts,wins,losses,game_streak
"Tue, Oct 27, 2015",Golden State Warriors,L,95,111,0,1,L 1
"Wed, Oct 28, 2015",Portland Trail Blazers,L,94,112,0,2,L 2
"Sat, Oct 31, 2015",Golden State Warriors,L,120,134,0,3,L 3
"Tue, Nov 3, 2015",Orlando Magic,L,94,103,0,4,L 4
"Fri, Nov 6, 2015",Atlanta Hawks,L,115,121,0,5,L 5
"Sat, Nov 7, 2015",Dallas Mavericks,L,98,107,0,6,L 6
"Tue, Nov 10, 2015",Dallas Mavericks,W,120,105,1,6,W 1
"Wed, Nov 11, 2015",Atlanta Hawks,L,98,106,1,7,L 1
"Fri, Nov 13, 2015",Toronto Raptors,L,81,100,1,8,L 2
"Sun, Nov 15, 2015",New York Knicks,L,87,95,1,9,L 3
"Tue, Nov 17, 2015",Denver Nuggets,L,98,115,1,10,L 4
"Wed, Nov 18, 2015",Oklahoma City Thunder,L,103,110,1,11,L 5
"Fri, Nov 20, 2015",San Antonio Spurs,W,104,90,2,11,W 1
"Sun, Nov 22, 2015",Phoenix Suns,W,122,116,3,11,W 2
"Wed, Nov 25, 2015",Phoenix Suns,W,120,114,4,11,W 3
"Fri, Nov 27, 2015",Los Angeles Clippers,L,90,111,4,12,L 1
"Sat, Nov 28, 2015",Utah Jazz,L,87,101,4,13,L 2
"Tue, Dec 1, 2015",Memphis Grizzlies,L,104,113,4,14,L 3
"Wed, Dec 2, 2015",Houston Rockets,L,101,108,4,15,L 4
"Fri, Dec 4, 2015",Cleveland Cavaliers,W,114,108,5,15,W 1
"Mon, Dec 7, 2015",Boston Celtics,L,93,111,5,16,L 1
"Fri, Dec 11, 2015",Washington Wizards,W,107,105,6,16,W 1
"Sat, Dec 12, 2015",Chicago Bulls,L,94,98,6,17,L 1
"Mon, Dec 14, 2015",Portland Trail Blazers,L,101,105,6,18,L 2
"Wed, Dec 16, 2015",Utah Jazz,W,104,94,7,18,W 1
"Fri, Dec 18, 2015",Phoenix Suns,L,88,104,7,19,L 1
"Sun, Dec 20, 2015",Denver Nuggets,W,130,125,8,19,W 1
"Wed, Dec 23, 2015",Portland Trail Blazers,W,115,89,9,19,W 2
"Fri, Dec 25, 2015",Miami Heat,L,88,94,9,20,L 1
"Sat, Dec 26, 2015",Houston Rockets,W,110,108,10,20,W 1
"Mon, Dec 28, 2015",Orlando Magic,L,89,104,10,21,L 1
"Thu, Dec 31, 2015",Los Angeles Clippers,L,89,95,10,22,L 2
"Sat, Jan 2, 2016",Dallas Mavericks,W,105,98,11,22,W 1
"Wed, Jan 6, 2016",Dallas Mavericks,L,91,100,11,23,L 1
"Fri, Jan 8, 2016",Indiana Pacers,L,86,91,11,24,L 2
"Sun, Jan 10, 2016",Los Angeles Clippers,L,111,114,11,25,L 3
"Tue, Jan 12, 2016",Los Angeles Lakers,L,91,95,11,26,L 4
"Wed, Jan 13, 2016",Sacramento Kings,W,109,97,12,26,W 1
"Fri, Jan 15, 2016",Charlotte Hornets,W,109,107,13,26,W 2
"Mon, Jan 18, 2016",Memphis Grizzlies,L,99,101,13,27,L 1
"Tue, Jan 19, 2016",Minnesota Timberwolves,W,114,99,14,27,W 1
"Thu, Jan 21, 2016",Detroit Pistons,W,115,99,15,27,W 2
"Sat, Jan 23, 2016",Milwaukee Bucks,W,116,99,16,27,W 3
"Mon, Jan 25, 2016",Houston Rockets,L,111,112,16,28,L 1
"Thu, Jan 28, 2016",Sacramento Kings,W,114,105,17,28,W 1
"Sat, Jan 30, 2016",Brooklyn Nets,W,105,103,18,28,W 2
"Mon, Feb 1, 2016",Memphis Grizzlies,L,95,110,18,29,L 1
"Wed, Feb 3, 2016",San Antonio Spurs,L,97,110,18,30,L 2
"Thu, Feb 4, 2016",Los Angeles Lakers,L,96,99,18,31,L 3
"Sat, Feb 6, 2016",Cleveland Cavaliers,L,84,99,18,32,L 4
"Mon, Feb 8, 2016",Minnesota Timberwolves,W,116,102,19,32,W 1
"Wed, Feb 10, 2016",Utah Jazz,W,100,96,20,32,W 2
"Thu, Feb 11, 2016",Oklahoma City Thunder,L,95,121,20,33,L 1
"Fri, Feb 19, 2016",Philadelphia 76ers,W,121,114,21,33,W 1
"Sun, Feb 21, 2016",Detroit Pistons,W,111,106,22,33,W 2
"Tue, Feb 23, 2016",Washington Wizards,L,89,109,22,34,L 1
"Thu, Feb 25, 2016",Oklahoma City Thunder,W,123,119,23,34,W 1
"Sat, Feb 27, 2016",Minnesota Timberwolves,L,110,112,23,35,L 1
"Wed, Mar 2, 2016",Houston Rockets,L,95,100,23,36,L 2
"Thu, Mar 3, 2016",San Antonio Spurs,L,86,94,23,37,L 3
"Sat, Mar 5, 2016",Utah Jazz,L,94,106,23,38,L 4
"Mon, Mar 7, 2016",Sacramento Kings,W,115,112,24,38,W 1
"Wed, Mar 9, 2016",Charlotte Hornets,L,113,122,24,39,L 1
"Fri, Mar 11, 2016",Memphis Grizzlies,L,114,121,24,40,L 2
"Sat, Mar 12, 2016",Milwaukee Bucks,L,92,103,24,41,L 3
