date_game,opp_name,game_result,pts,opp_pts,wins,losses,game_streak
"Tue, Oct 27, 2015",New Orleans Pelicans,W,111,95,1,0,W 1
"Fri, Oct 30, 2015",Houston Rockets,W,112,92,2,0,W 2
"Sat, Oct 31, 2015",New Orleans Pelicans,W,134,120,3,0,W 3
"Mon, Nov 2, 2015",Memphis Grizzlies,W,119,69,4,0,W 4
"Wed, Nov 4, 2015",Los Angeles Clippers,W,112,108,5,0,W 5
"Fri, Nov 6, 2015",Denver Nuggets,W,119,104,6,0,W 6
"Sat, Nov 7, 2015",Sacramento Kings,W,103,94,7,0,W 7
"Mon, Nov 9, 2015",Detroit Pistons,W,109,95,8,0,W 8
"Wed, Nov 11, 2015",Memphis Grizzlies,W,100,84,9,0,W 9
"Thu, Nov 12, 2015",Minnesota Timberwolves,W,129,116,10,0,W 10
"Sat, Nov 14, 2015",Brooklyn Nets,W,107,99,11,0,W 11
"Tue, Nov 17, 2015",Toronto Raptors,W,115,110,12,0,W 12
"Thu, Nov 19, 2015",Los Angeles Clippers,W,124,117,13,0,W 13
"Fri, Nov 20, 2015",Chicago Bulls,W,106,94,14,0,W 14
"Sun, Nov 22, 2015",Denver Nuggets,W,118,105,15,0,W 15
"Tue, Nov 24, 2015",Los Angeles Lakers,W,111,77,16,0,W 16
"Fri, Nov 27, 2015",Phoenix Suns,W,135,116,17,0,W 17
"Sat, Nov 28, 2015",Sacramento Kings,W,120,101,18,0,W 18
"Mon, Nov 30, 2015",Utah Jazz,W,106,103,19,0,W 19
"Wed, Dec 2, 2015",Charlotte Hornets,W,116,99,20,0,W 20
"Sat, Dec 5, 2015",Toronto Raptors,W,112,109,21,0,W 21
"Sun, Dec 6, 2015",Brooklyn Nets,W,114,98,22,0,W 22
"Tue, Dec 8, 2015",Indiana Pacers,W,131,123,23,0,W 23
"Fri, Dec 11, 2015",Boston Celtics,W,124,119,24,0,W 24
"Sat, Dec 12, 2015",Milwaukee Bucks,L,95,108,24,1,L 1
"Wed, Dec 16, 2015",Phoenix Suns,W,128,103,25,1,W 1
"Fri, Dec 18, 2015",Milwaukee Bucks,W,121,112,26,1,W 2
